sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Beaver County,49001,-1,-1,30,-1,6,30,2.1,63,274,658,12.5,6.0,7,40,27,13,13,20,0,80,27,77,50,17,10,70,13,81,33,37,0,37,33,30,3,7,0,7,0,0,4,43,90,54,57,20,23,17,5,5,42,-1,-1,-1,-1,-1,UT,-1,-1,93,7,93,0,0
9,1,All HUD,-1,Box Elder County,49003,-1,-1,194,-1,5,25,1.6,318,249,416,11.2,6.8,9,44,30,10,7,15,6,77,25,92,64,6,21,79,24,59,16,27,4,42,14,40,9,10,1,2,0,7,10,46,39,5,53,30,17,20,13,7,63,-1,-1,-1,-1,-1,UT,-1,-1,90,10,90,0,0
9,1,All HUD,-1,Cache County,49005,-1,-1,589,-1,4,31,2.4,1430,287,366,11.7,4.9,10,40,26,15,9,43,2,52,25,87,60,26,25,60,33,44,35,20,10,63,12,16,2,9,2,1,1,5,9,31,80,6,23,39,38,24,14,20,39,-1,-1,-1,-1,-1,UT,-1,-1,91,9,91,0,0
9,1,All HUD,-1,Carbon County,49007,-1,-1,415,-1,4,36,2.1,873,229,321,9.9,4.9,19,44,24,11,2,30,4,59,21,88,63,13,31,76,37,37,48,19,14,47,19,20,2,16,0,1,0,14,16,43,81,63,30,35,35,26,15,16,59,-1,-1,-1,-1,-1,UT,-1,-1,84,16,84,0,0
9,1,All HUD,-1,Daggett County,49009,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,UT,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Davis County,49011,-1,-1,1857,-1,6,31,2.4,4413,273,448,11.2,4.7,22,34,21,13,10,34,6,53,20,98,78,12,45,81,51,30,30,13,17,58,10,15,2,19,4,1,1,12,25,42,76,43,23,46,32,18,13,8,59,-1,-1,-1,-1,-1,UT,-1,-1,81,19,81,0,0
9,1,All HUD,-1,Duchesne County,49013,-1,-1,112,-1,4,29,2.0,220,269,334,11.1,5.6,13,41,28,14,4,21,5,70,25,84,51,9,32,79,38,53,8,24,5,58,14,22,4,15,0,13,0,2,6,43,91,45,24,41,34,38,11,17,55,-1,-1,-1,-1,-1,UT,-1,-1,85,15,85,0,0
9,1,All HUD,-1,Emery County,49015,-1,-1,90,-1,6,33,2.3,207,218,419,10.6,4.7,16,38,28,18,1,28,2,63,20,78,52,21,26,74,39,41,53,23,10,57,12,21,2,3,0,1,0,2,31,46,97,-2,3,51,46,46,3,8,40,-1,-1,-1,-1,-1,UT,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Garfield County,49017,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,UT,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Grand County,49019,-1,-1,90,-1,4,22,1.6,141,268,337,10.5,6.9,10,47,26,16,2,22,2,71,24,86,59,3,24,68,26,41,15,21,4,33,19,43,6,12,1,4,1,6,19,35,90,55,43,39,18,29,12,14,46,-1,-1,-1,-1,-1,UT,-1,-1,88,12,88,0,0
