fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
511,597,764,1026,1205,31,Adams County,31565,NE,0
507,575,757,936,1115,31,Antelope County,6405,NE,0
507,575,757,975,1037,31,Arthur County,420,NE,0
507,575,757,975,1037,31,Banner County,730,NE,0
507,575,757,975,1037,31,Blaine County,500,NE,0
507,575,757,991,1296,31,Boone County,5355,NE,0
507,575,757,936,1027,31,Box Butte County,11200,NE,0
507,664,757,1033,1037,31,Boyd County,2050,NE,0
507,575,757,936,1103,31,Brown County,3060,NE,0
555,635,836,1140,1431,31,Buffalo County,48835,NE,0
507,575,757,936,1060,31,Burt County,6545,NE,0
515,597,770,952,1049,31,Butler County,8105,NE,0
698,794,974,1305,1457,31,Cass County,25515,NE,1
507,575,757,983,1055,31,Cedar County,8560,NE,0
507,664,757,981,1037,31,Chase County,3805,NE,0
521,591,778,962,1066,31,Cherry County,5790,NE,0
514,600,768,1091,1149,31,Cheyenne County,10010,NE,0
507,652,757,936,1108,31,Clay County,6265,NE,0
507,576,757,936,1027,31,Colfax County,10615,NE,0
507,635,757,984,1027,31,Cuming County,9040,NE,0
507,575,757,936,1027,31,Custer County,10835,NE,0
578,661,870,1075,1180,31,Dakota County,20530,NE,1
507,584,757,973,1037,31,Dawes County,8970,NE,0
522,616,780,977,1106,31,Dawson County,23925,NE,0
507,575,757,936,1027,31,Deuel County,1900,NE,0
578,661,870,1075,1180,31,Dixon County,5765,NE,1
564,640,842,1041,1142,31,Dodge County,36575,NE,0
698,794,974,1305,1457,31,Douglas County,549705,NE,1
507,575,757,936,1037,31,Dundy County,2015,NE,0
507,652,757,936,1027,31,Fillmore County,5605,NE,0
507,575,757,936,1189,31,Franklin County,3020,NE,0
507,575,757,944,1027,31,Frontier County,2625,NE,0
507,588,757,936,1027,31,Furnas County,4815,NE,0
507,575,757,936,1139,31,Gage County,21630,NE,0
507,575,757,975,1037,31,Garden County,1915,NE,0
507,620,757,1033,1037,31,Garfield County,1960,NE,0
507,580,757,978,1027,31,Gosper County,2020,NE,0
507,575,757,975,1037,31,Grant County,680,NE,0
507,575,757,936,1027,31,Greeley County,2435,NE,0
559,611,766,1018,1046,31,Hall County,61235,NE,1
507,575,757,991,1264,31,Hamilton County,9150,NE,0
507,575,757,936,1027,31,Harlan County,3470,NE,0
507,575,757,975,1037,31,Hayes County,955,NE,0
507,622,757,978,1027,31,Hitchcock County,2860,NE,0
507,664,757,936,1296,31,Holt County,10295,NE,0
507,575,757,975,1037,31,Hooker County,685,NE,0
552,575,757,936,1027,31,Howard County,6385,NE,1
507,575,757,956,1027,31,Jefferson County,7275,NE,0
507,575,757,936,1072,31,Johnson County,5200,NE,0
509,667,760,939,1031,31,Kearney County,6545,NE,0
507,575,757,967,1236,31,Keith County,8130,NE,0
507,575,757,936,1037,31,Keya Paha County,720,NE,0
507,664,757,978,1296,31,Kimball County,3690,NE,0
507,575,757,999,1127,31,Knox County,8495,NE,0
624,689,888,1237,1440,31,Lancaster County,306355,NE,1
573,577,759,1078,1092,31,Lincoln County,35570,NE,0
507,575,757,1033,1037,31,Logan County,920,NE,0
507,575,757,975,1037,31,Loup County,535,NE,0
507,575,757,975,1037,31,McPherson County,430,NE,0
520,594,782,1057,1060,31,Madison County,35060,NE,0
552,575,757,1023,1027,31,Merrick County,7830,NE,1
537,610,802,991,1099,31,Morrill County,4905,NE,0
507,593,757,1033,1037,31,Nance County,3570,NE,0
507,589,757,1075,1088,31,Nemaha County,7040,NE,0
507,617,757,1075,1233,31,Nuckolls County,4320,NE,0
507,613,757,936,1091,31,Otoe County,15875,NE,0
507,575,757,936,1037,31,Pawnee County,2705,NE,0
507,664,757,1022,1296,31,Perkins County,2905,NE,0
507,664,757,1075,1221,31,Phelps County,9165,NE,0
507,639,757,982,1076,31,Pierce County,7175,NE,0
536,634,807,1090,1094,31,Platte County,32875,NE,0
507,584,757,1008,1030,31,Polk County,5245,NE,0
507,593,757,936,1027,31,Red Willow County,10870,NE,0
507,575,757,936,1027,31,Richardson County,8045,NE,0
507,575,757,1033,1037,31,Rock County,1380,NE,0
531,616,793,1071,1125,31,Saline County,14325,NE,0
698,794,974,1305,1457,31,Sarpy County,175190,NE,1
553,599,768,988,1235,31,Saunders County,20955,NE,1
610,614,787,1113,1347,31,Scotts Bluff County,36510,NE,0
503,598,757,1034,1296,31,Seward County,17045,NE,1
507,664,757,1005,1227,31,Sheridan County,5240,NE,0
507,575,757,1023,1027,31,Sherman County,3050,NE,0
507,575,757,975,1296,31,Sioux County,1255,NE,0
656,745,980,1211,1329,31,Stanton County,6020,NE,0
507,627,757,1005,1044,31,Thayer County,5135,NE,0
542,616,810,1043,1110,31,Thomas County,645,NE,0
507,575,757,936,1027,31,Thurston County,7055,NE,0
507,575,757,936,1093,31,Valley County,4250,NE,0
698,794,974,1305,1457,31,Washington County,20415,NE,1
520,591,777,960,1065,31,Wayne County,9410,NE,0
507,575,757,1023,1027,31,Webster County,3595,NE,0
507,575,757,975,1037,31,Wheeler County,845,NE,0
527,633,788,974,1249,31,York County,13830,NE,0
