State code,PUMA,County code,State abbr.,County_Name,allocation factor
30,100,30029,MT,Flathead MT,0.7572
30,100,30035,MT,Glacier MT,0.1
30,100,30053,MT,Lincoln MT,0.1428
30,200,30047,MT,Lake MT,0.1876
30,200,30061,MT,Mineral MT,0.0273
30,200,30063,MT,Missoula MT,0.7104
30,200,30089,MT,Sanders MT,0.0747
30,300,30001,MT,Beaverhead MT,0.0801
30,300,30023,MT,Deer Lodge MT,0.0805
30,300,30039,MT,Granite MT,0.0283
30,300,30057,MT,Madison MT,0.0737
30,300,30077,MT,Powell MT,0.0594
30,300,30081,MT,Ravalli MT,0.3776
30,300,30093,MT,Silver Bow MT,0.3003
30,400,30031,MT,Gallatin MT,1.0
30,500,30013,MT,Cascade MT,0.5432
30,500,30049,MT,Lewis and Clark MT,0.4567
30,600,30005,MT,Blaine MT,0.054
30,600,30007,MT,Broadwater MT,0.0519
30,600,30009,MT,Carbon MT,0.0803
30,600,30015,MT,Chouteau MT,0.0452
30,600,30027,MT,Fergus MT,0.0877
30,600,30037,MT,Golden Valley MT,0.0063
30,600,30041,MT,Hill MT,0.125
30,600,30043,MT,Jefferson MT,0.0926
30,600,30045,MT,Judith Basin MT,0.0155
30,600,30051,MT,Liberty MT,0.015
30,600,30059,MT,Meagher MT,0.0148
30,600,30067,MT,Park MT,0.1318
30,600,30069,MT,Petroleum MT,0.0038
30,600,30071,MT,Phillips MT,0.0323
30,600,30073,MT,Pondera MT,0.0452
30,600,30095,MT,Stillwater MT,0.0687
30,600,30097,MT,Sweet Grass MT,0.0282
30,600,30099,MT,Teton MT,0.0477
30,600,30101,MT,Toole MT,0.0381
30,600,30107,MT,Wheatland MT,0.0159
30,700,30003,MT,Big Horn MT,0.0884
30,700,30011,MT,Carter MT,0.0095
30,700,30017,MT,Custer MT,0.0799
30,700,30019,MT,Daniels MT,0.0112
30,700,30021,MT,Dawson MT,0.0602
30,700,30025,MT,Fallon MT,0.0205
30,700,30033,MT,Garfield MT,0.0079
30,700,30055,MT,McCone MT,0.0116
30,700,30065,MT,Musselshell MT,0.0318
30,700,30075,MT,Powder River MT,0.0114
30,700,30079,MT,Prairie MT,0.0073
30,700,30083,MT,Richland MT,0.0774
30,700,30085,MT,Roosevelt MT,0.0727
30,700,30087,MT,Rosebud MT,0.0561
30,700,30091,MT,Sheridan MT,0.0238
30,700,30103,MT,Treasure MT,0.0051
30,700,30105,MT,Valley MT,0.051
30,700,30109,MT,Wibaux MT,0.0063
30,700,30111,MT,Yellowstone MT,0.3677
30,800,30111,MT,Yellowstone MT,1.0
