State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
IN,Adams County,21850,25000,28100,31200,33700,36200,38700,41200,13100,16460,20780,25100,29420,33740,38060,41200,34950,39950,44950,49900,53900,57900,61900,65900
IN,Allen County,23000,26250,29550,32800,35450,38050,40700,43300,13800,16460,20780,25100,29420,33740,38060,42380,36750,42000,47250,52500,56700,60900,65100,69300
IN,Bartholomew County,24900,28450,32000,35550,38400,41250,44100,46950,14950,17100,20780,25100,29420,33740,38060,42380,39850,45550,51250,56900,61500,66050,70600,75150
IN,Benton County,24400,27850,31350,34800,37600,40400,43200,45950,14650,16750,20780,25100,29420,33740,38060,42380,39000,44600,50150,55700,60200,64650,69100,73550
IN,Blackford County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Boone County,27050,30900,34750,38600,41700,44800,47900,51000,16250,18550,20850,25100,29420,33740,38060,42380,43250,49400,55600,61750,66700,71650,76600,81550
IN,Brown County,27050,30900,34750,38600,41700,44800,47900,51000,16250,18550,20850,25100,29420,33740,38060,42380,43250,49400,55600,61750,66700,71650,76600,81550
IN,Carroll County,22300,25500,28700,31850,34400,36950,39500,42050,13400,16460,20780,25100,29420,33740,38060,42050,35700,40800,45900,50950,55050,59150,63200,67300
IN,Cass County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Clark County,25050,28600,32200,35750,38650,41500,44350,47200,15050,17200,20780,25100,29420,33740,38060,42380,40050,45800,51500,57200,61800,66400,70950,75550
IN,Clay County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Clinton County,21600,24700,27800,30850,33350,35800,38300,40750,12950,16460,20780,25100,29420,33740,38060,40750,34550,39500,44450,49350,53300,57250,61200,65150
IN,Crawford County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Daviess County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Dearborn County,27450,31350,35250,39150,42300,45450,48550,51700,16450,18800,21150,25100,29420,33740,38060,42380,43900,50150,56400,62650,67700,72700,77700,82700
IN,Decatur County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,De Kalb County,22200,25350,28500,31650,34200,36750,39250,41800,13300,16460,20780,25100,29420,33740,38060,41800,35500,40550,45600,50650,54750,58800,62850,66900
IN,Delaware County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Dubois County,24550,28050,31550,35050,37900,40700,43500,46300,14750,16850,20780,25100,29420,33740,38060,42380,39300,44900,50500,56100,60600,65100,69600,74100
IN,Elkhart County,21400,24450,27500,30550,33000,35450,37900,40350,12850,16460,20780,25100,29420,33740,37900,40350,34250,39150,44050,48900,52850,56750,60650,64550
IN,Fayette County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Floyd County,25050,28600,32200,35750,38650,41500,44350,47200,15050,17200,20780,25100,29420,33740,38060,42380,40050,45800,51500,57200,61800,66400,70950,75550
IN,Fountain County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Franklin County,22200,25350,28500,31650,34200,36750,39250,41800,13300,16460,20780,25100,29420,33740,38060,41800,35500,40550,45600,50650,54750,58800,62850,66900
IN,Fulton County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Gibson County,22400,25600,28800,31950,34550,37100,39650,42200,13450,16460,20780,25100,29420,33740,38060,42200,35800,40900,46000,51100,55200,59300,63400,67500
IN,Grant County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Greene County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Hamilton County,27050,30900,34750,38600,41700,44800,47900,51000,16250,18550,20850,25100,29420,33740,38060,42380,43250,49400,55600,61750,66700,71650,76600,81550
IN,Hancock County,27050,30900,34750,38600,41700,44800,47900,51000,16250,18550,20850,25100,29420,33740,38060,42380,43250,49400,55600,61750,66700,71650,76600,81550
IN,Harrison County,25050,28600,32200,35750,38650,41500,44350,47200,15050,17200,20780,25100,29420,33740,38060,42380,40050,45800,51500,57200,61800,66400,70950,75550
IN,Hendricks County,27050,30900,34750,38600,41700,44800,47900,51000,16250,18550,20850,25100,29420,33740,38060,42380,43250,49400,55600,61750,66700,71650,76600,81550
IN,Henry County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Howard County,22450,25650,28850,32050,34650,37200,39750,42350,13500,16460,20780,25100,29420,33740,38060,42350,35950,41050,46200,51300,55450,59550,63650,67750
IN,Huntington County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Jackson County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Jasper County,23450,26800,30150,33500,36200,38900,41550,44250,14100,16460,20780,25100,29420,33740,38060,42380,37550,42900,48250,53600,57900,62200,66500,70800
IN,Jay County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Jefferson County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Jennings County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Johnson County,27050,30900,34750,38600,41700,44800,47900,51000,16250,18550,20850,25100,29420,33740,38060,42380,43250,49400,55600,61750,66700,71650,76600,81550
IN,Knox County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Kosciusko County,21900,25000,28150,31250,33750,36250,38750,41250,13150,16460,20780,25100,29420,33740,38060,41250,35000,40000,45000,50000,54000,58000,62000,66000
IN,Lagrange County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Lake County,24200,27650,31100,34550,37350,40100,42850,45650,14550,16600,20780,25100,29420,33740,38060,42380,38750,44250,49800,55300,59750,64150,68600,73000
IN,La Porte County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Lawrence County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Madison County,21350,24400,27450,30500,32950,35400,37850,40300,12850,16460,20780,25100,29420,33740,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
IN,Marion County,27050,30900,34750,38600,41700,44800,47900,51000,16250,18550,20850,25100,29420,33740,38060,42380,43250,49400,55600,61750,66700,71650,76600,81550
IN,Marshall County,22000,25150,28300,31400,33950,36450,38950,41450,13200,16460,20780,25100,29420,33740,38060,41450,35200,40200,45250,50250,54300,58300,62350,66350
