State,County_Name,Ttl_Incarc,Ttl_Minority_Incarc,Ttl_White_Incarc
Hawaii,Hawaii County,496,343,153
Hawaii,Honolulu County,3206,2577,629
Hawaii,Kalawao County,0,0,0
Hawaii,Kauai County,294,216,78
Hawaii,Maui County,808,618,190
