sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Bristol County,44001,-1,-1,759,-1,6,9,1.5,1136,309,407,14.2,9.5,3,30,32,16,19,16,2,82,14,61,48,4,13,70,16,55,7,19,1,27,11,60,13,2,1,0,0,1,31,75,36,0,77,16,8,3,3,8,19,-1,-1,-1,-1,-1,RI,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Kent County,44003,-1,-1,3693,-1,6,13,1.4,5116,311,506,14.3,10.3,2,32,29,18,18,10,2,87,26,94,68,3,10,73,12,65,14,28,2,24,14,60,11,5,1,1,0,2,19,83,27,4,79,15,6,2,6,9,45,-1,-1,-1,-1,-1,RI,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Newport County,44005,-1,-1,2118,-1,6,15,1.9,4091,319,582,14.4,7.4,7,32,26,14,20,31,7,60,21,83,64,9,27,78,34,31,17,15,6,44,15,35,4,29,16,2,0,10,20,83,44,21,52,29,19,7,23,16,30,-1,-1,-1,-1,-1,RI,-1,-1,71,29,71,0,0
9,1,All HUD,-1,Providence County,44007,-1,-1,24635,-1,6,12,1.8,44812,288,549,13.0,7.1,7,39,25,14,14,18,7,72,22,96,79,8,21,73,27,48,18,22,4,36,16,43,7,41,14,1,1,26,19,77,30,9,60,21,19,6,39,24,25,-1,-1,-1,-1,-1,RI,-1,-1,59,41,59,0,0
9,1,All HUD,-1,Washington County,44009,-1,-1,2030,-1,6,13,1.7,3434,341,605,14.7,8.8,4,29,27,19,21,20,4,75,26,94,65,7,19,75,25,47,15,21,4,35,13,48,9,10,4,3,1,2,14,75,47,13,63,24,14,5,8,10,52,-1,-1,-1,-1,-1,RI,-1,-1,90,10,90,0,0
9,1,All HUD,-1,Missing County,44999,-1,-1,5,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,3,VO,-1,Bristol County,44001,-1,-1,308,-1,5,9,2.0,623,319,553,13.1,6.5,5,35,28,16,16,36,5,58,22,99,80,11,32,73,40,50,36,26,3,63,22,13,2,3,2,0,0,0,50,54,89,138,43,38,19,6,5,12,31,-1,-1,-1,-1,-1,RI,-1,-1,97,3,97,0,0
9,3,VO,-1,Kent County,44003,-1,-1,691,-1,5,18,2.1,1433,335,623,13.9,6.7,6,37,22,16,19,28,6,65,23,96,75,13,33,81,43,47,40,27,5,57,18,20,2,8,2,0,0,5,20,65,72,100,41,38,21,8,5,9,52,-1,-1,-1,-1,-1,RI,-1,-1,92,8,92,0,0
9,3,VO,-1,Newport County,44005,-1,-1,535,-1,5,19,2.3,1225,401,683,15.5,6.8,6,28,24,16,26,43,6,50,21,79,57,13,40,87,51,33,45,18,4,59,20,17,2,24,13,2,0,9,17,66,72,122,28,40,32,13,16,12,39,-1,-1,-1,-1,-1,RI,-1,-1,76,24,76,0,0
9,3,VO,-1,Providence County,44007,-1,-1,5518,-1,4,14,2.7,14800,326,639,13.5,5.0,9,35,23,16,18,33,13,51,21,98,81,18,44,89,59,36,56,19,4,66,17,13,1,59,17,1,1,39,38,60,79,108,18,35,47,14,46,24,23,-1,-1,-1,-1,-1,RI,-1,-1,41,59,41,0,0
9,3,VO,-1,Washington County,44009,-1,-1,552,-1,5,19,2.2,1238,401,599,14.5,6.5,5,32,26,15,22,37,7,55,23,95,73,14,38,81,49,38,41,20,5,61,19,15,1,11,4,3,0,4,14,62,86,138,32,35,33,14,7,10,53,-1,-1,-1,-1,-1,RI,-1,-1,89,11,89,0,0
9,3,VO,-1,Missing County,44999,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,4,MR,-1,Bristol County,44001,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,4,MR,-1,Kent County,44003,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,4,MR,-1,Newport County,44005,-1,-1,54,-1,3,57,1.0,54,168,540,9.1,9.1,41,39,15,6,0,9,2,57,12,100,94,0,0,24,0,47,80,50,4,41,46,9,0,30,22,6,0,2,4,26,0,0,100,0,0,0,16,12,39,-1,-1,-1,-1,-1,RI,-1,-1,70,30,70,0,0
9,4,MR,-1,Providence County,44007,-1,-1,299,-1,6,32,1.9,573,162,532,9.5,4.2,41,37,10,7,4,17,18,36,11,100,96,8,23,53,31,26,50,16,5,67,22,6,0,61,27,1,1,33,0,42,38,22,64,10,27,8,46,24,23,-1,-1,-1,-1,-1,RI,-1,-1,39,61,39,0,0
9,4,MR,-1,Washington County,44009,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,4,MR,-1,Missing County,44999,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,5,S8 NC/SR,-1,Bristol County,44001,0,0,1,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,6,S236,-1,Bristol County,44001,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,5,S8 NC/SR,-1,Missing County,44999,0,0,5,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,6,S236,-1,Missing County,44999,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,7,MF/Other,-1,Missing County,44999,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,2,PH,-1,Missing County,44999,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,RI,-1,-1,-4,-4,-4,0,0
9,6,S236,-1,Kent County,44003,18,100,16,100,7,6,1.1,17,285,396,12.4,11.6,0,56,13,19,13,0,0,100,24,100,75,0,0,56,0,100,0,35,6,25,0,69,13,0,0,0,0,0,-1,110,0,0,100,0,0,0,8,10,43,-1,-1,-1,-1,-1,RI,-1,-1,100,0,100,0,0
