State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
VA,Accomack County,19600,22400,25200,27950,30200,32450,34700,36900,12140,16460,20780,25100,29420,32450,34700,36900,31300,35800,40250,44700,48300,51900,55450,59050
VA,Albemarle County,29900,34150,38400,42650,46100,49500,52900,56300,17950,20500,23050,25600,29420,33740,38060,42380,47800,54600,61450,68250,73750,79200,84650,90100
VA,Alleghany County,20050,22900,25750,28600,30900,33200,35500,37800,12140,16460,20780,25100,29420,33200,35500,37800,32050,36600,41200,45750,49450,53100,56750,60400
VA,Amelia County,29150,33300,37450,41600,44950,48300,51600,54950,17500,20000,22500,25100,29420,33740,38060,42380,46600,53250,59900,66550,71900,77200,82550,87850
VA,Amherst County,22300,25450,28650,31800,34350,36900,39450,42000,13400,16460,20780,25100,29420,33740,38060,42000,35650,40750,45850,50900,55000,59050,63150,67200
VA,Appomattox County,22300,25450,28650,31800,34350,36900,39450,42000,13400,16460,20780,25100,29420,33740,38060,42000,35650,40750,45850,50900,55000,59050,63150,67200
VA,Arlington County,41050,46900,52750,58600,63300,68000,72700,77400,24650,28150,31650,35150,38000,40800,43600,46400,54250,62000,69750,77450,83650,89850,96050,102250
VA,Augusta County,22550,25750,28950,32150,34750,37300,39900,42450,13550,16460,20780,25100,29420,33740,38060,42380,36050,41200,46350,51450,55600,59700,63800,67950
VA,Bath County,21150,24150,27150,30150,32600,35000,37400,39800,12700,16460,20780,25100,29420,33740,37400,39800,33800,38600,43450,48250,52150,56000,59850,63700
VA,Bedford County,22300,25450,28650,31800,34350,36900,39450,42000,13400,16460,20780,25100,29420,33740,38060,42000,35650,40750,45850,50900,55000,59050,63150,67200
VA,Bland County,21900,25000,28150,31250,33750,36250,38750,41250,13150,16460,20780,25100,29420,33740,38060,41250,35000,40000,45000,50000,54000,58000,62000,66000
VA,Botetourt County,23550,26900,30250,33600,36300,39000,41700,44400,14150,16460,20780,25100,29420,33740,38060,42380,37650,43000,48400,53750,58050,62350,66650,70950
VA,Brunswick County,19600,22400,25200,27950,30200,32450,34700,36900,12140,16460,20780,25100,29420,32450,34700,36900,31300,35800,40250,44700,48300,51900,55450,59050
VA,Buchanan County,19600,22400,25200,27950,30200,32450,34700,36900,12140,16460,20780,25100,29420,32450,34700,36900,31300,35800,40250,44700,48300,51900,55450,59050
VA,Buckingham County,19600,22400,25200,27950,30200,32450,34700,36900,12140,16460,20780,25100,29420,32450,34700,36900,31300,35800,40250,44700,48300,51900,55450,59050
VA,Campbell County,22300,25450,28650,31800,34350,36900,39450,42000,13400,16460,20780,25100,29420,33740,38060,42000,35650,40750,45850,50900,55000,59050,63150,67200
VA,Caroline County,29150,33300,37450,41600,44950,48300,51600,54950,17500,20000,22500,25100,29420,33740,38060,42380,46600,53250,59900,66550,71900,77200,82550,87850
VA,Carroll County,19600,22400,25200,27950,30200,32450,34700,36900,12140,16460,20780,25100,29420,32450,34700,36900,31300,35800,40250,44700,48300,51900,55450,59050
VA,Charles City County,29150,33300,37450,41600,44950,48300,51600,54950,17500,20000,22500,25100,29420,33740,38060,42380,46600,53250,59900,66550,71900,77200,82550,87850
VA,Charlotte County,19600,22400,25200,27950,30200,32450,34700,36900,12140,16460,20780,25100,29420,32450,34700,36900,31300,35800,40250,44700,48300,51900,55450,59050
VA,Chesterfield County,29150,33300,37450,41600,44950,48300,51600,54950,17500,20000,22500,25100,29420,33740,38060,42380,46600,53250,59900,66550,71900,77200,82550,87850
