fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
509,512,674,936,1149,21,Adair County,19305,KY,0
542,546,718,911,1130,21,Allen County,20630,KY,1
536,645,749,1012,1016,21,Anderson County,22015,KY,0
494,525,691,864,1044,21,Ballard County,8150,KY,0
501,565,700,920,949,21,Barren County,43420,KY,0
482,566,674,833,1018,21,Bath County,12190,KY,0
482,592,674,957,967,21,Bell County,27470,KY,0
643,742,968,1302,1483,21,Boone County,127680,KY,1
632,741,912,1256,1496,21,Bourbon County,20015,KY,1
570,659,791,1058,1179,21,Boyd County,48485,KY,1
540,574,755,1030,1284,21,Boyle County,29775,KY,0
643,742,968,1302,1483,21,Bracken County,8330,KY,1
482,530,674,854,914,21,Breathitt County,13275,KY,0
499,591,674,833,914,21,Breckinridge County,19990,KY,0
690,800,960,1279,1468,21,Bullitt County,78620,KY,1
509,512,674,957,1061,21,Butler County,12735,KY,1
482,583,674,833,914,21,Caldwell County,12745,KY,0
560,632,831,1027,1127,21,Calloway County,38615,KY,0
643,742,968,1302,1483,21,Campbell County,91805,KY,1
482,566,674,847,914,21,Carlisle County,4890,KY,0
482,592,674,957,1047,21,Carroll County,10695,KY,0
501,512,674,851,914,21,Carter County,27385,KY,1
482,591,674,898,1154,21,Casey County,15805,KY,0
634,707,910,1293,1558,21,Christian County,72440,KY,1
632,741,912,1256,1496,21,Clark County,35755,KY,1
525,528,674,957,1154,21,Clay County,20865,KY,0
482,557,674,870,914,21,Clinton County,10210,KY,0
482,512,674,902,914,21,Crittenden County,9155,KY,0
448,523,674,833,914,21,Cumberland County,6745,KY,0
595,641,843,1101,1143,21,Daviess County,99260,KY,1
672,688,845,1063,1365,21,Edmonson County,12065,KY,1
482,512,674,864,914,21,Elliott County,7535,KY,0
482,512,674,833,980,21,Estill County,14380,KY,0
632,741,912,1256,1496,21,Fayette County,315110,KY,1
482,518,674,833,1154,21,Fleming County,14515,KY,0
482,512,674,833,993,21,Floyd County,37445,KY,0
559,660,793,1066,1327,21,Franklin County,49970,KY,0
482,568,674,874,914,21,Fulton County,6260,KY,0
643,742,968,1302,1483,21,Gallatin County,8650,KY,1
509,570,712,880,1046,21,Garrard County,17225,KY,0
672,728,829,1168,1419,21,Grant County,24800,KY,1
485,515,678,911,919,21,Graves County,37260,KY,0
551,554,674,911,914,21,Grayson County,26130,KY,0
482,512,674,833,914,21,Green County,11045,KY,0
570,659,791,1058,1179,21,Greenup County,36010,KY,1
595,641,843,1101,1143,21,Hancock County,8700,KY,1
630,635,835,1161,1412,21,Hardin County,107700,KY,1
469,548,674,957,999,21,Harlan County,27550,KY,0
482,512,674,897,914,21,Harrison County,18630,KY,0
508,512,674,878,1074,21,Hart County,18530,KY,0
621,706,880,1153,1326,21,Henderson County,46250,KY,1
690,800,960,1279,1468,21,Henry County,15675,KY,1
482,523,674,843,914,21,Hickman County,4625,KY,0
473,534,702,944,1054,21,Hopkins County,45985,KY,0
482,536,674,911,914,21,Jackson County,13370,KY,0
690,800,960,1279,1468,21,Jefferson County,764380,KY,1
632,741,912,1256,1496,21,Jessamine County,51665,KY,1
482,512,674,911,914,21,Johnson County,23065,KY,0
643,742,968,1302,1483,21,Kenton County,163985,KY,1
482,592,674,955,1002,21,Knott County,15690,KY,0
482,512,674,935,1154,21,Knox County,31425,KY,0
630,635,835,1161,1412,21,Larue County,14100,KY,1
521,555,681,892,939,21,Laurel County,59900,KY,0
482,512,674,957,1146,21,Lawrence County,15845,KY,0
482,521,674,911,914,21,Lee County,6715,KY,0
482,523,674,911,914,21,Leslie County,10650,KY,0
482,568,674,891,964,21,Letcher County,23010,KY,0
482,568,674,911,914,21,Lewis County,13565,KY,0
482,512,674,842,914,21,Lincoln County,24415,KY,0
511,554,714,883,968,21,Livingston County,9290,KY,0
494,543,690,909,1144,21,Logan County,26845,KY,0
504,536,705,871,956,21,Lyon County,8270,KY,0
