fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
946,1107,1407,1972,2183,34,Atlantic County,272925,NJ,1
1237,1481,1736,2159,2691,34,Bergen County,937920,NJ,1
940,1071,1298,1605,1837,34,Burlington County,449190,NJ,1
940,1071,1298,1605,1837,34,Camden County,510995,NJ,1
973,1113,1465,1816,1987,34,Cape May County,94550,NJ,1
970,1061,1377,1813,2025,34,Cumberland County,154950,NJ,1
1017,1223,1479,1887,2249,34,Essex County,800400,NJ,1
940,1071,1298,1605,1837,34,Gloucester County,291370,NJ,1
1610,1711,1972,2438,2674,34,Hudson County,679755,NJ,1
1275,1455,1851,2288,2547,34,Hunterdon County,125715,NJ,1
1072,1226,1613,1994,2187,34,Mercer County,373360,NJ,1
1275,1455,1851,2288,2547,34,Middlesex County,837290,NJ,1
1092,1230,1558,2142,2374,34,Monmouth County,627550,NJ,1
1017,1223,1479,1887,2249,34,Morris County,498845,NJ,1
1092,1230,1558,2142,2374,34,Ocean County,589700,NJ,1
1237,1481,1736,2159,2691,34,Passaic County,510565,NJ,1
940,1071,1298,1605,1837,34,Salem County,63775,NJ,1
1275,1455,1851,2288,2547,34,Somerset County,333315,NJ,1
1017,1223,1479,1887,2249,34,Sussex County,143570,NJ,1
1017,1223,1479,1887,2249,34,Union County,557320,NJ,1
988,1113,1365,1687,1868,34,Warren County,107090,NJ,1
