sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adams County,38001,-1,-1,20,-1,6,35,1.3,25,169,261,8.7,7.5,20,65,5,5,5,30,0,60,20,85,75,0,15,60,15,8,25,12,25,15,20,40,0,5,0,5,0,0,2,35,40,0,50,45,5,30,2,9,52,-1,-1,-1,-1,-1,ND,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Barnes County,38003,-1,-1,270,-1,5,34,1.7,463,197,267,9.9,5.8,22,40,26,7,5,34,3,55,20,87,69,5,24,67,26,37,27,23,18,43,16,24,4,4,2,2,0,0,2,39,50,0,43,44,13,18,3,12,53,-1,-1,-1,-1,-1,ND,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Benson County,38005,-1,-1,36,-1,5,31,1.4,51,205,259,15.9,11.0,14,28,19,19,19,31,11,53,39,75,42,6,14,75,14,11,6,6,14,25,14,47,14,22,0,22,0,0,1,44,39,0,78,14,8,6,35,22,45,-1,-1,-1,-1,-1,ND,-1,-1,78,22,78,0,0
9,1,All HUD,-1,Billings County,38007,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,ND,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Bottineau County,38009,-1,-1,122,-1,6,17,2.0,250,186,309,9.8,4.7,21,43,20,10,7,31,15,52,19,80,62,9,37,85,43,20,10,9,19,37,10,34,10,48,0,48,0,0,8,50,64,21,43,39,18,9,2,5,33,-1,-1,-1,-1,-1,ND,-1,-1,52,48,52,0,0
9,1,All HUD,-1,Bowman County,38011,-1,-1,24,-1,6,8,1.1,27,207,234,9.9,8.8,8,54,25,13,0,4,0,92,25,96,71,0,4,58,4,67,28,33,0,21,4,75,25,0,0,0,0,0,5,62,25,0,71,21,8,21,1,7,69,-1,-1,-1,-1,-1,ND,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Burke County,38013,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,ND,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Burleigh County,38015,-1,-1,1483,-1,5,22,1.8,2630,233,326,11.1,6.4,15,41,26,11,7,22,9,65,21,98,82,9,23,74,29,45,26,24,13,44,12,32,7,23,1,20,0,2,13,66,76,29,42,41,17,24,6,10,42,-1,-1,-1,-1,-1,ND,-1,-1,77,23,77,0,0
9,1,All HUD,-1,Cass County,38017,-1,-1,2746,-1,5,27,1.8,4927,247,306,12.0,6.7,14,37,25,13,11,30,4,61,22,96,77,9,23,66,27,48,34,27,12,47,16,26,5,14,8,3,1,2,8,51,70,4,50,36,14,14,7,15,31,-1,-1,-1,-1,-1,ND,-1,-1,86,14,86,0,0
9,1,All HUD,-1,Cavalier County,38019,-1,-1,44,-1,5,25,1.8,77,248,224,10.9,6.3,9,43,25,16,7,34,0,64,23,86,55,11,16,50,20,43,24,22,0,41,11,48,2,5,0,0,0,5,1,49,66,-2,34,36,30,36,1,9,69,-1,-1,-1,-1,-1,ND,-1,-1,95,5,95,0,0
