fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
515,561,738,1006,1141,18,Adams County,35020,IN,0
565,665,822,1048,1151,18,Allen County,367745,IN,1
822,825,953,1237,1408,18,Bartholomew County,81025,IN,1
734,842,981,1264,1552,18,Benton County,8685,IN,1
515,634,738,949,1200,18,Blackford County,12215,IN,0
677,782,939,1231,1456,18,Boone County,63015,IN,1
677,782,939,1231,1456,18,Brown County,15005,IN,1
603,610,802,991,1088,18,Carroll County,19995,IN,1
593,599,738,979,1001,18,Cass County,38250,IN,0
690,800,960,1279,1468,18,Clark County,114895,IN,1
565,629,782,976,1232,18,Clay County,26375,IN,1
518,593,780,964,1058,18,Clinton County,32455,IN,0
515,561,738,912,1001,18,Crawford County,10600,IN,0
532,579,762,961,1033,18,Daviess County,32775,IN,0
643,742,968,1302,1483,18,Dearborn County,49565,IN,1
598,651,857,1059,1162,18,Decatur County,26480,IN,0
516,562,739,914,1019,18,DeKalb County,42525,IN,0
565,598,756,1016,1094,18,Delaware County,115940,IN,1
515,571,738,992,1263,18,Dubois County,42380,IN,0
597,673,865,1107,1173,18,Elkhart County,202925,IN,1
505,561,738,912,1017,18,Fayette County,23425,IN,0
690,800,960,1279,1468,18,Floyd County,76480,IN,1
515,575,738,915,1001,18,Fountain County,16620,IN,0
539,617,812,1070,1241,18,Franklin County,22835,IN,1
515,595,738,912,1001,18,Fulton County,20295,IN,0
619,623,738,997,1001,18,Gibson County,33595,IN,0
561,595,738,969,1129,18,Grant County,67615,IN,0
516,563,738,989,1087,18,Greene County,32430,IN,0
677,782,939,1231,1456,18,Hamilton County,309685,IN,1
677,782,939,1231,1456,18,Hancock County,72775,IN,1
690,800,960,1279,1468,18,Harrison County,39450,IN,1
677,782,939,1231,1456,18,Hendricks County,158170,IN,1
510,591,738,977,1008,18,Henry County,48650,IN,0
584,596,738,1031,1127,18,Howard County,82455,IN,1
499,609,738,958,1065,18,Huntington County,36520,IN,0
621,629,815,1007,1107,18,Jackson County,43780,IN,0
686,691,909,1168,1233,18,Jasper County,33450,IN,1
515,561,738,921,1001,18,Jay County,21105,IN,0
616,620,752,1023,1242,18,Jefferson County,32295,IN,0
569,572,748,1019,1178,18,Jennings County,27840,IN,0
677,782,939,1231,1456,18,Johnson County,149360,IN,1
569,573,754,932,1022,18,Knox County,37765,IN,0
552,669,791,999,1095,18,Kosciusko County,78720,IN,0
515,561,738,1018,1060,18,LaGrange County,38720,IN,0
637,779,959,1185,1338,18,Lake County,488695,IN,1
535,629,794,1047,1139,18,LaPorte County,110840,IN,1
512,586,771,953,1262,18,Lawrence County,45670,IN,0
559,613,796,1017,1079,18,Madison County,129640,IN,1
677,782,939,1231,1456,18,Marion County,939965,IN,1
515,608,738,1013,1263,18,Marshall County,46750,IN,0
515,561,738,912,1263,18,Martin County,10220,IN,0
515,611,738,997,1227,18,Miami County,36035,IN,0
706,803,971,1369,1662,18,Monroe County,144435,IN,1
520,570,745,1010,1151,18,Montgomery County,38290,IN,0
677,782,939,1231,1456,18,Morgan County,69535,IN,1
637,779,959,1185,1338,18,Newton County,14055,IN,1
513,589,772,988,1190,18,Noble County,47420,IN,0
643,742,968,1302,1483,18,Ohio County,5910,IN,1
515,571,738,1033,1188,18,Orange County,19625,IN,0
578,582,757,1075,1296,18,Owen County,20955,IN,1
552,583,767,948,1040,18,Parke County,17060,IN,1
515,563,738,1004,1263,18,Perry County,19230,IN,0
515,639,738,1031,1035,18,Pike County,12470,IN,0
637,779,959,1185,1338,18,Porter County,167390,IN,1
621,706,880,1153,1326,18,Posey County,25600,IN,1
515,605,738,913,1197,18,Pulaski County,12760,IN,0
589,600,769,1092,1197,18,Putnam County,37545,IN,1
515,561,738,960,1045,18,Randolph County,25205,IN,0
497,563,741,969,1041,18,Ripley County,28370,IN,0
499,565,743,918,1008,18,Rush County,16765,IN,0
708,823,981,1252,1330,18,St. Joseph County,268615,IN,1
573,624,821,1015,1113,18,Scott County,23720,IN,0
677,782,939,1231,1456,18,Shelby County,44340,IN,1
490,561,738,962,1211,18,Spencer County,20610,IN,0
515,577,738,976,1001,18,Starke County,22965,IN,0
579,626,824,1019,1117,18,Steuben County,34460,IN,0
555,586,771,953,1230,18,Sullivan County,20900,IN,1
515,563,738,1048,1234,18,Switzerland County,10615,IN,0
734,842,981,1264,1552,18,Tippecanoe County,186080,IN,1
574,625,823,1017,1116,18,Tipton County,15290,IN,0
524,606,788,1045,1181,18,Union County,7225,IN,1
621,706,880,1153,1326,18,Vanderburgh County,181830,IN,1
565,629,782,976,1232,18,Vermillion County,15645,IN,1
565,629,782,976,1232,18,Vigo County,107725,IN,1
523,569,749,926,1016,18,Wabash County,31850,IN,0
591,597,786,1117,1345,18,Warren County,8270,IN,1
621,706,880,1153,1326,18,Warrick County,61580,IN,1
541,573,754,1019,1022,18,Washington County,27805,IN,1
490,562,738,928,1041,18,Wayne County,66970,IN,0
516,569,739,914,1038,18,Wells County,27830,IN,0
530,577,759,1012,1029,18,White County,24280,IN,0
565,665,822,1048,1151,18,Whitley County,33480,IN,1
