sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Allegany County,24001,-1,-1,1597,-1,5,21,1.7,2779,240,311,12.0,7.0,12,39,25,13,11,22,4,71,24,94,72,9,19,74,26,43,21,22,8,37,15,40,8,6,6,0,0,0,9,71,60,7,57,24,18,10,7,21,48,-1,-1,-1,-1,-1,MD,-1,-1,94,6,94,0,0
9,1,All HUD,-1,Anne Arundel County,24003,-1,-1,4860,-1,6,16,2.1,10423,304,537,13.6,6.4,15,32,21,12,20,32,5,57,22,96,75,9,35,82,42,31,42,18,7,48,15,30,4,67,63,0,2,1,19,82,65,52,41,26,33,15,36,11,40,-1,-1,-1,-1,-1,MD,-1,-1,33,67,33,0,0
9,1,All HUD,-1,Baltimore County,24005,-1,-1,8387,-1,6,14,1.8,15254,293,528,13.0,7.1,8,36,26,15,16,22,2,74,23,98,76,5,29,81,33,41,28,23,6,38,12,45,8,51,49,0,1,2,28,64,82,28,53,33,14,9,38,11,29,-1,-1,-1,-1,-1,MD,-1,-1,49,51,49,0,0
9,1,All HUD,-1,Calvert County,24009,-1,-1,506,-1,5,21,2.1,1086,403,640,16.0,7.5,5,28,25,14,28,33,1,65,22,98,77,14,26,82,36,33,43,19,1,49,13,37,3,50,49,0,0,1,31,63,77,31,42,24,34,16,19,5,68,-1,-1,-1,-1,-1,MD,-1,-1,50,50,50,0,0
9,1,All HUD,-1,Caroline County,24011,-1,-1,365,-1,6,15,2.2,802,251,428,11.3,5.1,15,38,23,14,9,30,3,61,19,86,67,11,39,78,44,29,13,13,9,49,17,25,4,60,59,0,0,1,20,64,93,74,36,41,24,9,22,14,62,-1,-1,-1,-1,-1,MD,-1,-1,40,60,40,0,0
9,1,All HUD,-1,Carroll County,24013,-1,-1,1174,-1,4,17,1.9,2212,289,580,13.5,7.3,9,31,29,17,14,21,3,72,23,98,76,9,25,80,32,43,31,22,7,38,12,43,7,12,9,0,0,2,29,62,91,65,49,26,24,13,7,7,54,-1,-1,-1,-1,-1,MD,-1,-1,88,12,88,0,0
9,1,All HUD,-1,Cecil County,24015,-1,-1,889,-1,4,21,2.4,2177,286,509,12.5,5.2,12,40,21,11,16,26,7,65,20,98,81,15,35,81,47,38,54,20,8,51,15,27,1,28,23,1,0,3,17,57,76,88,35,29,36,12,10,12,45,-1,-1,-1,-1,-1,MD,-1,-1,72,28,72,0,0
9,1,All HUD,-1,Charles County,24017,-1,-1,1352,-1,6,16,2.4,3222,377,784,15.9,6.7,13,28,16,13,29,43,3,51,20,97,77,14,44,87,56,26,41,15,14,54,13,18,2,73,72,0,1,1,14,65,97,69,29,41,30,12,36,9,42,-1,-1,-1,-1,-1,MD,-1,-1,27,73,27,0,0
9,1,All HUD,-1,Dorchester County,24019,-1,-1,738,-1,5,13,2.3,1663,253,433,11.6,5.2,23,34,19,12,12,31,6,54,19,87,69,12,39,83,49,25,33,13,12,50,15,23,2,84,82,0,0,2,31,81,75,86,32,31,36,14,63,23,36,-1,-1,-1,-1,-1,MD,-1,-1,16,84,16,0,0
9,1,All HUD,-1,Frederick County,24021,-1,-1,1839,-1,5,18,2.1,3927,314,696,14.9,7.1,15,30,20,12,23,31,3,60,19,98,82,10,35,79,43,38,45,21,8,52,13,27,3,47,44,0,1,3,30,62,73,34,42,27,31,12,24,8,34,-1,-1,-1,-1,-1,MD,-1,-1,53,47,53,0,0
