sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Allegany County,24001,-1,-1,1752,-1,5,27,1.7,3031,251,332,12.2,7.1,13,37,24,15,11,21,4,72,24,94,73,9,19,74,25,42,22,23,8,36,17,39,8,7,6,0,0,0,6,65,62,7,58,24,18,10,7,21,49,-1,-1,-1,-1,-1,MD,-1,-1,allegany md,93,7,93,0,0
9,1,All HUD,-1,Anne Arundel County,24003,-1,-1,4844,-1,6,16,2.1,10382,321,602,14.1,6.6,14,31,21,12,21,32,4,58,22,96,75,9,34,82,41,31,42,18,7,48,16,30,4,68,65,0,2,1,28,84,66,56,41,26,34,15,36,11,40,-1,-1,-1,-1,-1,MD,-1,-1,anne arundel md,32,68,32,0,0
9,1,All HUD,-1,Baltimore County,24005,-1,-1,8421,-1,6,13,1.8,14950,308,553,13.5,7.7,7,34,26,15,18,20,2,77,23,97,75,5,26,80,30,43,29,24,5,36,12,48,8,51,48,0,1,2,23,66,83,36,55,31,14,10,38,10,30,-1,-1,-1,-1,-1,MD,-1,-1,baltimore md,49,51,49,0,0
9,1,All HUD,-1,Calvert County,24009,-1,-1,498,-1,5,12,2.1,1025,413,658,16.7,8.1,4,27,22,16,30,33,1,65,22,98,76,12,22,81,32,38,40,21,1,45,15,39,3,47,46,0,0,1,27,69,77,32,44,25,31,18,19,5,68,-1,-1,-1,-1,-1,MD,-1,-1,calvert md,53,47,53,0,0
9,1,All HUD,-1,Caroline County,24011,-1,-1,361,-1,6,14,2.3,819,264,458,11.6,5.2,14,40,21,14,11,30,4,60,21,99,78,14,38,81,47,29,25,15,6,52,16,26,4,61,60,0,0,1,21,69,93,83,34,40,25,11,22,13,61,-1,-1,-1,-1,-1,MD,-1,-1,caroline md,39,61,39,0,0
9,1,All HUD,-1,Carroll County,24013,-1,-1,1205,-1,5,18,1.8,2218,296,600,13.6,7.5,8,30,28,18,16,21,5,71,22,99,77,8,25,80,31,45,31,23,5,38,13,44,7,12,9,0,0,2,27,61,91,68,50,26,24,13,7,7,54,-1,-1,-1,-1,-1,MD,-1,-1,carroll md,88,12,88,0,0
9,1,All HUD,-1,Cecil County,24015,-1,-1,876,-1,4,25,2.3,2039,299,520,13.0,5.7,12,35,22,14,16,25,6,66,21,98,79,13,33,82,43,38,54,22,8,48,16,29,2,26,22,1,0,4,21,54,77,86,39,29,32,12,10,12,46,-1,-1,-1,-1,-1,MD,-1,-1,cecil md,74,26,74,0,0
9,1,All HUD,-1,Charles County,24017,-1,-1,1361,-1,5,15,2.4,3239,386,841,16.2,6.8,13,26,17,13,30,43,2,51,20,98,78,14,44,87,56,28,41,16,13,55,13,18,2,75,73,0,1,1,31,67,97,70,29,40,30,12,36,9,42,-1,-1,-1,-1,-1,MD,-1,-1,charles md,25,75,25,0,0
9,1,All HUD,-1,Dorchester County,24019,-1,-1,786,-1,4,18,2.3,1776,258,483,11.4,5.1,22,36,18,11,12,30,6,57,20,97,79,10,42,84,51,25,35,14,15,47,15,23,2,85,83,0,0,2,33,78,77,87,30,32,38,16,63,23,36,-1,-1,-1,-1,-1,MD,-1,-1,dorchester md,15,85,15,0,0
9,1,All HUD,-1,Frederick County,24021,-1,-1,1940,-1,5,23,2.1,4104,320,754,15.0,7.2,13,31,19,13,24,33,3,58,18,99,82,10,36,79,44,39,49,22,9,50,14,26,3,48,44,0,1,3,16,61,75,35,41,26,32,13,24,8,34,-1,-1,-1,-1,-1,MD,-1,-1,frederick md,52,48,52,0,0
