State code,PUMA,County code,State abbr.,County_Name,allocation factor
54,100,54009,WV,Brooke WV,0.1809
54,100,54029,WV,Hancock WV,0.2334
54,100,54051,WV,Marshall WV,0.2454
54,100,54069,WV,Ohio WV,0.3403
54,200,54017,WV,Doddridge WV,1.0
54,600,54085,WV,Ritchie WV,0.2706
54,600,54095,WV,Tyler WV,0.2665
54,600,54103,WV,Wetzel WV,0.4629
54,700,54073,WV,Pleasants WV,0.0788
54,700,54105,WV,Wirt WV,0.0535
54,700,54107,WV,Wood WV,0.8678
54,200,54049,WV,Marion WV,1.0
54,300,54061,WV,Monongalia WV,0.7557
54,300,54077,WV,Preston WV,0.2443
54,400,54003,WV,Berkeley WV,0.679
54,400,54037,WV,Jefferson WV,0.321
54,400,54027,WV,Hampshire WV,0.3442
54,400,54057,WV,Mineral WV,0.4015
54,400,54065,WV,Morgan WV,0.2543
54,500,54023,WV,Grant WV,0.2875
54,500,54031,WV,Hardy WV,0.3745
54,500,54071,WV,Pendleton WV,0.1609
54,500,54093,WV,Tucker WV,0.1771
54,200,54033,WV,Harrison WV,0.7976
54,200,54041,WV,Lewis WV,0.0002
54,200,54091,WV,Taylor WV,0.2021
54,500,54001,WV,Barbour WV,0.1836
54,500,54033,WV,Harrison WV,0.0001
54,500,54041,WV,Lewis WV,0.202
54,500,54083,WV,Randolph WV,0.3316
54,500,54097,WV,Upshur WV,0.2827
54,600,54007,WV,Braxton WV,0.183
54,600,54013,WV,Calhoun WV,0.0916
54,600,54015,WV,Clay WV,0.002
54,600,54021,WV,Gilmer WV,0.1089
54,600,54035,WV,Jackson WV,0.4085
54,600,54087,WV,Roane WV,0.2061
54,700,54087,WV,Roane WV,1.0
54,1000,54015,WV,Clay WV,1.0
54,1100,54067,WV,Nicholas WV,1.0
54,800,54011,WV,Cabell WV,0.7875
54,800,54053,WV,Mason WV,0.2125
54,900,54079,WV,Putnam WV,1.0
54,900,54039,WV,Kanawha WV,1.0
54,1000,54039,WV,Kanawha WV,1.0
54,1200,54039,WV,Kanawha WV,1.0
54,1100,54019,WV,Fayette WV,1.0
54,1200,54019,WV,Fayette WV,0.3501
54,1200,54081,WV,Raleigh WV,0.6499
54,1100,54025,WV,Greenbrier WV,0.4452
54,1100,54063,WV,Monroe WV,0.1693
54,1100,54075,WV,Pocahontas WV,0.1076
54,1100,54089,WV,Summers WV,0.1634
54,1100,54101,WV,Webster WV,0.1146
54,1200,54025,WV,Greenbrier WV,0.0071
54,1200,54055,WV,Mercer WV,0.9927
54,1200,54089,WV,Summers WV,0.0002
54,800,54099,WV,Wayne WV,1.0
54,900,54005,WV,Boone WV,0.5207
54,900,54043,WV,Lincoln WV,0.4793
54,1300,54043,WV,Lincoln WV,0.004
54,1300,54045,WV,Logan WV,0.3357
54,1300,54047,WV,McDowell WV,0.197
54,1300,54059,WV,Mingo WV,0.2429
54,1300,54109,WV,Wyoming WV,0.2204
