sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Beaverhead County,30001,-1,-1,108,-1,5,25,2.0,213,221,443,10.5,5.4,13,44,24,13,6,26,6,67,27,94,65,12,33,79,39,30,38,18,13,39,12,36,3,7,0,2,1,5,9,42,56,21,40,40,20,10,6,17,46,-1,-1,-1,-1,-1,MT,-1,-1,beaverhead mt,93,7,93,0,0
9,1,All HUD,-1,Big Horn County,30003,-1,-1,73,-1,4,45,2.9,210,239,328,11.5,3.9,22,44,14,7,14,32,21,34,23,93,77,30,38,78,55,26,60,10,15,55,23,7,0,82,0,82,0,0,14,41,78,-2,22,40,38,8,29,17,40,-1,-1,-1,-1,-1,MT,-1,-1,big horn mt,18,82,18,0,0
9,1,All HUD,-1,Blaine County,30005,-1,-1,77,-1,5,29,2.2,172,207,384,10.2,4.5,19,47,16,14,4,18,25,48,24,92,73,18,29,73,40,22,30,12,13,44,8,35,12,58,0,57,0,1,19,49,61,0,40,25,35,17,9,6,12,-1,-1,-1,-1,-1,MT,-1,-1,blaine mt,42,58,42,0,0
9,1,All HUD,-1,Broadwater County,30007,-1,-1,13,-1,5,38,2.2,29,267,349,10.3,4.6,15,46,15,15,8,23,0,77,26,92,69,8,38,77,38,45,100,24,0,69,15,15,0,0,0,0,0,0,26,40,92,-2,31,38,31,23,3,9,37,-1,-1,-1,-1,-1,MT,-1,-1,broadwater mt,100,0,100,0,0
9,1,All HUD,-1,Carbon County,30009,-1,-1,54,-1,4,26,1.3,69,232,405,10.7,8.3,9,46,37,6,2,15,0,81,26,98,70,0,15,59,15,66,16,38,7,37,20,35,2,6,0,4,2,0,5,54,28,0,67,28,6,19,2,7,32,-1,-1,-1,-1,-1,MT,-1,-1,carbon mt,94,6,94,0,0
9,1,All HUD,-1,Carter County,30011,-1,-1,4,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,MT,-1,-1,carter mt,-4,-4,-4,0,0
9,1,All HUD,-1,Cascade County,30013,-1,-1,1857,-1,4,29,2.0,3775,226,361,10.7,5.3,18,41,24,11,6,32,6,55,25,95,68,11,33,74,39,35,40,19,15,47,15,23,2,24,2,19,1,3,12,50,32,4,40,36,25,14,14,21,42,-1,-1,-1,-1,-1,MT,-1,-1,cascade mt,76,24,76,0,0
9,1,All HUD,-1,Chouteau County,30015,-1,-1,23,-1,5,22,1.1,26,266,290,13.4,11.8,4,30,22,30,13,0,0,100,38,78,39,0,4,70,4,75,11,23,0,9,9,83,35,4,0,4,0,0,26,48,22,0,83,13,4,13,2,13,58,-1,-1,-1,-1,-1,MT,-1,-1,chouteau mt,96,4,96,0,0
9,1,All HUD,-1,Custer County,30017,-1,-1,146,-1,5,23,1.7,251,209,344,9.7,5.7,14,47,29,8,3,21,1,75,25,97,67,9,23,81,28,52,34,28,7,41,18,34,12,8,1,3,1,2,16,50,64,39,47,36,16,19,5,18,48,-1,-1,-1,-1,-1,MT,-1,-1,custer mt,92,8,92,0,0
9,1,All HUD,-1,Daniels County,30019,-1,-1,9,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,MT,-1,-1,daniels mt,-4,-4,-4,0,0
