State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
TX,Anderson County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Andrews County,29500,33700,37900,42100,45500,48850,52250,55600,17700,20200,22750,26200,30680,35160,39640,44120,47150,53900,60650,67350,72750,78150,83550,88950
TX,Angelina County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Aransas County,21550,24600,27700,30750,33250,35700,38150,40600,12950,17240,21720,26200,30680,35160,38150,40600,34450,39400,44300,49200,53150,57100,61050,64950
TX,Archer County,22600,25800,29050,32250,34850,37450,40000,42600,13550,17240,21720,26200,30680,35160,39640,42600,36150,41300,46450,51600,55750,59900,64000,68150
TX,Armstrong County,23850,27250,30650,34050,36800,39500,42250,44950,14350,17240,21720,26200,30680,35160,39640,44120,38150,43600,49050,54500,58900,63250,67600,71950
TX,Atascosa County,22050,25200,28350,31450,34000,36500,39000,41550,13200,17240,21720,26200,30680,35160,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
TX,Austin County,28650,32750,36850,40900,44200,47450,50750,54000,17200,19650,22100,26200,30680,35160,39640,44120,45850,52400,58950,65450,70700,75950,81200,86400
TX,Bailey County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Bandera County,25200,28800,32400,36000,38900,41800,44650,47550,15150,17300,21720,26200,30680,35160,39640,44120,40350,46100,51850,57600,62250,66850,71450,76050
TX,Bastrop County,34200,39050,43950,48800,52750,56650,60550,64450,20550,23450,26400,29300,31650,35160,39640,44120,54700,62500,70300,78100,84350,90600,96850,103100
TX,Baylor County,22100,25250,28400,31550,34100,36600,39150,41650,13300,17240,21720,26200,30680,35160,39150,41650,35350,40400,45450,50500,54550,58600,62650,66700
TX,Bee County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Bell County,22400,25600,28800,31950,34550,37100,39650,42200,13450,17240,21720,26200,30680,35160,39640,42200,35800,40900,46000,51100,55200,59300,63400,67500
TX,Bexar County,25200,28800,32400,36000,38900,41800,44650,47550,15150,17300,21720,26200,30680,35160,39640,44120,40350,46100,51850,57600,62250,66850,71450,76050
TX,Blanco County,24300,27750,31200,34650,37450,40200,43000,45750,14600,17240,21720,26200,30680,35160,39640,44120,38850,44400,49950,55450,59900,64350,68800,73200
TX,Borden County,30950,35400,39800,44200,47750,51300,54850,58350,18550,21200,23850,26500,30680,35160,39640,44120,49500,56600,63650,70700,76400,82050,87700,93350
TX,Bosque County,20950,23950,26950,29900,32300,34700,37100,39500,12760,17240,21720,26200,30680,34700,37100,39500,33500,38300,43100,47850,51700,55550,59350,63200
TX,Bowie County,22200,25350,28500,31650,34200,36750,39250,41800,13300,17240,21720,26200,30680,35160,39250,41800,35500,40550,45600,50650,54750,58800,62850,66900
TX,Brazoria County,35600,40650,45750,50800,54900,58950,63000,67100,21350,24400,27450,30500,32950,35400,39640,44120,54950,62800,70650,78500,84800,91100,97350,103650
TX,Brazos County,23000,26250,29550,32800,35450,38050,40700,43300,13800,17240,21720,26200,30680,35160,39640,43300,36750,42000,47250,52500,56700,60900,65100,69300
TX,Brewster County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Briscoe County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Brooks County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Brown County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Burleson County,23000,26250,29550,32800,35450,38050,40700,43300,13800,17240,21720,26200,30680,35160,39640,43300,36750,42000,47250,52500,56700,60900,65100,69300
TX,Burnet County,24800,28350,31900,35400,38250,41100,43900,46750,14900,17240,21720,26200,30680,35160,39640,44120,39700,45350,51000,56650,61200,65750,70250,74800
TX,Caldwell County,34200,39050,43950,48800,52750,56650,60550,64450,20550,23450,26400,29300,31650,35160,39640,44120,54700,62500,70300,78100,84350,90600,96850,103100
TX,Calhoun County,25450,29100,32750,36350,39300,42200,45100,48000,15300,17450,21720,26200,30680,35160,39640,44120,40750,46550,52350,58150,62850,67500,72150,76800
TX,Callahan County,22700,25950,29200,32400,35000,37600,40200,42800,13650,17240,21720,26200,30680,35160,39640,42800,36300,41500,46700,51850,56000,60150,64300,68450
TX,Cameron County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Camp County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Carson County,23850,27250,30650,34050,36800,39500,42250,44950,14350,17240,21720,26200,30680,35160,39640,44120,38150,43600,49050,54500,58900,63250,67600,71950
TX,Cass County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Castro County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Chambers County,27600,31550,35500,39400,42600,45750,48900,52050,16600,18950,21720,26200,30680,35160,39640,44120,44150,50450,56750,63050,68100,73150,78200,83250
TX,Cherokee County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Childress County,22650,25900,29150,32350,34950,37550,40150,42750,13600,17240,21720,26200,30680,35160,39640,42750,36250,41400,46600,51750,55900,60050,64200,68350
TX,Clay County,22600,25800,29050,32250,34850,37450,40000,42600,13550,17240,21720,26200,30680,35160,39640,42600,36150,41300,46450,51600,55750,59900,64000,68150
TX,Cochran County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
TX,Coke County,21850,25000,28100,31200,33700,36200,38700,41200,13100,17240,21720,26200,30680,35160,38700,41200,34950,39950,44950,49900,53900,57900,61900,65900
TX,Coleman County,20650,23600,26550,29450,31850,34200,36550,38900,12760,17240,21720,26200,30680,34200,36550,38900,33000,37700,42400,47100,50900,54650,58450,62200
