fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
546,550,704,883,1018,13,Tift County,40530,GA,0
532,535,704,975,1181,13,Toombs County,27160,GA,0
612,616,741,1034,1268,13,Towns County,11175,GA,0
545,549,704,994,997,13,Treutlen County,6750,GA,0
628,632,832,1116,1169,13,Troup County,69435,GA,0
545,549,704,870,1126,13,Turner County,8035,GA,0
600,739,846,1071,1147,13,Twiggs County,8325,GA,1
545,549,704,1000,1205,13,Union County,22260,GA,0
468,581,704,923,1078,13,Upson County,26240,GA,0
721,742,883,1148,1380,13,Walker County,68610,GA,1
1111,1131,1289,1596,1951,13,Walton County,88695,GA,1
548,552,726,897,1118,13,Ware County,35690,GA,0
532,535,704,954,1205,13,Warren County,5410,GA,0
590,618,704,980,1029,13,Washington County,20505,GA,0
532,535,704,896,1034,13,Wayne County,29835,GA,0
545,549,704,899,1036,13,Webster County,2625,GA,0
545,549,704,870,955,13,Wheeler County,7950,GA,0
656,661,783,996,1062,13,White County,28510,GA,0
558,617,806,1087,1093,13,Whitfield County,103965,GA,1
545,549,704,1000,1036,13,Wilcox County,8895,GA,0
547,551,725,957,1067,13,Wilkes County,9905,GA,0
585,588,704,870,955,13,Wilkinson County,9145,GA,0
666,690,810,1050,1273,13,Worth County,20810,GA,1
