sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Alamance County,37001,-1,-1,2342,-1,5,22,2.1,4932,231,398,10.3,4.9,18,41,24,11,6,27,9,61,22,98,77,7,41,83,47,34,30,18,11,46,15,28,3,59,57,0,0,2,8,57,87,58,40,32,28,8,41,16,48,-1,-1,-1,-1,-1,NC,-1,-1,alamance nc,41,59,41,0,0
9,1,All HUD,-1,Alexander County,37003,-1,-1,139,-1,7,27,2.0,278,234,355,9.2,4.6,12,61,17,9,2,14,9,76,22,99,82,11,28,78,36,63,69,33,3,55,22,21,1,19,16,1,1,1,6,48,90,0,19,51,29,38,12,9,46,-1,-1,-1,-1,-1,NC,-1,-1,alexander nc,81,19,81,0,0
9,1,All HUD,-1,Alleghany County,37005,-1,-1,244,-1,6,39,2.1,520,199,365,9.1,4.3,23,45,20,9,2,25,2,66,22,98,75,14,31,79,41,36,43,19,10,53,15,22,2,4,2,0,0,2,4,38,98,70,25,41,34,27,7,14,57,-1,-1,-1,-1,-1,NC,-1,-1,alleghany nc,96,4,96,0,0
9,1,All HUD,-1,Anson County,37007,-1,-1,332,-1,4,22,2.2,745,199,366,9.2,4.1,17,51,20,7,5,24,2,72,24,98,75,5,47,85,51,31,48,17,10,49,14,27,2,88,87,0,0,1,25,64,95,54,34,29,37,15,56,22,56,-1,-1,-1,-1,-1,NC,-1,-1,anson nc,12,88,12,0,0
9,1,All HUD,-1,Ashe County,37009,-1,-1,413,-1,6,31,2.0,806,216,338,9.3,4.7,16,48,23,10,2,27,2,70,25,99,71,12,28,79,37,40,29,20,10,51,14,24,2,2,1,0,0,0,4,43,93,51,27,42,31,32,4,11,51,-1,-1,-1,-1,-1,NC,-1,-1,ashe nc,98,2,98,0,0
9,1,All HUD,-1,Avery County,37011,-1,-1,195,-1,6,29,2.1,404,211,371,9.5,4.7,17,48,24,7,5,28,1,69,24,96,74,19,19,74,30,50,66,27,8,47,23,23,1,2,1,0,0,1,11,47,95,0,35,41,24,20,6,14,51,-1,-1,-1,-1,-1,NC,-1,-1,avery nc,98,2,98,0,0
9,1,All HUD,-1,Beaufort County,37013,-1,-1,830,-1,5,22,2.0,1662,216,345,9.9,5.0,17,49,21,7,6,22,7,65,25,95,72,10,31,79,37,39,49,25,9,42,17,33,4,80,78,0,0,2,10,76,84,40,41,27,31,17,44,25,42,-1,-1,-1,-1,-1,NC,-1,-1,beaufort nc,20,80,20,0,0
9,1,All HUD,-1,Bertie County,37015,-1,-1,280,-1,6,21,2.1,600,224,317,9.3,4.4,20,50,16,8,6,28,3,66,24,95,79,9,39,89,46,38,30,19,8,51,19,22,4,87,86,1,0,0,9,75,96,76,12,41,47,41,44,17,35,-1,-1,-1,-1,-1,NC,-1,-1,bertie nc,13,87,13,0,0
9,1,All HUD,-1,Bladen County,37017,-1,-1,472,-1,4,36,2.4,1131,200,384,8.8,3.7,28,44,17,6,5,23,6,67,22,96,82,8,55,87,61,32,42,15,19,57,13,11,0,77,76,1,0,0,33,45,96,90,18,42,40,20,38,19,44,-1,-1,-1,-1,-1,NC,-1,-1,bladen nc,23,77,23,0,0
9,1,All HUD,-1,Brunswick County,37019,-1,-1,444,-1,5,16,2.0,902,232,456,10.1,5.0,14,47,24,11,4,20,1,76,23,98,76,8,34,84,40,49,74,32,7,52,17,24,3,43,40,0,0,2,15,54,98,75,16,43,41,42,21,13,45,-1,-1,-1,-1,-1,NC,-1,-1,brunswick nc,57,43,57,0,0
