State code,PUMA,County code,State abbr.,County_Name,allocation factor
38,100,38001,ND,Adams ND,0.0195
38,100,38007,ND,Billings ND,0.0084
38,100,38011,ND,Bowman ND,0.0265
38,100,38023,ND,Divide ND,0.0194
38,100,38025,ND,Dunn ND,0.0363
38,100,38033,ND,Golden Valley ND,0.0154
38,100,38037,ND,Grant ND,0.0204
38,100,38041,ND,Hettinger ND,0.0221
38,100,38053,ND,McKenzie ND,0.1303
38,100,38085,ND,Sioux ND,0.0345
38,100,38087,ND,Slope ND,0.0063
38,100,38089,ND,Stark ND,0.2981
38,100,38105,ND,Williams ND,0.3628
38,200,38009,ND,Bottineau ND,0.0544
38,200,38013,ND,Burke ND,0.0188
38,200,38049,ND,McHenry ND,0.0456
38,200,38055,ND,McLean ND,0.0834
38,200,38057,ND,Mercer ND,0.0712
38,200,38061,ND,Mountrail ND,0.0837
38,200,38065,ND,Oliver ND,0.016
38,200,38075,ND,Renville ND,0.0195
38,200,38083,ND,Sheridan ND,0.0108
38,200,38101,ND,Ward ND,0.5966
38,300,38015,ND,Burleigh ND,0.7473
38,300,38059,ND,Morton ND,0.2527
38,400,38003,ND,Barnes ND,0.0951
38,400,38005,ND,Benson ND,0.0523
38,400,38021,ND,Dickey ND,0.0438
38,400,38027,ND,Eddy ND,0.0206
38,400,38029,ND,Emmons ND,0.0289
38,400,38031,ND,Foster ND,0.0298
38,400,38039,ND,Griggs ND,0.0202
38,400,38043,ND,Kidder ND,0.021
38,400,38045,ND,LaMoure ND,0.0359
38,400,38047,ND,Logan ND,0.0164
38,400,38051,ND,McIntosh ND,0.0222
38,400,38069,ND,Pierce ND,0.035
38,400,38073,ND,Ransom ND,0.05
38,400,38077,ND,Richland ND,0.1449
38,400,38079,ND,Rolette ND,0.1068
38,400,38081,ND,Sargent ND,0.0339
38,400,38093,ND,Stutsman ND,0.1893
38,400,38095,ND,Towner ND,0.019
38,400,38103,ND,Wells ND,0.0349
38,500,38019,ND,Cavalier ND,0.0312
38,500,38035,ND,Grand Forks ND,0.6164
38,500,38063,ND,Nelson ND,0.0254
38,500,38067,ND,Pembina ND,0.0577
38,500,38071,ND,Ramsey ND,0.0978
38,500,38091,ND,Steele ND,0.0151
38,500,38097,ND,Traill ND,0.0674
38,500,38099,ND,Walsh ND,0.089
38,600,38017,ND,Cass ND,1.0
