State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
GA,Appling County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Atkinson County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Bacon County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Baker County,19500,22300,25100,27850,30100,32350,34550,36800,12880,17420,21960,26500,30100,32350,34550,36800,31200,35650,40100,44550,48150,51700,55250,58850
GA,Baldwin County,19850,22650,25500,28300,30600,32850,35100,37400,12880,17420,21960,26500,30600,32850,35100,37400,31750,36250,40800,45300,48950,52550,56200,59800
GA,Banks County,19850,22650,25500,28300,30600,32850,35100,37400,12880,17420,21960,26500,30600,32850,35100,37400,31750,36250,40800,45300,48950,52550,56200,59800
GA,Barrow County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Bartow County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Ben Hill County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Berrien County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Bibb County,19850,22700,25550,28350,30650,32900,35200,37450,12880,17420,21960,26500,30650,32900,35200,37450,31750,36300,40850,45350,49000,52650,56250,59900
GA,Bleckley County,19550,22350,25150,27900,30150,32400,34600,36850,12880,17420,21960,26500,30150,32400,34600,36850,31300,35750,40200,44650,48250,51800,55400,58950
GA,Brantley County,23000,26300,29600,32850,35500,38150,40750,43400,13800,17420,21960,26500,31040,35580,40120,43400,36800,42050,47300,52550,56800,61000,65200,69400
GA,Brooks County,20350,23250,26150,29050,31400,33700,36050,38350,12880,17420,21960,26500,31040,33700,36050,38350,32550,37200,41850,46500,50250,53950,57700,61400
GA,Bryan County,26500,30250,34050,37800,40850,43850,46900,49900,15900,18200,21960,26500,31040,35580,40120,44660,42350,48400,54450,60450,65300,70150,75000,79800
GA,Bulloch County,19500,22250,25050,27800,30050,32250,34500,36700,12880,17420,21960,26500,30050,32250,34500,36700,31150,35600,40050,44500,48100,51650,55200,58750
GA,Burke County,24200,27650,31100,34550,37350,40100,42850,45650,14550,17420,21960,26500,31040,35580,40120,44660,38750,44250,49800,55300,59750,64150,68600,73000
GA,Butts County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Calhoun County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Camden County,23150,26450,29750,33050,35700,38350,41000,43650,13900,17420,21960,26500,31040,35580,40120,43650,37050,42350,47650,52900,57150,61400,65600,69850
GA,Candler County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Carroll County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Catoosa County,25000,28550,32100,35650,38550,41400,44250,47100,15000,17420,21960,26500,31040,35580,40120,44660,39950,45650,51350,57050,61650,66200,70750,75350
GA,Charlton County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Chatham County,26500,30250,34050,37800,40850,43850,46900,49900,15900,18200,21960,26500,31040,35580,40120,44660,42350,48400,54450,60450,65300,70150,75000,79800
GA,Chattahoochee County,22850,26100,29350,32600,35250,37850,40450,43050,13700,17420,21960,26500,31040,35580,40120,43050,36550,41750,46950,52150,56350,60500,64700,68850
GA,Chattooga County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Cherokee County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Clarke County,24100,27550,31000,34400,37200,39950,42700,45450,14500,17420,21960,26500,31040,35580,40120,44660,38550,44050,49550,55050,59500,63900,68300,72700
GA,Clay County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Clayton County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Clinch County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Cobb County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Coffee County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Colquitt County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Columbia County,24200,27650,31100,34550,37350,40100,42850,45650,14550,17420,21960,26500,31040,35580,40120,44660,38750,44250,49800,55300,59750,64150,68600,73000
GA,Cook County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Coweta County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Crawford County,19850,22700,25550,28350,30650,32900,35200,37450,12880,17420,21960,26500,30650,32900,35200,37450,31750,36300,40850,45350,49000,52650,56250,59900
GA,Crisp County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Dade County,25000,28550,32100,35650,38550,41400,44250,47100,15000,17420,21960,26500,31040,35580,40120,44660,39950,45650,51350,57050,61650,66200,70750,75350
GA,Dawson County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Decatur County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,DeKalb County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Dodge County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Dooly County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Dougherty County,19500,22300,25100,27850,30100,32350,34550,36800,12880,17420,21960,26500,30100,32350,34550,36800,31200,35650,40100,44550,48150,51700,55250,58850
GA,Douglas County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Early County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Echols County,20350,23250,26150,29050,31400,33700,36050,38350,12880,17420,21960,26500,31040,33700,36050,38350,32550,37200,41850,46500,50250,53950,57700,61400
GA,Effingham County,26500,30250,34050,37800,40850,43850,46900,49900,15900,18200,21960,26500,31040,35580,40120,44660,42350,48400,54450,60450,65300,70150,75000,79800
GA,Elbert County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Emanuel County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Evans County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Fannin County,21250,24300,27350,30350,32800,35250,37650,40100,12880,17420,21960,26500,31040,35250,37650,40100,34000,38850,43700,48550,52450,56350,60250,64100
GA,Fayette County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Floyd County,19550,22350,25150,27900,30150,32400,34600,36850,12880,17420,21960,26500,30150,32400,34600,36850,31300,35750,40200,44650,48250,51800,55400,58950
GA,Forsyth County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Franklin County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Fulton County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Gilmer County,21350,24400,27450,30450,32900,35350,37800,40200,12880,17420,21960,26500,31040,35350,37800,40200,34100,39000,43850,48700,52600,56500,60400,64300
GA,Glascock County,19850,22700,25550,28350,30650,32900,35200,37450,12880,17420,21960,26500,30650,32900,35200,37450,31750,36300,40850,45350,49000,52650,56250,59900
GA,Glynn County,23000,26300,29600,32850,35500,38150,40750,43400,13800,17420,21960,26500,31040,35580,40120,43400,36800,42050,47300,52550,56800,61000,65200,69400
GA,Gordon County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Grady County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Greene County,23000,26250,29550,32800,35450,38050,40700,43300,13800,17420,21960,26500,31040,35580,40120,43300,36700,41950,47200,52400,56600,60800,65000,69200
GA,Gwinnett County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Habersham County,21350,24400,27450,30450,32900,35350,37800,40200,12880,17420,21960,26500,31040,35350,37800,40200,34100,39000,43850,48700,52600,56500,60400,64300
GA,Hall County,26500,30300,34100,37850,40900,43950,46950,50000,15900,18200,21960,26500,31040,35580,40120,44660,42350,48400,54450,60500,65350,70200,75050,79900
GA,Hancock County,19250,22000,24750,27450,29650,31850,34050,36250,12880,17420,21960,26500,29650,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
GA,Haralson County,20450,23350,26250,29150,31500,33850,36150,38500,12880,17420,21960,26500,31040,33850,36150,38500,32700,37350,42000,46650,50400,54150,57850,61600
GA,Harris County,22850,26100,29350,32600,35250,37850,40450,43050,13700,17420,21960,26500,31040,35580,40120,43050,36550,41750,46950,52150,56350,60500,64700,68850
GA,Hart County,19900,22750,25600,28400,30700,32950,35250,37500,12880,17420,21960,26500,30700,32950,35250,37500,31850,36400,40950,45450,49100,52750,56400,60000
GA,Heard County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Henry County,30200,34500,38800,43100,46550,50000,53450,56900,18100,20700,23300,26500,31040,35580,40120,44660,48300,55200,62100,68950,74500,80000,85500,91050
GA,Houston County,25800,29450,33150,36800,39750,42700,45650,48600,15500,17700,21960,26500,31040,35580,40120,44660,41250,47150,53050,58900,63650,68350,73050,77750
