sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Dc District Of Columbia County,11001,-1,-1,10485,-1,7,9,2.1,21993,266,778,12.0,5.7,23,33,19,10,15,26,16,52,16,99,88,9,35,79,41,16,17,9,9,45,13,33,4,93,87,0,2,3,34,98,67,47,50,35,15,7,89,33,5,-1,-1,-1,-1,-1,DC,-1,-1,7,93,7,0,0
9,1,All HUD,-1,Missing County,11999,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,-4,-4,-4,0,0
9,3,VO,-1,Dc District Of Columbia County,11001,-1,-1,704,-1,15,9,2.4,1716,334,941,12.9,5.2,19,35,17,8,20,27,17,52,16,98,86,14,38,82,49,35,51,20,3,64,21,12,0,98,96,0,0,2,46,57,85,135,32,35,33,13,93,26,8,-1,-1,-1,-1,-1,DC,-1,-1,2,98,2,0,0
9,3,VO,-1,Missing County,11999,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,DC,-1,-1,-4,-4,-4,0,0
9,4,MR,-1,Dc District Of Columbia County,11001,-1,-1,280,-1,11,11,2.0,558,265,685,11.4,5.5,27,33,15,11,14,29,20,43,15,99,90,6,34,64,38,22,53,17,6,56,23,14,0,98,95,0,1,1,19,82,74,110,61,33,6,6,93,26,8,-1,-1,-1,-1,-1,DC,-1,-1,2,98,2,0,0
9,4,MR,-1,Missing County,11999,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,-4,-4,-4,0,0
9,5,S8 NC/SR,-1,Missing County,11999,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,-4,-4,-4,0,0
9,6,S236,-1,Missing County,11999,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,-4,-4,-4,0,0
9,7,MF/Other,-1,Missing County,11999,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,-4,-4,-4,0,0
9,2,PH,-1,Missing County,11999,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,-4,-4,-4,0,0
