sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Dc District Of Columbia County,11001,-1,-1,15663.0,-1.0,7.0,32.0,2.1,33491.0,301.0,1023.0,13.0,6.0,20.0,34.0,18.0,10.0,18.0,25.0,15.0,53.0,15.0,99.0,88.0,6.0,24.0,60.0,29.0,12.0,18.0,7.0,30.0,31.0,11.0,28.0,4.0,73.0,69.0,0.0,2.0,2.0,48.0,99.0,70.0,53.0,54.0,33.0,13.0,5.0,90,33,5,-1,-1,-1,-1,-1,DC,-1,-1,dc district of columbia dc,27.0,73.0,27.0,0,0
9,1,All HUD,-1,Missing County,11999,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,missing dc,-4.0,-4.0,-4.0,0,0
9,5,S8 NC/SR,-1,Dc District Of Columbia County,11001,9508,95,7473.0,94.0,6.0,10.0,1.9,14001.0,270.0,950.0,12.4,6.6,19.0,36.0,19.0,10.0,16.0,23.0,14.0,57.0,15.0,99.0,89.0,6.0,30.0,77.0,34.0,16.0,15.0,9.0,9.0,37.0,14.0,40.0,6.0,94.0,87.0,0.0,4.0,3.0,-1.0,97.0,68.0,51.0,62.0,29.0,9.0,4.0,91,33,3,-1,-1,-1,-1,-1,DC,-1,-1,dc district of columbia dc,6.0,94.0,6.0,0,0
9,6,S236,-1,Dc District Of Columbia County,11001,1411,92,778.0,91.0,7.0,9.0,2.0,1521.0,357.0,710.0,15.2,7.7,13.0,25.0,21.0,15.0,25.0,34.0,8.0,55.0,19.0,99.0,83.0,10.0,28.0,77.0,34.0,13.0,33.0,12.0,6.0,36.0,20.0,38.0,4.0,95.0,87.0,0.0,2.0,6.0,-1.0,138.0,53.0,30.0,42.0,45.0,13.0,15.0,90,24,9,-1,-1,-1,-1,-1,DC,-1,-1,dc district of columbia dc,5.0,95.0,5.0,0,0
9,7,MF/Other,-1,Dc District Of Columbia County,11001,3929,91,2430.0,77.0,6.0,9.0,2.3,5708.0,254.0,851.0,11.8,5.0,23.0,35.0,17.0,11.0,14.0,24.0,22.0,47.0,14.0,100.0,92.0,12.0,41.0,84.0,51.0,16.0,13.0,8.0,10.0,51.0,12.0,28.0,3.0,97.0,95.0,0.0,0.0,2.0,-1.0,98.0,75.0,66.0,39.0,41.0,20.0,9.0,83,31,4,-1,-1,-1,-1,-1,DC,-1,-1,dc district of columbia dc,3.0,97.0,3.0,0,0
9,5,S8 NC/SR,-1,Missing County,11999,0,0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,missing dc,-4.0,-4.0,-4.0,0,0
9,6,S236,-1,Missing County,11999,0,0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,missing dc,-4.0,-4.0,-4.0,0,0
9,7,MF/Other,-1,Missing County,11999,0,0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,missing dc,-4.0,-4.0,-4.0,0,0
9,8,LIHTC,-1,Dc District Of Columbia County,11001,11300,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,34,3,-1,-1,-1,-1,-1,DC,-1,-1,dc district of columbia dc,,,,0,0
9,8,LIHTC,-1,Missing County,11999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-4,-4,-1,-1,-1,-1,-1,DC,-1,-1,missing dc,,,,0,0
