sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Appling County,13001,-1,-1,146,-1,8,33,1.8,257,230,412,10.7,6.1,1,62,21,10,5,34,0,66,29,92,69,5,27,84,29,42,80,34,11,33,19,37,3,60,60,0,0,1,1,54,99,53,36,45,20,33,33,21,49,-1,-1,-1,-1,-1,GA,-1,-1,appling ga,40,60,40,0,0
9,1,All HUD,-1,Atkinson County,13003,-1,-1,71,-1,5,55,2.1,152,183,378,8.7,4.1,23,52,8,14,3,27,11,59,23,94,79,6,48,85,49,28,50,15,17,54,10,20,1,63,56,0,0,7,3,33,100,75,32,39,28,17,29,16,27,-1,-1,-1,-1,-1,GA,-1,-1,atkinson ga,37,63,37,0,0
9,1,All HUD,-1,Bacon County,13005,-1,-1,222,-1,6,38,2.3,500,199,391,10.4,4.6,15,49,19,7,10,33,2,65,27,91,73,6,43,82,47,29,40,14,16,44,21,19,1,84,77,0,0,7,2,64,95,-2,27,36,37,22,23,27,47,-1,-1,-1,-1,-1,GA,-1,-1,bacon ga,16,84,16,0,0
9,1,All HUD,-1,Baker County,13007,-1,-1,6,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,GA,-1,-1,baker ga,-4,-4,-4,0,0
9,1,All HUD,-1,Baldwin County,13009,-1,-1,599,-1,6,30,2.5,1476,187,410,9.5,3.9,22,44,21,8,4,33,7,54,21,97,78,8,51,88,57,19,56,13,16,55,11,18,4,90,88,0,0,1,4,65,93,40,29,32,39,12,47,21,44,-1,-1,-1,-1,-1,GA,-1,-1,baldwin ga,10,90,10,0,0
9,1,All HUD,-1,Banks County,13011,-1,-1,32,-1,5,41,1.6,50,208,355,9.5,6.1,13,63,13,6,6,13,0,81,21,100,88,6,13,78,16,64,50,38,0,31,38,31,3,13,13,0,0,0,2,53,94,-2,72,9,19,9,8,12,45,-1,-1,-1,-1,-1,GA,-1,-1,banks ga,87,13,87,0,0
9,1,All HUD,-1,Barrow County,13013,-1,-1,474,-1,5,16,2.0,962,256,453,11.7,5.9,10,45,22,12,10,23,4,70,20,99,86,13,22,81,32,42,25,20,2,37,18,44,5,49,46,0,1,1,7,95,92,0,34,29,37,26,28,12,45,-1,-1,-1,-1,-1,GA,-1,-1,barrow ga,51,49,51,0,0
9,1,All HUD,-1,Bartow County,13015,-1,-1,556,-1,5,29,2.1,1178,229,437,11.8,5.6,14,44,21,9,12,30,2,66,20,97,84,12,31,81,40,34,29,16,10,42,17,31,3,46,45,0,0,0,5,62,92,70,38,29,33,17,23,11,53,-1,-1,-1,-1,-1,GA,-1,-1,bartow ga,54,46,54,0,0
9,1,All HUD,-1,Ben Hill County,13017,-1,-1,406,-1,6,33,2.3,931,203,359,9.0,3.9,14,55,22,4,4,26,5,69,23,96,82,5,47,82,51,30,50,16,16,52,15,17,1,85,83,0,0,2,9,54,79,44,34,31,35,15,46,25,49,-1,-1,-1,-1,-1,GA,-1,-1,ben hill ga,15,85,15,0,0
9,1,All HUD,-1,Berrien County,13019,-1,-1,175,-1,6,33,2.0,358,206,309,10.8,5.3,14,46,17,12,11,31,10,58,29,89,64,7,34,81,40,37,41,20,11,49,17,23,2,53,51,0,0,2,3,49,100,-2,37,34,30,21,14,17,52,-1,-1,-1,-1,-1,GA,-1,-1,berrien ga,47,53,47,0,0
9,1,All HUD,-1,Bibb County,13021,-1,-1,6328,-1,5,29,2.4,15356,219,425,10.4,4.3,23,37,21,12,7,36,0,56,21,97,77,8,48,88,55,24,43,14,13,54,14,19,3,89,87,0,0,1,16,56,86,65,27,32,41,16,69,31,41,-1,-1,-1,-1,-1,GA,-1,-1,bibb ga,11,89,11,0,0
9,1,All HUD,-1,Bleckley County,13023,-1,-1,175,-1,6,40,2.3,399,249,305,11.7,5.2,14,42,22,10,11,34,7,55,29,90,65,11,37,84,45,33,24,15,9,49,17,26,2,57,56,0,0,1,6,46,100,-2,24,33,43,25,44,18,49,-1,-1,-1,-1,-1,GA,-1,-1,bleckley ga,43,57,43,0,0
9,1,All HUD,-1,Brantley County,13025,-1,-1,47,-1,5,38,1.9,91,191,304,8.6,4.5,9,64,17,11,0,40,0,57,19,100,87,11,32,89,43,26,25,14,11,40,23,26,4,28,28,0,0,0,1,41,100,-2,36,36,28,17,7,16,41,-1,-1,-1,-1,-1,GA,-1,-1,brantley ga,72,28,72,0,0
9,1,All HUD,-1,Brooks County,13027,-1,-1,179,-1,5,22,2.3,417,204,413,10.3,4.4,8,54,17,15,6,42,17,41,25,96,73,9,45,83,53,28,67,18,12,52,20,17,2,93,92,0,0,1,9,69,82,0,30,28,41,14,59,29,47,-1,-1,-1,-1,-1,GA,-1,-1,brooks ga,7,93,7,0,0
9,1,All HUD,-1,Bryan County,13029,-1,-1,76,-1,5,37,1.7,129,237,287,12.2,7.1,4,37,39,11,9,26,0,71,27,92,71,5,20,80,22,33,14,13,4,25,14,57,0,39,39,0,0,0,18,40,99,58,59,20,21,16,21,16,40,-1,-1,-1,-1,-1,GA,-1,-1,bryan ga,61,39,61,0,0
9,1,All HUD,-1,Bulloch County,13031,-1,-1,561,-1,6,20,2.3,1290,191,421,9.1,4.0,23,48,17,7,5,32,9,58,22,96,80,11,41,87,51,28,32,13,17,48,17,18,2,80,77,0,0,2,16,60,81,65,32,34,34,13,32,18,38,-1,-1,-1,-1,-1,GA,-1,-1,bulloch ga,20,80,20,0,0
9,1,All HUD,-1,Burke County,13033,-1,-1,477,-1,3,28,2.7,1307,166,382,9.0,3.3,32,36,15,11,6,39,5,53,19,97,82,13,53,91,64,13,27,7,23,55,12,10,1,99,97,0,0,1,6,63,98,79,25,35,40,8,60,36,51,-1,-1,-1,-1,-1,GA,-1,-1,burke ga,1,99,1,0,0
9,1,All HUD,-1,Butts County,13035,-1,-1,143,-1,5,41,2.2,311,219,345,10.1,4.7,20,48,17,8,6,23,6,62,21,98,79,8,38,89,45,28,16,13,8,36,17,39,4,73,73,0,0,0,15,64,22,0,38,27,35,17,41,14,56,-1,-1,-1,-1,-1,GA,-1,-1,butts ga,27,73,27,0,0
9,1,All HUD,-1,Calhoun County,13037,-1,-1,83,-1,5,30,2.7,221,199,339,11.6,4.3,14,43,16,17,10,46,14,40,29,90,67,11,49,89,58,22,10,9,16,48,24,12,4,96,96,0,0,0,4,60,83,40,24,31,45,17,63,28,47,-1,-1,-1,-1,-1,GA,-1,-1,calhoun ga,4,96,4,0,0
9,1,All HUD,-1,Camden County,13039,-1,-1,497,-1,5,24,2.6,1275,200,457,8.7,3.4,33,35,17,9,6,33,6,59,19,98,80,12,52,88,62,17,38,10,22,56,10,13,1,71,64,0,0,7,11,39,99,76,19,45,36,11,26,13,49,-1,-1,-1,-1,-1,GA,-1,-1,camden ga,29,71,29,0,0
9,1,All HUD,-1,Candler County,13043,-1,-1,124,-1,2,29,2.4,299,208,296,12.0,5.0,12,44,17,13,14,38,0,60,30,85,64,11,44,82,52,24,31,11,15,48,9,28,2,73,72,0,0,1,3,41,99,-2,33,29,38,12,37,29,44,-1,-1,-1,-1,-1,GA,-1,-1,candler ga,27,73,27,0,0
9,1,All HUD,-1,Carroll County,13045,-1,-1,1168,-1,5,23,2.5,2891,268,507,11.8,4.8,15,39,22,10,13,37,7,54,19,98,84,15,39,86,52,28,27,13,8,52,15,24,2,77,70,0,0,7,6,66,94,92,24,35,41,18,30,17,52,-1,-1,-1,-1,-1,GA,-1,-1,carroll ga,23,77,23,0,0
9,1,All HUD,-1,Catoosa County,13047,-1,-1,361,-1,7,23,1.9,699,221,347,10.8,5.7,14,42,24,11,8,23,3,71,26,95,70,9,29,84,37,32,42,20,12,34,15,39,6,9,8,0,1,1,34,55,98,101,47,33,20,10,8,18,60,-1,-1,-1,-1,-1,GA,-1,-1,catoosa ga,91,9,91,0,0
9,1,All HUD,-1,Charlton County,13049,-1,-1,46,-1,8,39,2.3,108,249,356,12.4,5.3,2,52,20,15,11,52,0,46,32,93,59,13,48,83,61,18,29,10,11,61,13,15,4,98,96,0,0,2,3,33,100,40,26,41,33,13,38,22,41,-1,-1,-1,-1,-1,GA,-1,-1,charlton ga,2,98,2,0,0
9,1,All HUD,-1,Chatham County,13051,-1,-1,4715,-1,6,26,2.4,11187,243,534,11.3,4.8,22,35,20,12,10,35,1,54,22,96,75,8,46,87,53,23,31,12,10,52,13,24,3,87,86,0,0,1,28,63,87,85,36,29,36,8,71,33,32,-1,-1,-1,-1,-1,GA,-1,-1,chatham ga,13,87,13,0,0
9,1,All HUD,-1,Chattahoochee County,13053,-1,-1,14,-1,7,14,1.6,22,183,301,8.2,5.1,43,29,14,7,7,50,7,36,20,93,79,0,36,86,36,18,67,18,0,64,14,21,0,86,86,0,0,0,16,96,100,-2,0,57,43,71,11,6,10,-1,-1,-1,-1,-1,GA,-1,-1,chattahoochee ga,14,86,14,0,0
9,1,All HUD,-1,Chattooga County,13055,-1,-1,408,-1,6,28,1.7,703,201,328,11.0,6.4,18,42,22,6,13,21,1,75,30,86,61,8,19,75,24,45,48,29,7,33,23,37,3,58,27,0,0,31,3,54,64,61,45,35,20,24,19,16,55,-1,-1,-1,-1,-1,GA,-1,-1,chattooga ga,42,58,42,0,0
9,1,All HUD,-1,Cherokee County,13057,-1,-1,371,-1,5,33,2.1,788,264,520,12.7,6.1,13,38,24,13,13,26,7,61,21,96,81,9,33,83,39,20,25,12,5,47,12,36,6,32,26,0,1,6,7,45,80,0,39,30,31,14,14,6,53,-1,-1,-1,-1,-1,GA,-1,-1,cherokee ga,68,32,68,0,0
9,1,All HUD,-1,Clarke County,13059,-1,-1,2396,-1,5,21,2.3,5607,220,463,10.4,4.5,28,33,18,11,9,32,3,57,22,94,75,9,47,88,54,20,18,11,16,48,14,22,4,84,83,0,0,1,9,73,43,99,29,36,34,12,50,34,29,-1,-1,-1,-1,-1,GA,-1,-1,clarke ga,16,84,16,0,0
9,1,All HUD,-1,Clay County,13061,-1,-1,36,-1,6,22,2.8,100,196,445,8.7,3.1,25,44,17,8,6,33,17,50,22,97,86,6,61,100,67,13,33,8,19,53,11,17,3,97,97,0,0,0,54,69,97,93,25,22,53,14,37,21,23,-1,-1,-1,-1,-1,GA,-1,-1,clay ga,3,97,3,0,0
9,1,All HUD,-1,Clayton County,13063,-1,-1,2563,-1,5,16,2.8,7225,317,542,12.2,4.4,23,31,17,14,15,41,1,48,18,99,83,16,50,94,65,19,56,11,5,68,13,13,1,87,84,0,1,2,42,62,97,60,17,42,41,11,64,11,52,-1,-1,-1,-1,-1,GA,-1,-1,clayton ga,13,87,13,0,0
9,1,All HUD,-1,Clinch County,13065,-1,-1,84,-1,5,29,2.9,247,185,399,9.2,3.1,17,56,12,8,7,36,8,56,23,96,80,18,56,87,69,15,69,9,13,64,7,15,1,96,95,0,0,1,6,55,100,-2,11,39,50,17,36,23,44,-1,-1,-1,-1,-1,GA,-1,-1,clinch ga,4,96,4,0,0
9,1,All HUD,-1,Cobb County,13067,-1,-1,3391,-1,5,17,2.5,8453,352,614,13.4,5.4,17,31,21,14,17,35,3,55,21,97,78,14,42,90,54,23,33,12,3,59,12,26,3,78,73,0,1,4,14,63,73,12,30,27,43,13,48,11,43,-1,-1,-1,-1,-1,GA,-1,-1,cobb ga,22,78,22,0,0
9,1,All HUD,-1,Coffee County,13069,-1,-1,501,-1,6,43,2.3,1163,203,344,12.8,5.5,11,42,18,13,17,47,3,49,33,82,59,12,42,83,50,22,58,14,17,50,15,18,1,80,77,0,0,3,4,43,66,62,26,38,36,17,39,21,39,-1,-1,-1,-1,-1,GA,-1,-1,coffee ga,20,80,20,0,0
9,1,All HUD,-1,Colquitt County,13071,-1,-1,889,-1,6,29,2.3,2065,225,353,10.5,4.5,13,46,23,10,7,40,4,54,27,93,67,6,50,90,55,22,24,11,20,49,10,20,1,80,79,0,0,1,7,57,89,72,20,43,37,23,37,19,32,-1,-1,-1,-1,-1,GA,-1,-1,colquitt ga,20,80,20,0,0
9,1,All HUD,-1,Columbia County,13073,-1,-1,183,-1,5,32,2.5,460,299,418,12.0,4.8,9,38,25,16,11,40,10,47,26,93,67,12,56,93,67,22,83,17,9,61,11,19,1,70,68,1,0,2,13,47,100,74,12,52,36,13,19,8,64,-1,-1,-1,-1,-1,GA,-1,-1,columbia ga,30,70,30,0,0
9,1,All HUD,-1,Cook County,13075,-1,-1,108,-1,6,46,2.6,276,207,369,9.4,3.7,20,44,22,8,5,38,17,45,24,96,73,10,54,89,63,20,27,10,24,56,6,14,6,89,88,0,0,1,5,44,97,0,30,31,39,9,30,18,47,-1,-1,-1,-1,-1,GA,-1,-1,cook ga,11,89,11,0,0
9,1,All HUD,-1,Coweta County,13077,-1,-1,1186,-1,5,16,2.6,3101,268,645,11.5,4.4,23,34,18,14,12,35,6,53,18,99,85,15,44,89,58,20,31,10,9,54,14,23,1,84,81,0,0,2,9,75,100,92,22,28,50,16,34,13,59,-1,-1,-1,-1,-1,GA,-1,-1,coweta ga,16,84,16,0,0
9,1,All HUD,-1,Crawford County,13079,-1,-1,94,-1,5,34,2.3,213,216,309,11.2,5.0,17,38,21,13,11,36,4,60,25,91,73,14,38,87,49,11,29,7,14,50,21,15,2,83,82,0,0,1,6,42,100,-2,28,37,35,13,47,18,48,-1,-1,-1,-1,-1,GA,-1,-1,crawford ga,17,83,17,0,0
9,1,All HUD,-1,Crisp County,13081,-1,-1,669,-1,5,25,2.5,1683,206,350,9.2,3.7,16,55,18,9,3,38,21,40,23,97,79,7,53,89,60,20,37,10,18,55,14,13,1,97,97,0,0,1,5,74,100,74,28,32,40,14,49,30,46,-1,-1,-1,-1,-1,GA,-1,-1,crisp ga,3,97,3,0,0
