State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
MS,Adams County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Alcorn County,14750,16850,18950,21050,22750,24400,26100,27800,8850,10100,11400,12650,13650,14650,15700,16700,23600,26950,30350,33700,36400,39100,41800,44500
MS,Amite County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Attala County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Benton County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Bolivar County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Calhoun County,13900,15900,17850,19850,21450,23050,24600,26200,8350,9550,10700,11900,12850,13800,14750,15700,22250,25400,28600,31750,34300,36850,39400,41900
MS,Carroll County,14450,16500,18600,20650,22300,23950,25600,27250,8700,9900,11150,12400,13400,14400,15400,16350,23150,26450,29750,33050,35700,38350,41000,43650
MS,Chickasaw County,13950,15900,17900,19900,21500,23100,24700,26250,8350,9550,10750,11950,12900,13850,14800,15750,22300,25500,28650,31850,34400,36950,39500,42050
MS,Choctaw County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Claiborne County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Clarke County,14200,16250,18250,20300,21900,23550,25150,26800,8550,9750,11000,12200,13200,14150,15150,16100,22750,26000,29250,32500,35100,37700,40300,42900
MS,Clay County,14050,16100,18100,20100,21700,23300,24900,26550,8450,9650,10850,12050,13000,14000,14950,15900,22500,25700,28950,32150,34700,37300,39850,42450
MS,Coahoma County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Copiah County,18700,21350,24050,26700,28850,30950,33100,35250,11200,12800,14400,16000,17300,18550,19850,21100,29900,34150,38450,42700,46100,49550,52950,56350
MS,Covington County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,DeSoto County,20050,22900,25800,28650,30950,33250,35550,37800,12050,13750,15500,17200,18600,19950,21350,22700,32100,36700,41250,45850,49500,53200,56850,60500
MS,Forrest County,15050,17200,19350,21500,23200,24950,26650,28400,9050,10300,11600,12900,13950,14950,16000,17050,24100,27500,30950,34400,37150,39900,42650,45400
MS,Franklin County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,George County,17650,20150,22700,25200,27200,29250,31250,33250,10550,12100,13600,15100,16300,17500,18700,19950,28200,32250,36250,40300,43500,46750,49950,53200
MS,Greene County,13600,15550,17500,19450,21000,22550,24100,25650,8150,9350,10500,11650,12600,13550,14450,15400,21800,24900,28000,31100,33600,36100,38600,41100
MS,Grenada County,13700,15650,17600,19550,21100,22700,24250,25800,8250,9400,10600,11750,12700,13650,14550,15500,21900,25050,28150,31300,33800,36300,38800,41300
MS,Hancock County,16850,19300,21700,24100,26050,27950,29900,31800,10100,11550,13000,14450,15600,16750,17900,19050,27000,30850,34700,38550,41650,44700,47800,50900
MS,Harrison County,16850,19300,21700,24100,26050,27950,29900,31800,10100,11550,13000,14450,15600,16750,17900,19050,27000,30850,34700,38550,41650,44700,47800,50900
MS,Hinds County,18700,21350,24050,26700,28850,30950,33100,35250,11200,12800,14400,16000,17300,18550,19850,21100,29900,34150,38450,42700,46100,49550,52950,56350
MS,Holmes County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Humphreys County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Issaquena County,13600,15500,17450,19400,20950,22500,24050,25600,8150,9300,10500,11650,12600,13500,14450,15400,21750,24850,27950,31050,33550,36000,38500,41000
MS,Itawamba County,15100,17250,19400,21550,23250,25000,26700,28450,9050,10350,11650,12950,14000,15000,16050,17100,24150,27600,31050,34500,37250,40000,42800,45550
MS,Jackson County,17650,20150,22700,25200,27200,29250,31250,33250,10550,12100,13600,15100,16300,17500,18700,19950,28200,32250,36250,40300,43500,46750,49950,53200
