sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Barnstable County,25001,-1,-1,3143,-1,5,19,1.9,5837,378,624,14.4,7.8,5,34,25,17,19,25,5,68,23,88,65,10,24,75,31,51,26,26,4,46,17,34,5,14,8,2,0,4,29,74,65,26,52,29,19,8,9,10,59,-1,-1,-1,-1,-1,MA,-1,-1,86,14,86,0,0
9,1,All HUD,-1,Berkshire County,25003,-1,-1,3241,-1,6,20,1.8,5929,282,467,12.5,6.9,6,40,28,14,11,18,7,74,21,94,76,8,26,74,30,50,18,23,8,40,15,37,8,12,6,0,1,4,10,68,61,16,56,24,20,8,10,17,30,-1,-1,-1,-1,-1,MA,-1,-1,88,12,88,0,0
9,1,All HUD,-1,Bristol County,25005,-1,-1,12194,-1,6,14,1.9,23450,313,590,13.6,7.1,4,40,26,14,16,21,9,69,22,95,78,9,26,76,32,52,30,26,5,43,15,37,6,29,11,1,1,16,25,76,58,29,43,33,24,17,21,20,23,-1,-1,-1,-1,-1,MA,-1,-1,71,29,71,0,0
9,1,All HUD,-1,Dukes County,25007,-1,-1,130,-1,6,15,1.2,150,321,394,14.6,12.7,1,28,32,21,18,9,1,90,13,45,29,0,8,72,7,47,9,13,0,9,4,87,13,7,6,0,0,1,11,47,13,0,91,6,3,3,12,8,60,-1,-1,-1,-1,-1,MA,-1,-1,93,7,93,0,0
9,1,All HUD,-1,Essex County,25009,-1,-1,17844,-1,5,11,1.9,34790,346,738,15.0,7.7,5,35,23,15,22,25,5,68,22,95,76,10,24,76,32,43,23,22,2,41,16,40,7,41,5,0,1,35,32,81,68,22,49,26,25,10,37,18,24,-1,-1,-1,-1,-1,MA,-1,-1,59,41,59,0,0
9,1,All HUD,-1,Franklin County,25011,-1,-1,1490,-1,5,20,1.8,2711,316,521,12.4,6.8,5,44,25,14,11,18,7,74,20,90,74,8,27,75,33,55,34,30,8,49,17,26,5,10,3,0,1,6,23,64,79,44,52,29,19,9,7,14,43,-1,-1,-1,-1,-1,MA,-1,-1,90,10,90,0,0
9,1,All HUD,-1,Hampden County,25013,-1,-1,16632,-1,6,14,2.2,36653,302,522,12.6,5.7,7,43,24,13,13,22,13,62,21,96,81,10,35,80,43,42,42,22,7,51,16,26,3,72,15,0,0,57,36,79,70,26,39,32,29,11,55,30,27,-1,-1,-1,-1,-1,MA,-1,-1,28,72,28,0,0
9,1,All HUD,-1,Hampshire County,25015,-1,-1,1998,-1,5,14,1.9,3762,330,578,13.6,7.2,7,37,25,14,17,26,7,65,23,94,72,10,27,73,32,47,28,26,5,50,19,27,4,28,6,0,3,18,18,73,84,51,49,36,15,8,14,13,44,-1,-1,-1,-1,-1,MA,-1,-1,72,28,72,0,0
9,1,All HUD,-1,Middlesex County,25017,-1,-1,23422,-1,6,11,1.9,44394,364,807,15.6,8.3,5,32,24,15,24,25,4,69,23,92,74,10,22,74,28,47,23,23,3,42,16,39,7,32,10,0,5,17,36,84,61,23,53,27,20,8,29,13,27,-1,-1,-1,-1,-1,MA,-1,-1,68,32,68,0,0
9,1,All HUD,-1,Nantucket County,25019,-1,-1,10,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,MA,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Norfolk County,25021,-1,-1,9714,-1,5,11,1.8,17021,375,820,15.8,9.1,4,31,25,16,24,21,5,72,23,93,73,8,20,74,26,47,16,22,2,40,14,44,10,26,15,0,5,6,50,81,59,23,58,26,17,8,17,7,43,-1,-1,-1,-1,-1,MA,-1,-1,74,26,74,0,0
9,1,All HUD,-1,Plymouth County,25023,-1,-1,7569,-1,6,14,2.1,15599,359,758,14.5,7.1,6,35,23,15,21,25,9,65,22,91,71,10,29,79,38,44,23,21,4,47,18,32,5,35,22,1,1,11,23,85,62,22,46,27,27,9,29,14,42,-1,-1,-1,-1,-1,MA,-1,-1,65,35,65,0,0
9,1,All HUD,-1,Suffolk County,25025,-1,-1,47989,-1,7,9,2.1,99848,346,940,14.7,7.1,8,38,21,11,22,32,7,59,21,93,77,12,28,73,36,31,28,17,4,45,16,34,4,72,38,1,7,26,39,100,60,31,44,27,28,13,62,25,8,-1,-1,-1,-1,-1,MA,-1,-1,28,72,28,0,0
9,1,All HUD,-1,Worcester County,25027,-1,-1,14972,-1,6,13,2.0,29909,334,595,13.8,7.0,6,37,24,15,18,21,9,68,23,94,74,10,26,75,33,46,33,24,5,43,16,36,6,41,7,0,1,32,23,78,57,20,51,26,24,8,30,20,29,-1,-1,-1,-1,-1,MA,-1,-1,59,41,59,0,0
9,1,All HUD,-1,Missing County,25999,-1,-1,7,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,MA,-1,-1,-4,-4,-4,0,0
