sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Barnstable County,25001,-1,-1,3139.0,-1.0,5.0,8.0,1.8,5762.0,361.0,712.0,15.0,8.2,6.0,32.0,23.0,17.0,23.0,24.0,5.0,69.0,24.0,91.0,67.0,10.0,23.0,75.0,30.0,52.0,26.0,27.0,3.0,43.0,19.0,34.0,6.0,15.0,9.0,2.0,1.0,4.0,24.0,85.0,66.0,32.0,52.0,29.0,19.0,9.0,9,10,59,-1,-1,-1,-1,-1,MA,-1,-1,barnstable ma,85.0,15.0,85.0,0,0
9,1,All HUD,-1,Berkshire County,25003,-1,-1,3346.0,-1.0,6.0,15.0,1.8,6156.0,298.0,539.0,13.4,7.3,6.0,37.0,27.0,16.0,15.0,18.0,5.0,75.0,22.0,95.0,76.0,9.0,25.0,74.0,31.0,53.0,19.0,24.0,7.0,41.0,15.0,37.0,8.0,13.0,7.0,0.0,0.0,5.0,18.0,74.0,62.0,21.0,55.0,24.0,21.0,8.0,10,17,31,-1,-1,-1,-1,-1,MA,-1,-1,berkshire ma,87.0,13.0,87.0,0,0
9,1,All HUD,-1,Bristol County,25005,-1,-1,12576.0,-1.0,5.0,12.0,1.9,23979.0,328.0,673.0,14.4,7.6,4.0,38.0,26.0,15.0,18.0,21.0,9.0,69.0,24.0,94.0,75.0,9.0,26.0,77.0,32.0,52.0,31.0,27.0,5.0,42.0,17.0,36.0,6.0,30.0,11.0,1.0,2.0,17.0,20.0,83.0,60.0,32.0,42.0,34.0,23.0,17.0,20,20,24,-1,-1,-1,-1,-1,MA,-1,-1,bristol ma,70.0,30.0,70.0,0,0
9,1,All HUD,-1,Dukes County,25007,-1,-1,151.0,-1.0,5.0,11.0,1.2,178.0,337.0,591.0,15.6,13.2,1.0,23.0,34.0,20.0,23.0,11.0,1.0,89.0,19.0,65.0,46.0,2.0,7.0,69.0,7.0,40.0,11.0,13.0,0.0,11.0,3.0,87.0,13.0,10.0,7.0,0.0,0.0,3.0,-2.0,55.0,13.0,0.0,89.0,5.0,5.0,1.0,12,8,60,-1,-1,-1,-1,-1,MA,-1,-1,dukes ma,90.0,10.0,90.0,0,0
9,1,All HUD,-1,Essex County,25009,-1,-1,18210.0,-1.0,5.0,10.0,1.9,35274.0,362.0,796.0,15.8,8.2,5.0,34.0,21.0,16.0,25.0,25.0,5.0,68.0,23.0,93.0,74.0,11.0,22.0,76.0,30.0,44.0,27.0,23.0,2.0,40.0,18.0,40.0,7.0,43.0,5.0,0.0,1.0,37.0,26.0,87.0,69.0,24.0,49.0,27.0,24.0,11.0,36,18,23,-1,-1,-1,-1,-1,MA,-1,-1,essex ma,57.0,43.0,57.0,0,0
9,1,All HUD,-1,Franklin County,25011,-1,-1,1491.0,-1.0,5.0,12.0,1.8,2656.0,312.0,590.0,13.0,7.3,7.0,38.0,27.0,15.0,13.0,18.0,6.0,73.0,22.0,97.0,80.0,8.0,26.0,73.0,31.0,59.0,36.0,33.0,7.0,47.0,20.0,26.0,4.0,10.0,3.0,0.0,1.0,6.0,17.0,72.0,79.0,49.0,52.0,29.0,19.0,10.0,7,14,43,-1,-1,-1,-1,-1,MA,-1,-1,franklin ma,90.0,10.0,90.0,0,0
9,1,All HUD,-1,Hampden County,25013,-1,-1,17396.0,-1.0,5.0,11.0,2.2,38231.0,327.0,586.0,13.4,6.1,7.0,40.0,23.0,15.0,15.0,24.0,12.0,63.0,21.0,96.0,81.0,11.0,34.0,80.0,43.0,43.0,45.0,25.0,7.0,50.0,17.0,25.0,3.0,74.0,15.0,0.0,0.0,59.0,26.0,87.0,71.0,29.0,39.0,31.0,29.0,11.0,55,30,26,-1,-1,-1,-1,-1,MA,-1,-1,hampden ma,26.0,74.0,26.0,0,0
9,1,All HUD,-1,Hampshire County,25015,-1,-1,2018.0,-1.0,5.0,12.0,1.9,3735.0,362.0,612.0,14.8,8.1,5.0,34.0,23.0,17.0,21.0,24.0,6.0,68.0,24.0,93.0,70.0,9.0,26.0,75.0,31.0,51.0,31.0,28.0,5.0,47.0,19.0,29.0,4.0,28.0,7.0,0.0,3.0,18.0,21.0,82.0,85.0,56.0,51.0,34.0,16.0,8.0,13,13,44,-1,-1,-1,-1,-1,MA,-1,-1,hampshire ma,72.0,28.0,72.0,0,0
9,1,All HUD,-1,Middlesex County,25017,-1,-1,27530.0,-1.0,6.0,14.0,1.9,52114.0,387.0,857.0,16.7,8.9,5.0,30.0,23.0,15.0,27.0,27.0,4.0,68.0,24.0,92.0,72.0,10.0,19.0,69.0,26.0,43.0,26.0,23.0,8.0,38.0,17.0,37.0,6.0,33.0,12.0,0.0,5.0,16.0,29.0,94.0,60.0,27.0,54.0,27.0,20.0,8.0,30,13,26,-1,-1,-1,-1,-1,MA,-1,-1,middlesex ma,67.0,33.0,67.0,0,0
9,1,All HUD,-1,Nantucket County,25019,-1,-1,9.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,MA,-1,-1,nantucket ma,-4.0,-4.0,-4.0,0,0
