State,County_Name,Ttl_Incarc,Ttl_Minority_Incarc,Ttl_White_Incarc
Louisiana,Acadia Parish,0,0,0
Louisiana,Allen Parish,2430,897,1533
Louisiana,Ascension Parish,0,0,0
Louisiana,Assumption Parish,0,0,0
Louisiana,Avoyelles Parish,1563,1165,398
Louisiana,Beauregard Parish,922,593,329
Louisiana,Bienville Parish,0,0,0
Louisiana,Bossier Parish,0,0,0
Louisiana,Caddo Parish,650,341,309
Louisiana,Calcasieu Parish,764,457,307
Louisiana,Caldwell Parish,168,122,46
Louisiana,Cameron Parish,0,0,0
Louisiana,Catahoula Parish,779,575,204
Louisiana,Claiborne Parish,2768,2075,693
Louisiana,Concordia Parish,0,0,0
Louisiana,De Soto Parish,0,0,0
Louisiana,East Baton Rouge Parish,2372,1853,519
Louisiana,East Carroll Parish,434,346,88
Louisiana,East Feliciana Parish,1594,1231,363
Louisiana,Evangeline Parish,586,463,123
Louisiana,Franklin Parish,0,0,0
Louisiana,Grant Parish,2691,2250,441
Louisiana,Iberia Parish,0,0,0
Louisiana,Iberville Parish,3578,2274,1304
Louisiana,Jackson Parish,0,0,0
Louisiana,Jefferson Parish,0,0,0
Louisiana,Jefferson Davis Parish,0,0,0
Louisiana,Lafayette Parish,0,0,0
Louisiana,Lafourche Parish,0,0,0
Louisiana,La Salle Parish,607,396,211
Louisiana,Lincoln Parish,0,0,0
Louisiana,Livingston Parish,0,0,0
Louisiana,Madison Parish,0,0,0
Louisiana,Morehouse Parish,336,273,63
Louisiana,Natchitoches Parish,0,0,0
Louisiana,Orleans Parish,109,35,74
Louisiana,Ouachita Parish,0,0,0
Louisiana,Plaquemines Parish,0,0,0
Louisiana,Pointe Coupee Parish,0,0,0
Louisiana,Rapides Parish,587,506,81
Louisiana,Red River Parish,0,0,0
Louisiana,Richland Parish,715,454,261
Louisiana,Sabine Parish,0,0,0
Louisiana,St. Bernard Parish,0,0,0
Louisiana,St. Charles Parish,0,0,0
Louisiana,St. Helena Parish,0,0,0
Louisiana,St. James Parish,0,0,0
Louisiana,St. John the Baptist Parish,0,0,0
Louisiana,St. Landry Parish,0,0,0
Louisiana,St. Martin Parish,0,0,0
Louisiana,St. Mary Parish,0,0,0
Louisiana,St. Tammany Parish,0,0,0
Louisiana,Tangipahoa Parish,0,0,0
Louisiana,Tensas Parish,0,0,0
Louisiana,Terrebonne Parish,0,0,0
Louisiana,Union Parish,0,0,0
Louisiana,Vermilion Parish,0,0,0
Louisiana,Vernon Parish,0,0,0
Louisiana,Washington Parish,1126,813,313
Louisiana,Webster Parish,0,0,0
Louisiana,West Baton Rouge Parish,0,0,0
Louisiana,West Carroll Parish,385,289,96
Louisiana,West Feliciana Parish,5156,3897,1259
Louisiana,Winn Parish,1479,1108,371
