State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
AL,Autauga County,23000,26300,29600,32850,35500,38150,40750,43400,13800,17240,21720,26200,30680,35160,39640,43400,36800,42050,47300,52550,56800,61000,65200,69400
AL,Baldwin County,28350,32400,36450,40500,43750,47000,50250,53500,17050,19450,21900,26200,30680,35160,39640,44120,45400,51850,58350,64800,70000,75200,80400,85550
AL,Barbour County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
AL,Bibb County,25600,29250,32900,36550,39500,42400,45350,48250,15400,17600,21720,26200,30680,35160,39640,44120,40950,46800,52650,58500,63200,67900,72550,77250
AL,Blount County,25600,29250,32900,36550,39500,42400,45350,48250,15400,17600,21720,26200,30680,35160,39640,44120,40950,46800,52650,58500,63200,67900,72550,77250
AL,Bullock County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
AL,Butler County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
AL,Calhoun County,21250,24250,27300,30300,32750,35150,37600,40000,12760,17240,21720,26200,30680,35150,37600,40000,33950,38800,43650,48500,52400,56300,60150,64050
AL,Chambers County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
AL,Cherokee County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
AL,Chilton County,19650,22450,25250,28050,30300,32550,34800,37050,12760,17240,21720,26200,30300,32550,34800,37050,31450,35950,40450,44900,48500,52100,55700,59300
AL,Choctaw County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
AL,Clarke County,18800,21500,24200,26850,29000,31150,33300,35450,12760,17240,21720,26200,29000,31150,33300,35450,30100,34400,38700,42950,46400,49850,53300,56700
AL,Clay County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
AL,Cleburne County,18950,21650,24350,27050,29250,31400,33550,35750,12760,17240,21720,26200,29250,31400,33550,35750,30350,34650,39000,43300,46800,50250,53700,57200
AL,Coffee County,23450,26800,30150,33450,36150,38850,41500,44200,14050,17240,21720,26200,30680,35160,39640,44120,37450,42800,48150,53500,57800,62100,66350,70650
AL,Colbert County,22500,25700,28900,32100,34700,37250,39850,42400,13500,17240,21720,26200,30680,35160,39640,42400,35950,41100,46250,51350,55500,59600,63700,67800
AL,Conecuh County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
AL,Coosa County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
AL,Covington County,19200,21950,24700,27400,29600,31800,34000,36200,12760,17240,21720,26200,29600,31800,34000,36200,30700,35100,39500,43850,47400,50900,54400,57900
AL,Crenshaw County,19500,22250,25050,27800,30050,32250,34500,36700,12760,17240,21720,26200,30050,32250,34500,36700,31150,35600,40050,44500,48100,51650,55200,58750
AL,Cullman County,20100,22950,25800,28650,30950,33250,35550,37850,12760,17240,21720,26200,30680,33250,35550,37850,32100,36700,41300,45850,49550,53200,56900,60550
AL,Dale County,20150,23000,25900,28750,31050,33350,35650,37950,12760,17240,21720,26200,30680,33350,35650,37950,32200,36800,41400,46000,49700,53400,57050,60750
AL,Dallas County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
AL,DeKalb County,18800,21450,24150,26800,28950,31100,33250,35400,12760,17240,21720,26200,28950,31100,33250,35400,30050,34350,38650,42900,46350,49800,53200,56650
