State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
AL,Autauga County,21150,24200,27200,30200,32650,35050,37450,39900,12700,16020,20160,24300,28440,32580,36730,39900,33850,38650,43500,48300,52200,56050,59900,63800
AL,Baldwin County,21400,24450,27500,30550,33000,35450,37900,40350,12850,16020,20160,24300,28440,32580,36730,40350,34250,39150,44050,48900,52850,56750,60650,64550
AL,Barbour County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Bibb County,22400,25600,28800,32000,34600,37150,39700,42250,13450,16020,20160,24300,28440,32580,36730,40890,35850,41000,46100,51200,55300,59400,63500,67600
AL,Blount County,22400,25600,28800,32000,34600,37150,39700,42250,13450,16020,20160,24300,28440,32580,36730,40890,35850,41000,46100,51200,55300,59400,63500,67600
AL,Bullock County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Butler County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Calhoun County,16450,18800,21150,23500,25400,27300,29150,31050,11880,16020,20160,23500,25400,27300,29150,31050,26350,30100,33850,37600,40650,43650,46650,49650
AL,Chambers County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Cherokee County,16600,19000,21350,23700,25600,27500,29400,31300,11880,16020,20160,23700,25600,27500,29400,31300,26550,30350,34150,37900,40950,44000,47000,50050
AL,Chilton County,18750,21400,24100,26750,28900,31050,33200,35350,11880,16020,20160,24300,28440,31050,33200,35350,30000,34250,38550,42800,46250,49650,53100,56500
AL,Choctaw County,16500,18850,21200,23550,25450,27350,29250,31100,11880,16020,20160,23550,25450,27350,29250,31100,26400,30200,33950,37700,40750,43750,46750,49800
AL,Clarke County,16350,18700,21050,23350,25250,27100,29000,30850,11880,16020,20160,23350,25250,27100,29000,30850,26150,29900,33650,37350,40350,43350,46350,49350
AL,Clay County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Cleburne County,16600,18950,21300,23650,25550,27450,29350,31250,11880,16020,20160,23650,25550,27450,29350,31250,26500,30300,34100,37850,40900,43950,46950,50000
AL,Coffee County,21200,24200,27250,30250,32700,35100,37550,39950,12750,16020,20160,24300,28440,32580,36730,39950,33900,38750,43600,48400,52300,56150,60050,63900
AL,Colbert County,19000,21700,24400,27100,29300,31450,33650,35800,11880,16020,20160,24300,28440,31450,33650,35800,30350,34700,39050,43350,46850,50300,53800,57250
AL,Conecuh County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Coosa County,17050,19450,21900,24300,26250,28200,30150,32100,11880,16020,20160,24300,26250,28200,30150,32100,27250,31150,35050,38900,42050,45150,48250,51350
AL,Covington County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Crenshaw County,17800,20350,22900,25400,27450,29500,31500,33550,11880,16020,20160,24300,27450,29500,31500,33550,28500,32550,36600,40650,43950,47200,50450,53700
AL,Cullman County,17100,19550,22000,24400,26400,28350,30300,32250,11880,16020,20160,24300,26400,28350,30300,32250,27350,31250,35150,39050,42200,45300,48450,51550
AL,Dale County,20200,23050,25950,28800,31150,33450,35750,38050,12150,16020,20160,24300,28440,32580,35750,38050,32300,36900,41500,46100,49800,53500,57200,60900
AL,Dallas County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,DeKalb County,17350,19800,22300,24750,26750,28750,30700,32700,11880,16020,20160,24300,26750,28750,30700,32700,27750,31700,35650,39600,42800,45950,49150,52300
AL,Elmore County,21150,24200,27200,30200,32650,35050,37450,39900,12700,16020,20160,24300,28440,32580,36730,39900,33850,38650,43500,48300,52200,56050,59900,63800
AL,Escambia County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Etowah County,17950,20500,23050,25600,27650,29700,31750,33800,11880,16020,20160,24300,27650,29700,31750,33800,28700,32800,36900,40950,44250,47550,50800,54100
AL,Fayette County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Franklin County,16750,19150,21550,23900,25850,27750,29650,31550,11880,16020,20160,23900,25850,27750,29650,31550,26800,30600,34450,38250,41350,44400,47450,50500
AL,Geneva County,18000,20550,23100,25650,27750,29800,31850,33900,11880,16020,20160,24300,27750,29800,31850,33900,28750,32850,36950,41050,44350,47650,50950,54200
AL,Greene County,17650,20150,22650,25150,27200,29200,31200,33200,11880,16020,20160,24300,27200,29200,31200,33200,28200,32200,36250,40250,43500,46700,49950,53150
AL,Hale County,19450,22200,25000,27750,30000,32200,34450,36650,11880,16020,20160,24300,28440,32200,34450,36650,31100,35550,40000,44400,48000,51550,55100,58650
AL,Henry County,19700,22500,25300,28100,30350,32600,34850,37100,11880,16020,20160,24300,28440,32580,34850,37100,31500,36000,40500,44950,48550,52150,55750,59350
AL,Houston County,18000,20550,23100,25650,27750,29800,31850,33900,11880,16020,20160,24300,27750,29800,31850,33900,28750,32850,36950,41050,44350,47650,50950,54200
AL,Jackson County,17100,19550,22000,24400,26400,28350,30300,32250,11880,16020,20160,24300,26400,28350,30300,32250,27350,31250,35150,39050,42200,45300,48450,51550
AL,Jefferson County,22400,25600,28800,32000,34600,37150,39700,42250,13450,16020,20160,24300,28440,32580,36730,40890,35850,41000,46100,51200,55300,59400,63500,67600
AL,Lamar County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Lauderdale County,19000,21700,24400,27100,29300,31450,33650,35800,11880,16020,20160,24300,28440,31450,33650,35800,30350,34700,39050,43350,46850,50300,53800,57250
AL,Lawrence County,19700,22500,25300,28100,30350,32600,34850,37100,11880,16020,20160,24300,28440,32580,34850,37100,31500,36000,40500,44950,48550,52150,55750,59350
AL,Lee County,21300,24350,27400,30400,32850,35300,37700,40150,12800,16020,20160,24300,28440,32580,36730,40150,34100,38950,43800,48650,52550,56450,60350,64250
AL,Limestone County,25150,28750,32350,35900,38800,41650,44550,47400,15100,17250,20160,24300,28440,32580,36730,40890,40250,46000,51750,57450,62050,66650,71250,75850
AL,Lowndes County,21150,24200,27200,30200,32650,35050,37450,39900,12700,16020,20160,24300,28440,32580,36730,39900,33850,38650,43500,48300,52200,56050,59900,63800
AL,Macon County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Madison County,25150,28750,32350,35900,38800,41650,44550,47400,15100,17250,20160,24300,28440,32580,36730,40890,40250,46000,51750,57450,62050,66650,71250,75850
AL,Marengo County,17300,19800,22250,24700,26700,28700,30650,32650,11880,16020,20160,24300,26700,28700,30650,32650,27650,31600,35550,39500,42700,45850,49000,52150
AL,Marion County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Marshall County,17750,20300,22850,25350,27400,29450,31450,33500,11880,16020,20160,24300,27400,29450,31450,33500,28400,32450,36500,40550,43800,47050,50300,53550
AL,Mobile County,18550,21200,23850,26450,28600,30700,32800,34950,11880,16020,20160,24300,28440,30700,32800,34950,29650,33850,38100,42300,45700,49100,52500,55850
AL,Monroe County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Montgomery County,21150,24200,27200,30200,32650,35050,37450,39900,12700,16020,20160,24300,28440,32580,36730,39900,33850,38650,43500,48300,52200,56050,59900,63800
AL,Morgan County,19700,22500,25300,28100,30350,32600,34850,37100,11880,16020,20160,24300,28440,32580,34850,37100,31500,36000,40500,44950,48550,52150,55750,59350
AL,Perry County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Pickens County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Pike County,16750,19150,21550,23900,25850,27750,29650,31550,11880,16020,20160,23900,25850,27750,29650,31550,26800,30600,34450,38250,41350,44400,47450,50500
AL,Randolph County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Russell County,18150,20750,23350,25900,28000,30050,32150,34200,11880,16020,20160,24300,28000,30050,32150,34200,29050,33200,37350,41450,44800,48100,51400,54750
AL,St. Clair County,22400,25600,28800,32000,34600,37150,39700,42250,13450,16020,20160,24300,28440,32580,36730,40890,35850,41000,46100,51200,55300,59400,63500,67600
AL,Shelby County,22400,25600,28800,32000,34600,37150,39700,42250,13450,16020,20160,24300,28440,32580,36730,40890,35850,41000,46100,51200,55300,59400,63500,67600
AL,Sumter County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Talladega County,16250,18600,20900,23200,25100,26950,28800,30650,11880,16020,20160,23200,25100,26950,28800,30650,26000,29700,33400,37100,40100,43050,46050,49000
AL,Tallapoosa County,16850,19250,21650,24050,26000,27900,29850,31750,11880,16020,20160,24050,26000,27900,29850,31750,26950,30800,34650,38500,41600,44700,47750,50850
AL,Tuscaloosa County,19450,22200,25000,27750,30000,32200,34450,36650,11880,16020,20160,24300,28440,32200,34450,36650,31100,35550,40000,44400,48000,51550,55100,58650
AL,Walker County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Washington County,18900,21600,24300,26950,29150,31300,33450,35600,11880,16020,20160,24300,28440,31300,33450,35600,30200,34500,38800,43100,46550,50000,53450,56900
AL,Wilcox County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
AL,Winston County,16250,18550,20850,23150,25050,26900,28750,30600,11880,16020,20160,23150,25050,26900,28750,30600,25950,29650,33350,37050,40050,43000,45950,48950
