sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Abbeville County,45001,-1,-1,444,-1,5,18,2.0,875,167,358,7.4,3.7,37,37,19,4,2,19,9,70,17,85,68,4,43,82,47,21,24,12,18,42,13,27,3,77,75,0,0,2,12,65,100,90,38,39,23,13,39,14,51,-1,-1,-1,-1,-1,SC,-1,-1,23,77,23,0,0
9,1,All HUD,-1,Aiken County,45003,-1,-1,1865,-1,6,26,2.4,4493,223,426,9.7,4.1,25,37,23,10,5,34,6,54,21,98,78,9,49,89,57,21,20,9,13,55,11,20,3,79,78,0,0,2,18,47,85,62,32,32,37,10,42,20,52,-1,-1,-1,-1,-1,SC,-1,-1,21,79,21,0,0
9,1,All HUD,-1,Allendale County,45005,-1,-1,221,-1,7,24,2.6,567,158,463,6.3,2.4,42,41,11,4,1,37,1,60,11,67,62,10,53,88,62,15,30,8,24,51,14,12,1,93,93,0,0,0,15,54,100,89,29,36,35,8,34,16,21,-1,-1,-1,-1,-1,SC,-1,-1,7,93,7,0,0
9,1,All HUD,-1,anderson County,45007,-1,-1,2485,-1,5,21,2.3,5660,198,429,8.7,3.8,31,38,18,8,5,27,7,61,18,98,83,8,47,86,53,26,45,14,15,52,13,20,2,65,64,0,0,1,26,52,99,85,24,40,36,19,38,19,53,-1,-1,-1,-1,-1,SC,-1,-1,35,65,35,0,0
9,1,All HUD,-1,Bamberg County,45009,-1,-1,234,-1,6,13,2.2,521,163,376,7.0,3.1,37,41,16,4,2,23,3,72,13,73,61,12,40,83,51,26,13,11,13,48,12,27,3,96,92,0,0,3,11,70,100,74,45,28,27,8,69,28,47,-1,-1,-1,-1,-1,SC,-1,-1,4,96,4,0,0
9,1,All HUD,-1,Barnwell County,45011,-1,-1,380,-1,5,19,2.5,951,177,401,7.7,3.1,34,41,16,7,2,32,4,59,14,89,80,11,44,81,54,27,43,13,17,53,16,14,1,90,88,0,0,2,27,65,91,71,38,24,37,7,38,17,36,-1,-1,-1,-1,-1,SC,-1,-1,10,90,10,0,0
9,1,All HUD,-1,Beaufort County,45013,-1,-1,1185,-1,5,25,2.4,2882,295,405,13.0,5.3,12,34,24,15,15,50,3,43,22,88,67,10,50,87,57,18,20,9,14,56,13,17,2,84,78,0,0,6,13,51,97,93,22,34,43,20,32,11,39,-1,-1,-1,-1,-1,SC,-1,-1,16,84,16,0,0
9,1,All HUD,-1,Berkeley County,45015,-1,-1,709,-1,6,17,2.6,1853,224,494,9.8,3.7,28,35,18,10,9,40,3,54,19,97,79,12,58,91,69,20,51,10,13,64,11,12,1,75,71,1,0,2,20,54,100,79,18,47,36,9,34,12,50,-1,-1,-1,-1,-1,SC,-1,-1,25,75,25,0,0
9,1,All HUD,-1,Calhoun County,45017,-1,-1,115,-1,6,12,1.6,184,173,518,6.9,4.3,27,59,13,1,0,10,0,83,12,83,82,6,17,71,23,48,41,29,3,47,10,40,4,83,83,0,0,0,3,67,51,53,76,12,12,3,55,16,53,-1,-1,-1,-1,-1,SC,-1,-1,17,83,17,0,0
9,1,All HUD,-1,Charleston County,45019,-1,-1,6885,-1,5,22,2.5,17194,256,456,10.7,4.3,20,37,20,13,9,42,4,50,22,97,75,10,51,89,61,19,47,11,13,56,14,17,2,90,89,0,0,1,19,53,94,79,25,36,39,12,63,31,32,-1,-1,-1,-1,-1,SC,-1,-1,10,90,10,0,0
