fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
717,800,980,1287,1512,47,Anderson County,75540,TN,1
630,635,835,1032,1181,47,Bedford County,46855,TN,0
547,579,676,836,999,47,Benton County,16155,TN,0
510,514,676,960,1157,47,Bledsoe County,14415,TN,0
717,800,980,1287,1512,47,Blount County,127135,TN,1
570,631,830,1079,1224,47,Bradley County,103665,TN,1
473,541,712,964,1034,47,Campbell County,39825,TN,1
1079,1100,1253,1587,1975,47,Cannon County,13840,TN,1
547,593,676,869,917,47,Carroll County,28135,TN,0
609,648,781,997,1182,47,Carter County,56500,TN,1
1079,1100,1253,1587,1975,47,Cheatham County,39715,TN,1
561,651,845,1160,1165,47,Chester County,17095,TN,1
547,569,676,850,917,47,Claiborne County,31565,TN,0
528,532,676,960,1080,47,Clay County,7685,TN,0
510,514,676,960,1154,47,Cocke County,35260,TN,0
561,564,739,996,1265,47,Coffee County,54075,TN,0
462,529,696,919,1191,47,Crockett County,14555,TN,1
541,545,695,987,1093,47,Cumberland County,58180,TN,0
1079,1100,1253,1587,1975,47,Davidson County,678320,TN,1
547,593,676,836,979,47,Decatur County,11680,TN,0
510,514,676,907,979,47,DeKalb County,19380,TN,0
1079,1100,1253,1587,1975,47,Dickson County,51340,TN,1
457,523,688,977,1060,47,Dyer County,37750,TN,0
694,792,912,1219,1404,47,Fayette County,39335,TN,1
510,514,676,836,1013,47,Fentress County,17940,TN,0
539,542,677,941,1052,47,Franklin County,41395,TN,0
470,569,708,962,1212,47,Gibson County,49220,TN,1
568,616,702,889,1121,47,Giles County,29025,TN,0
549,553,699,944,948,47,Grainger County,22940,TN,1
583,593,676,960,1134,47,Greene County,68520,TN,0
527,531,676,883,979,47,Grundy County,13360,TN,0
577,581,763,1054,1128,47,Hamblen County,63465,TN,1
721,742,883,1148,1380,47,Hamilton County,354590,TN,1
523,526,676,904,1157,47,Hancock County,6605,TN,0
510,514,676,881,922,47,Hardeman County,25785,TN,0
510,514,676,848,990,47,Hardin County,25815,TN,0
524,546,702,920,1012,47,Hawkins County,56400,TN,1
508,514,676,897,966,47,Haywood County,17945,TN,0
547,593,676,913,917,47,Henderson County,27890,TN,0
510,514,676,852,917,47,Henry County,32265,TN,0
583,617,703,960,1217,47,Hickman County,24500,TN,0
561,565,743,918,1008,47,Houston County,8190,TN,0
547,593,676,953,1157,47,Humphreys County,18280,TN,0
510,514,676,836,917,47,Jackson County,11575,TN,0
577,581,763,1054,1128,47,Jefferson County,52885,TN,1
547,557,676,836,979,47,Johnson County,17845,TN,0
717,800,980,1287,1512,47,Knox County,452285,TN,1
510,514,676,836,998,47,Lake County,7590,TN,0
510,514,676,892,1083,47,Lauderdale County,26495,TN,0
543,547,703,907,1061,47,Lawrence County,42590,TN,0
510,514,676,865,1155,47,Lewis County,11945,TN,0
547,585,676,960,1102,47,Lincoln County,33545,TN,0
717,800,980,1287,1512,47,Loudon County,51025,TN,1
584,610,699,944,948,47,McMinn County,52570,TN,0
547,582,676,905,1070,47,McNairy County,25945,TN,0
556,559,736,940,1153,47,Macon County,23240,TN,1
561,651,845,1160,1165,47,Madison County,97885,TN,1
721,742,883,1148,1380,47,Marion County,28355,TN,1
596,600,789,1005,1070,47,Marshall County,31755,TN,0
728,733,964,1329,1436,47,Maury County,87605,TN,1
547,579,676,960,979,47,Meigs County,11830,TN,0
453,556,682,907,925,47,Monroe County,45700,TN,0
634,707,910,1293,1558,47,Montgomery County,192120,TN,1
528,532,676,958,979,47,Moore County,6300,TN,0
521,541,712,1011,1126,47,Morgan County,21640,TN,1
480,557,676,845,917,47,Obion County,30660,TN,0
540,544,676,913,917,47,Overton County,21995,TN,0
518,522,676,929,979,47,Perry County,7880,TN,0
511,532,676,836,979,47,Pickett County,5070,TN,0
570,631,830,1079,1224,47,Polk County,16720,TN,1
572,576,758,1035,1185,47,Putnam County,75565,TN,0
521,524,690,935,1051,47,Rhea County,32480,TN,0
543,666,818,1066,1228,47,Roane County,52925,TN,1
1079,1100,1253,1587,1975,47,Robertson County,68575,TN,1
1079,1100,1253,1587,1975,47,Rutherford County,298455,TN,1
532,535,676,913,917,47,Scott County,21950,TN,0
721,742,883,1148,1380,47,Sequatchie County,14655,TN,1
674,706,840,1083,1163,47,Sevier County,95525,TN,0
694,792,912,1219,1404,47,Shelby County,937845,TN,1
486,551,725,920,1043,47,Smith County,19280,TN,1
487,531,699,872,1196,47,Stewart County,13250,TN,1
524,546,702,920,1012,47,Sullivan County,156520,TN,1
1079,1100,1253,1587,1975,47,Sumner County,175730,TN,1
694,792,912,1219,1404,47,Tipton County,61435,TN,1
1079,1100,1253,1587,1975,47,Trousdale County,8775,TN,1
609,648,781,997,1182,47,Unicoi County,17830,TN,1
717,800,980,1287,1512,47,Union County,19175,TN,1
530,533,676,885,979,47,Van Buren County,5675,TN,0
539,543,714,895,1029,47,Warren County,40210,TN,0
609,648,781,997,1182,47,Washington County,126435,TN,1
547,579,676,936,979,47,Wayne County,16715,TN,0
547,561,676,836,1009,47,Weakley County,33775,TN,0
563,566,720,890,976,47,White County,26395,TN,0
1079,1100,1253,1587,1975,47,Williamson County,212160,TN,1
1079,1100,1253,1587,1975,47,Wilson County,128875,TN,1
