County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Addison County,32800.0,37450.0,42150.0,46800.0,50550.0,54300.0,58050.0,61800.0,19700.0,22500.0,25300.0,28100.0,32470.0,37190.0,41910.0,46630.0,52450.0,59950.0,67450.0,74900.0,80900.0,86900.0,92900.0,98900.0
Bennington County,30000.0,34300.0,38600.0,42850.0,46300.0,49750.0,53150.0,56600.0,18000.0,20600.0,23150.0,27750.0,32470.0,37190.0,41910.0,46630.0,48000.0,54850.0,61700.0,68550.0,74050.0,79550.0,85050.0,90500.0
Caledonia County,30000.0,34300.0,38600.0,42850.0,46300.0,49750.0,53150.0,56600.0,18000.0,20600.0,23150.0,27750.0,32470.0,37190.0,41910.0,46630.0,48000.0,54850.0,61700.0,68550.0,74050.0,79550.0,85050.0,90500.0
Chittenden County,37600.0,42950.0,48300.0,53650.0,57950.0,62250.0,66550.0,70850.0,22550.0,25800.0,29000.0,32200.0,34800.0,37400.0,41910.0,46630.0,60100.0,68650.0,77250.0,85800.0,92700.0,99550.0,106400.0,113300.0
Essex County,30000.0,34300.0,38600.0,42850.0,46300.0,49750.0,53150.0,56600.0,18000.0,20600.0,23150.0,27750.0,32470.0,37190.0,41910.0,46630.0,48000.0,54850.0,61700.0,68550.0,74050.0,79550.0,85050.0,90500.0
Franklin County,37600.0,42950.0,48300.0,53650.0,57950.0,62250.0,66550.0,70850.0,22550.0,25800.0,29000.0,32200.0,34800.0,37400.0,41910.0,46630.0,60100.0,68650.0,77250.0,85800.0,92700.0,99550.0,106400.0,113300.0
Grand Isle County,37600.0,42950.0,48300.0,53650.0,57950.0,62250.0,66550.0,70850.0,22550.0,25800.0,29000.0,32200.0,34800.0,37400.0,41910.0,46630.0,60100.0,68650.0,77250.0,85800.0,92700.0,99550.0,106400.0,113300.0
Lamoille County,30000.0,34300.0,38600.0,42850.0,46300.0,49750.0,53150.0,56600.0,18000.0,20600.0,23150.0,27750.0,32470.0,37190.0,41910.0,46630.0,48000.0,54850.0,61700.0,68550.0,74050.0,79550.0,85050.0,90500.0
Orange County,30000.0,34300.0,38600.0,42850.0,46300.0,49750.0,53150.0,56600.0,18000.0,20600.0,23150.0,27750.0,32470.0,37190.0,41910.0,46630.0,48000.0,54850.0,61700.0,68550.0,74050.0,79550.0,85050.0,90500.0
Orleans County,30000.0,34300.0,38600.0,42850.0,46300.0,49750.0,53150.0,56600.0,18000.0,20600.0,23150.0,27750.0,32470.0,37190.0,41910.0,46630.0,48000.0,54850.0,61700.0,68550.0,74050.0,79550.0,85050.0,90500.0
Rutland County,30000.0,34300.0,38600.0,42850.0,46300.0,49750.0,53150.0,56600.0,18000.0,20600.0,23150.0,27750.0,32470.0,37190.0,41910.0,46630.0,48000.0,54850.0,61700.0,68550.0,74050.0,79550.0,85050.0,90500.0
Washington County,32000.0,36600.0,41150.0,45700.0,49400.0,53050.0,56700.0,60350.0,19200.0,21950.0,24700.0,27750.0,32470.0,37190.0,41910.0,46630.0,51200.0,58500.0,65800.0,73100.0,78950.0,84800.0,90650.0,96500.0
Windham County,30000.0,34300.0,38600.0,42850.0,46300.0,49750.0,53150.0,56600.0,18000.0,20600.0,23150.0,27750.0,32470.0,37190.0,41910.0,46630.0,48000.0,54850.0,61700.0,68550.0,74050.0,79550.0,85050.0,90500.0
Windsor County,30850.0,35250.0,39650.0,44050.0,47600.0,51100.0,54650.0,58150.0,18550.0,21200.0,23850.0,27750.0,32470.0,37190.0,41910.0,46630.0,49350.0,56400.0,63450.0,70500.0,76150.0,81800.0,87450.0,93100.0
