fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
1017,1164,1531,1969,2076,15,Hawaii County,196325,HI,0
1552,1705,2240,3182,3834,15,Honolulu County,990060,HI,1
1189,1303,1714,2247,2452,15,Kalawao County,85,HI,0
1327,1590,1997,2770,3418,15,Kauai County,71095,HI,0
1467,1568,1957,2678,2944,15,Maui County,164095,HI,1
