sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Ada County,16001,-1,-1,2904,-1,5,17,2.0,5924,279,443,12.1,6.0,11,39,26,14,11,25,5,67,25,96,70,11,28,75,35,53,40,27,5,50,16,29,4,12,3,2,1,6,22,55,88,31,44,33,23,14,11,12,47,-1,-1,-1,-1,-1,ID,-1,-1,ada id,88,12,88,0,0
9,1,All HUD,-1,Adams County,16003,-1,-1,5,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,ID,-1,-1,adams id,-4,-4,-4,0,0
9,1,All HUD,-1,Bannock County,16005,-1,-1,1027,-1,5,27,2.3,2405,252,366,10.8,4.7,20,37,24,13,7,32,10,51,24,96,71,17,36,72,42,37,34,17,14,57,11,19,2,13,2,2,1,8,14,44,76,21,34,34,31,11,11,18,52,-1,-1,-1,-1,-1,ID,-1,-1,bannock id,87,13,87,0,0
9,1,All HUD,-1,Bear Lake County,16007,-1,-1,50,-1,7,26,1.3,66,206,483,9.8,7.4,14,36,38,12,0,8,0,92,29,96,52,4,14,62,14,62,8,27,4,28,20,48,10,2,0,0,0,2,45,50,100,41,76,24,0,6,4,11,74,-1,-1,-1,-1,-1,ID,-1,-1,bear lake id,98,2,98,0,0
9,1,All HUD,-1,Benewah County,16009,-1,-1,43,-1,6,16,2.0,85,177,532,7.8,3.8,40,40,12,9,0,21,2,65,18,98,79,7,49,79,51,31,75,18,23,42,26,9,0,5,0,0,0,5,29,46,91,67,28,58,14,14,4,11,53,-1,-1,-1,-1,-1,ID,-1,-1,benewah id,95,5,95,0,0
9,1,All HUD,-1,Bingham County,16011,-1,-1,188,-1,5,21,2.0,375,245,352,10.2,5.2,16,45,24,11,4,25,8,63,26,94,69,6,38,75,39,49,45,26,12,48,16,23,3,11,0,3,0,9,25,54,68,20,41,34,24,16,16,14,62,-1,-1,-1,-1,-1,ID,-1,-1,bingham id,89,11,89,0,0
9,1,All HUD,-1,Blaine County,16013,-1,-1,61,-1,5,25,3.1,192,413,512,16.4,5.4,23,11,16,20,30,62,3,23,23,93,67,21,61,80,72,5,40,3,20,66,7,8,0,43,0,0,0,43,13,22,100,58,5,44,51,11,12,6,51,-1,-1,-1,-1,-1,ID,-1,-1,blaine id,57,43,57,0,0
9,1,All HUD,-1,Boise County,16015,-1,-1,37,-1,3,11,2.0,75,298,415,12.1,5.9,5,38,30,19,8,30,3,68,26,100,70,16,30,76,41,43,71,25,3,54,24,19,0,14,0,8,0,5,4,31,100,61,11,57,32,41,4,9,45,-1,-1,-1,-1,-1,ID,-1,-1,boise id,86,14,86,0,0
9,1,All HUD,-1,Bonner County,16017,-1,-1,186,-1,5,35,1.9,351,253,424,10.7,5.7,15,43,24,10,9,23,3,70,27,94,65,8,37,74,39,52,43,28,13,47,20,20,1,2,1,2,0,0,30,40,92,48,26,51,23,25,4,12,48,-1,-1,-1,-1,-1,ID,-1,-1,bonner id,98,2,98,0,0
9,1,All HUD,-1,Bonneville County,16019,-1,-1,1053,-1,5,23,2.4,2476,287,393,11.9,5.1,14,37,23,15,10,34,7,54,24,97,71,17,37,78,47,46,38,22,10,58,14,18,2,9,1,2,0,6,16,51,90,47,28,36,35,18,12,14,54,-1,-1,-1,-1,-1,ID,-1,-1,bonneville id,91,9,91,0,0
