fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
1203,1412,1810,2291,2487,9,Fairfield County,19525,CT,1
911,1101,1371,1765,2094,9,Fairfield County,147585,CT,1
1203,1412,1810,2291,2487,9,Fairfield County,17065,CT,1
1203,1412,1810,2291,2487,9,Fairfield County,84575,CT,1
1520,1855,2230,2757,3056,9,Fairfield County,21740,CT,1
911,1101,1371,1765,2094,9,Fairfield County,7605,CT,1
911,1101,1371,1765,2094,9,Fairfield County,61610,CT,1
1520,1855,2230,2757,3056,9,Fairfield County,62780,CT,1
911,1101,1371,1765,2094,9,Fairfield County,19765,CT,1
1520,1855,2230,2757,3056,9,Fairfield County,20355,CT,1
1203,1412,1810,2291,2487,9,Fairfield County,14090,CT,1
1203,1412,1810,2291,2487,9,Fairfield County,28030,CT,1
1520,1855,2230,2757,3056,9,Fairfield County,88535,CT,1
1203,1412,1810,2291,2487,9,Fairfield County,9275,CT,1
1203,1412,1810,2291,2487,9,Fairfield County,25205,CT,1
911,1101,1371,1765,2094,9,Fairfield County,41280,CT,1
1203,1412,1810,2291,2487,9,Fairfield County,3655,CT,1
1520,1855,2230,2757,3056,9,Fairfield County,128850,CT,1
911,1101,1371,1765,2094,9,Fairfield County,52530,CT,1
911,1101,1371,1765,2094,9,Fairfield County,36455,CT,1
1520,1855,2230,2757,3056,9,Fairfield County,10370,CT,1
1520,1855,2230,2757,3056,9,Fairfield County,27775,CT,1
1520,1855,2230,2757,3056,9,Fairfield County,18660,CT,1
865,1054,1302,1609,1907,9,Hartford County,18380,CT,1
865,1054,1302,1609,1907,9,Hartford County,20585,CT,1
865,1054,1302,1609,1907,9,Hartford County,20850,CT,1
865,1054,1302,1609,1907,9,Hartford County,60500,CT,1
865,1054,1302,1609,1907,9,Hartford County,9600,CT,1
865,1054,1302,1609,1907,9,Hartford County,10340,CT,1
865,1054,1302,1609,1907,9,Hartford County,5220,CT,1
865,1054,1302,1609,1907,9,Hartford County,50810,CT,1
865,1054,1302,1609,1907,9,Hartford County,11410,CT,1
865,1054,1302,1609,1907,9,Hartford County,44610,CT,1
865,1054,1302,1609,1907,9,Hartford County,25595,CT,1
865,1054,1302,1609,1907,9,Hartford County,34690,CT,1
865,1054,1302,1609,1907,9,Hartford County,11325,CT,1
865,1054,1302,1609,1907,9,Hartford County,124390,CT,1
865,1054,1302,1609,1907,9,Hartford County,2085,CT,1
865,1054,1302,1609,1907,9,Hartford County,58170,CT,1
865,1054,1302,1609,1907,9,Hartford County,6420,CT,1
865,1054,1302,1609,1907,9,Hartford County,73070,CT,1
865,1054,1302,1609,1907,9,Hartford County,30605,CT,1
865,1054,1302,1609,1907,9,Hartford County,17805,CT,1
865,1054,1302,1609,1907,9,Hartford County,20015,CT,1
865,1054,1302,1609,1907,9,Hartford County,24305,CT,1
865,1054,1302,1609,1907,9,Hartford County,43815,CT,1
865,1054,1302,1609,1907,9,Hartford County,25800,CT,1
865,1054,1302,1609,1907,9,Hartford County,15675,CT,1
865,1054,1302,1609,1907,9,Hartford County,63360,CT,1
865,1054,1302,1609,1907,9,Hartford County,26395,CT,1
865,1054,1302,1609,1907,9,Hartford County,29035,CT,1
865,1054,1302,1609,1907,9,Hartford County,12565,CT,1
850,981,1280,1582,1736,9,Litchfield County,3695,CT,0
850,981,1280,1582,1736,9,Litchfield County,3490,CT,0
850,981,1280,1582,1736,9,Litchfield County,1680,CT,0
850,981,1280,1582,1736,9,Litchfield County,1130,CT,0
850,981,1280,1582,1736,9,Litchfield County,1470,CT,0
850,981,1280,1582,1736,9,Litchfield County,1365,CT,0
850,981,1280,1582,1736,9,Litchfield County,2915,CT,0
850,981,1280,1582,1736,9,Litchfield County,5525,CT,0
850,981,1280,1582,1736,9,Litchfield County,2855,CT,0
850,981,1280,1582,1736,9,Litchfield County,8250,CT,0
850,981,1280,1582,1736,9,Litchfield County,2365,CT,0
850,981,1280,1582,1736,9,Litchfield County,6795,CT,0
850,981,1280,1582,1736,9,Litchfield County,27380,CT,0
850,981,1280,1582,1736,9,Litchfield County,1440,CT,0
850,981,1280,1582,1736,9,Litchfield County,3330,CT,0
850,981,1280,1582,1736,9,Litchfield County,11890,CT,0
850,981,1280,1582,1736,9,Litchfield County,2230,CT,0
850,981,1280,1582,1736,9,Litchfield County,3660,CT,0
850,981,1280,1582,1736,9,Litchfield County,2735,CT,0
850,981,1280,1582,1736,9,Litchfield County,7670,CT,0
850,981,1280,1582,1736,9,Litchfield County,35080,CT,0
850,981,1280,1582,1736,9,Litchfield County,1465,CT,0
850,981,1280,1582,1736,9,Litchfield County,3490,CT,0
850,981,1280,1582,1736,9,Litchfield County,21975,CT,0
850,981,1280,1582,1736,9,Litchfield County,10895,CT,0
850,981,1280,1582,1736,9,Litchfield County,9685,CT,0
865,1054,1302,1609,1907,9,Middlesex County,4285,CT,1
957,1101,1441,2047,2466,9,Middlesex County,13040,CT,1
865,1054,1302,1609,1907,9,Middlesex County,14020,CT,1
957,1101,1441,2047,2466,9,Middlesex County,4545,CT,1
865,1054,1302,1609,1907,9,Middlesex County,7290,CT,1
865,1054,1302,1609,1907,9,Middlesex County,9070,CT,1
865,1054,1302,1609,1907,9,Middlesex County,12890,CT,1
957,1101,1441,2047,2466,9,Middlesex County,6590,CT,1
865,1054,1302,1609,1907,9,Middlesex County,8305,CT,1
957,1101,1441,2047,2466,9,Middlesex County,6440,CT,1
865,1054,1302,1609,1907,9,Middlesex County,4400,CT,1
865,1054,1302,1609,1907,9,Middlesex County,46745,CT,1
957,1101,1441,2047,2466,9,Middlesex County,10160,CT,1
865,1054,1302,1609,1907,9,Middlesex County,9390,CT,1
957,1101,1441,2047,2466,9,Middlesex County,6925,CT,1
967,1224,1456,1800,2492,9,New Haven County,18955,CT,1
967,1224,1456,1800,2492,9,New Haven County,6110,CT,1
1048,1186,1447,1789,1995,9,New Haven County,5525,CT,1
1048,1186,1447,1789,1995,9,New Haven County,28150,CT,1
1048,1186,1447,1789,1995,9,New Haven County,29275,CT,1
967,1224,1456,1800,2492,9,New Haven County,12700,CT,1
1048,1186,1447,1789,1995,9,New Haven County,29005,CT,1
1048,1186,1447,1789,1995,9,New Haven County,22375,CT,1
1048,1186,1447,1789,1995,9,New Haven County,61495,CT,1
1048,1186,1447,1789,1995,9,New Haven County,18245,CT,1
1048,1186,1447,1789,1995,9,New Haven County,60240,CT,1
791,960,1190,1485,1749,9,New Haven County,7660,CT,1
967,1224,1456,1800,2492,9,New Haven County,53865,CT,1
791,960,1190,1485,1749,9,New Haven County,31650,CT,1
1048,1186,1447,1789,1995,9,New Haven County,130885,CT,1
1048,1186,1447,1789,1995,9,New Haven County,14275,CT,1
1048,1186,1447,1789,1995,9,New Haven County,23875,CT,1
1048,1186,1447,1789,1995,9,New Haven County,13980,CT,1
967,1224,1456,1800,2492,9,New Haven County,12970,CT,1
791,960,1190,1485,1749,9,New Haven County,9750,CT,1
967,1224,1456,1800,2492,9,New Haven County,16580,CT,1
791,960,1190,1485,1749,9,New Haven County,19675,CT,1
1048,1186,1447,1789,1995,9,New Haven County,44990,CT,1
