Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2017-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,202/PRAC,8,,Brookings County,46011,24,78,22,100,5,36,1.0,23,299,228,15238,14575,-1,36,14,23,27,-1,-1,100,34,91,50,-1,-1,82,-1,-1,27,30,-1,-1,-1,100,23,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,31,100,33,100,-1,-1,-1,8,9,39,,,,,,SD,,,brookings sd,0,100,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Summary of All HUD Programs,1,,Brown County,46013,876,85,766,100,6,19,1.7,1309,291,351,13229,7741,7,29,30,18,15,25,1,71,25,96,69,2,30,72,28,45,39,27,8,42,16,34,5,18,6,7,1,82,0,2,1,4,1,20,59,45,90,56,29,15,10,12,9,53,,,,,,SD,,,brown sd,18,82,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Public Housing,2,,Brown County,46013,100,99,99,100,7,18,1.7,168,329,165,17385,10245,-1,20,39,11,30,20,-1,79,33,82,56,3,18,69,16,53,29,23,3,28,9,60,13,12,2,7,1,88,-1,2,-1,2,1,10,54,24,205,74,6,20,3,12,8,49,,,,,,SD,,,brown sd,12,88,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Housing Choice Vouchers,3,,Brown County,46013,473,75,351,99,6,19,1.7,603,287,354,12153,7074,10,34,30,15,12,27,1,70,23,99,76,1,33,74,31,44,54,29,5,47,21,26,3,23,10,7,2,77,1,2,1,4,2,24,61,56,99,51,34,15,14,12,9,55,,,,,,SD,,,brown sd,23,77,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Project Based Section 8,5,,Brown County,46013,303,95,316,100,5,20,1.7,538,284,410,13122,7707,7,28,28,23,15,24,1,70,25,97,65,4,30,70,28,46,32,26,11,41,12,36,5,14,2,8,0,84,-1,2,2,4,1,-1,60,40,54,55,31,13,8,12,10,52,,,,,,SD,,,brown sd,16,84,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Brule County 46015,9,Summary of All HUD Programs,1,,Brule County,46015,68,74,57,100,5,49,2.1,122,196,613,8100,3784,30,27,16,16,11,32,5,40,16,96,82,9,46,68,42,22,50,11,33,54,9,4,-1,82,4,79,-1,16,-1,-1,-1,0,7,-1,26,51,112,49,39,12,4,11,18,66,,,,,,SD,,,brule sd,84,16,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Brule County 46015,9,Project Based Section 8,5,,Brule County,46015,68,74,57,100,5,49,2.1,122,196,613,8100,3784,30,27,16,16,11,32,5,40,16,96,82,9,46,68,42,22,50,11,33,54,9,4,-1,82,4,79,-1,16,-1,-1,-1,0,7,-1,26,51,112,49,39,12,4,11,18,66,,,,,,SD,,,brule sd,84,16,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Summary of All HUD Programs,1,,Butte County,46019,230,86,204,100,4,22,1.8,357,285,429,11550,6600,13,35,24,18,11,22,-1,73,24,97,73,3,26,69,27,40,37,24,8,34,27,30,4,10,1,6,0,90,-1,1,1,2,1,12,57,62,147,58,27,15,10,10,7,70,,,,,,SD,,,butte sd,10,90,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Housing Choice Vouchers,3,,Butte County,46019,108,82,87,98,4,15,2.2,193,319,426,11960,5391,10,35,25,14,16,23,-1,69,23,98,76,2,40,74,40,43,100,27,3,40,36,21,1,8,1,5,-1,92,-1,2,-1,2,0,12,57,83,181,39,33,28,14,10,8,70,,,,,,SD,,,butte sd,8,92,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Project Based Section 8,5,,Butte County,46019,121,90,117,100,5,26,1.4,164,260,431,11246,8023,15,34,23,21,7,21,-1,76,24,96,71,4,16,65,18,37,11,20,12,30,21,37,6,11,1,7,1,89,-1,1,2,3,3,-1,57,46,102,72,23,5,8,10,7,69,,,,,,SD,,,butte sd,11,89,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Charles Mix County 46023,9,Summary of All HUD Programs,1,,Charles Mix County,46023,37,87,33,100,6,12,2.4,78,240,375,10725,4538,12,28,28,4,28,30,6,39,22,88,70,6,36,70,42,16,25,8,3,48,24,24,3,85,-1,85,-1,15,-1,-1,-1,0,0,1,77,3,96,45,18,36,9,30,50,80,,,,,,SD,,,charles mix sd,85,15,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Charles Mix County 46023,9,Public Housing,2,,Charles Mix County,46023,24,96,23,100,6,9,2.9,67,243,393,11314,3884,13,19,25,6,38,35,9,26,22,83,65,9,48,78,57,6,20,3,-1,61,17,22,4,91,-1,91,-1,9,-1,-1,-1,0,0,1,84,-1,-1,26,22,52,9,33,55,80,,,,,,SD,,,charles mix sd,91,9,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Clay County 46027,9,Summary of All HUD Programs,1,,Clay County,46027,373,72,270,100,6,22,2.2,596,287,513,12757,5779,8,30,24,17,22,26,2,54,24,91,69,9,36,68,39,37,50,20,10,52,13,26,3,31,3,26,1,69,0,1,-1,1,0,3,50,57,118,46,30,24,8,39,12,50,,,,,,SD,,,clay sd,31,69,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Clay County 46027,9,Housing Choice Vouchers,3,,Clay County,46027,295,66,197,100,6,23,2.4,476,292,501,12986,5374,10,29,23,14,24,31,3,47,24,90,69,9,43,70,44,32,56,17,9,59,12,20,1,37,3,32,1,63,-1,1,-1,1,0,3,46,65,131,41,27,31,7,39,12,50,,,,,,SD,,,clay sd,37,63,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Clay County 46027,9,Project Based Section 8,5,,Clay County,46027,78,93,73,100,7,19,1.6,120,275,545,12139,7385,2,32,27,24,16,12,-1,73,25,96,68,8,19,63,26,52,42,31,11,33,14,42,7,16,1,11,1,84,1,1,-1,3,1,-1,62,36,55,58,37,5,11,40,12,50,,,,,,SD,,,clay sd,16,84,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Summary of All HUD Programs,1,,Codington County,46029,615,71,444,100,6,22,1.7,741,296,342,13620,8161,5,27,34,17,17,24,0,73,27,95,66,3,26,74,28,46,28,25,11,35,15,39,5,14,2,10,-1,86,0,1,0,2,3,7,59,50,124,55,30,14,14,15,7,60,,,,,,SD,,,codington sd,14,86,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Public Housing,2,,Codington County,46029,85,96,82,100,6,11,1.7,140,346,162,18198,10659,4,20,22,17,37,21,-1,78,36,85,44,5,20,72,22,38,19,19,4,26,12,59,6,11,-1,11,-1,89,-1,-1,-1,0,1,2,63,28,177,70,13,17,4,18,8,58,,,,,,SD,,,codington sd,11,89,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Housing Choice Vouchers,3,,Codington County,46029,309,-5,149,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,SD,,,codington sd,10,90,0,1
2017-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Project Based Section 8,5,,Codington County,46029,203,92,195,100,6,24,1.5,291,270,401,12753,8546,6,28,35,20,12,21,1,76,26,96,68,3,21,71,22,48,23,25,13,31,12,44,8,13,2,9,-1,87,-1,2,-1,2,4,-1,57,27,100,72,21,7,3,15,7,59,,,,,,SD,,,codington sd,13,87,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,811/PRAC,9,,Codington County,46029,18,86,18,100,5,17,1.1,19,294,266,13571,12857,-1,44,11,28,17,6,-1,94,29,100,50,-1,6,67,6,100,100,95,-1,17,33,50,11,17,-1,11,-1,83,-1,-1,6,6,11,-1,47,100,30,78,22,-1,17,10,4,87,,,,,,SD,,,codington sd,17,83,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Corson County 46031,9,Summary of All HUD Programs,1,,Corson County,46031,31,53,17,100,6,18,2.6,44,206,378,9219,3562,19,44,25,6,6,12,35,47,18,94,88,12,41,82,41,15,50,9,-1,41,35,24,6,94,-1,94,-1,6,-1,-1,-1,0,0,-1,79,88,130,29,24,47,24,46,64,80,,,,,,SD,,,corson sd,94,6,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Corson County 46031,9,Housing Choice Vouchers,3,,Corson County,46031,23,58,13,95,5,-1,3.0,39,184,324,8571,2857,25,33,33,8,-1,8,31,54,16,100,92,15,46,85,46,20,67,10,-1,38,38,23,8,92,-1,92,-1,8,-1,-1,-1,0,0,-1,101,85,161,8,31,62,31,46,60,81,,,,,,SD,,,corson sd,92,8,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Custer County 46033,9,Summary of All HUD Programs,1,,Custer County,46033,21,93,19,96,4,5,1.1,21,180,392,7409,6703,7,60,20,13,-1,21,-1,53,16,100,89,-1,11,53,11,40,50,38,5,16,58,21,-1,26,-1,21,-1,74,-1,-1,5,5,0,-1,66,-1,-1,95,5,-1,-1,13,8,82,,,,,,SD,,,custer sd,26,74,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Custer County 46033,9,Project Based Section 8,5,,Custer County,46033,21,93,19,96,4,5,1.1,21,180,392,7409,6703,7,60,20,13,-1,21,-1,53,16,100,89,-1,11,53,11,40,50,38,5,16,58,21,-1,26,-1,21,-1,74,-1,-1,5,5,0,-1,66,-1,-1,95,5,-1,-1,13,8,82,,,,,,SD,,,custer sd,26,74,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Summary of All HUD Programs,1,,Davison County,46035,502,76,400,100,5,20,1.5,593,264,406,11646,7856,8,33,36,13,10,14,1,81,23,98,76,3,17,68,19,66,48,41,6,37,19,38,5,14,1,10,1,86,0,1,1,3,3,18,53,26,114,74,19,8,5,13,6,67,,,,,,SD,,,davison sd,14,86,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Housing Choice Vouchers,3,,Davison County,46035,121,-5,53,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,SD,,,davison sd,13,87,0,1
2017-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Project Based Section 8,5,,Davison County,46035,381,86,347,100,5,22,1.4,489,252,414,11368,8067,10,34,36,12,9,12,1,83,23,98,78,3,14,68,16,68,46,43,6,34,20,41,5,14,1,10,1,86,0,1,1,3,4,-1,51,16,121,78,16,5,3,13,6,66,,,,,,SD,,,davison sd,14,86,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Summary of All HUD Programs,1,,Day County,46037,61,88,55,100,5,18,1.1,62,244,293,13126,11644,5,31,40,7,16,4,-1,96,29,91,67,-1,4,64,4,64,34,39,-1,7,18,75,25,4,-1,4,-1,95,-1,-1,-1,0,2,58,61,18,129,84,15,2,11,20,6,74,,,,,,SD,,,day sd,5,95,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Public Housing,2,,Day County,46037,32,100,32,100,5,22,1.1,36,277,184,15935,14164,-1,22,41,9,28,-1,-1,100,35,84,47,-1,-1,56,-1,100,31,42,-1,-1,19,81,19,3,-1,3,-1,97,-1,-1,-1,0,0,2,52,-1,-1,91,9,-1,6,20,5,73,,,,,,SD,,,day sd,3,97,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Housing Choice Vouchers,3,,Day County,46037,17,76,13,99,6,15,1.2,16,222,354,8814,7161,15,46,31,8,-1,15,-1,85,20,100,92,-1,15,54,15,43,83,50,-1,23,31,46,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,113,53,77,129,54,38,8,31,20,8,77,,,,,,SD,,,day sd,0,100,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Summary of All HUD Programs,1,,Deuel County,46039,51,71,34,94,6,21,1.4,46,225,402,10283,7601,3,47,27,20,3,9,-1,79,21,100,79,-1,18,56,12,41,41,33,3,21,26,50,6,6,-1,6,-1,94,-1,-1,-1,0,0,2,64,15,110,91,3,6,-1,10,3,87,,,,,,SD,,,deuel sd,6,94,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Housing Choice Vouchers,3,,Deuel County,46039,17,75,12,95,5,25,1.5,18,222,412,11273,7515,-1,45,27,18,9,8,-1,83,23,100,75,-1,25,92,25,33,50,28,8,25,17,50,17,8,-1,8,-1,92,-1,-1,-1,0,0,2,54,42,110,75,8,17,-1,7,3,80,,,,,,SD,,,deuel sd,8,92,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Project Based Section 8,5,,Deuel County,46039,34,69,22,93,6,18,1.3,28,227,396,9743,7655,5,47,26,21,-1,9,-1,77,20,100,82,-1,14,36,5,45,36,36,-1,18,32,50,-1,5,-1,5,-1,95,-1,-1,-1,0,0,-1,70,-1,-1,100,-1,-1,-1,12,4,91,,,,,,SD,,,deuel sd,5,95,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Douglas County 46043,9,Summary of All HUD Programs,1,,Douglas County,46043,20,76,16,100,3,13,1.1,17,219,382,11373,10704,-1,47,33,13,7,-1,-1,94,25,94,75,-1,-1,94,-1,67,8,18,-1,19,-1,81,19,0,-1,-1,-1,69,-1,-1,-1,0,0,-1,50,-1,-1,100,-1,-1,-1,7,4,86,,,,,,SD,,,douglas sd,10,90,0,1
2017-12-31 00:00:00,County,SD South Dakota,SD Fall River County 46047,9,Summary of All HUD Programs,1,,Fall River County,46047,256,81,218,100,5,30,1.2,256,290,365,13372,11387,7,23,33,18,18,17,-1,77,29,87,59,-1,8,43,7,48,31,34,7,21,18,54,6,19,3,11,1,81,-1,3,1,4,2,2,56,16,107,89,8,3,5,17,15,64,,,,,,SD,,,fall river sd,19,81,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Fall River County 46047,9,Public Housing,2,,Fall River County,46047,100,82,82,100,6,29,1.1,89,315,256,15795,14553,4,15,36,23,23,22,-1,76,35,82,49,-1,-1,37,-1,53,34,40,7,24,7,61,12,17,2,9,-1,83,-1,5,1,6,0,1,54,-1,-1,100,-1,-1,-1,17,15,64,,,,,,SD,,,fall river sd,17,83,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Fall River County 46047,9,Housing Choice Vouchers,3,,Fall River County,46047,21,95,20,100,5,40,1.2,23,188,510,6824,5934,25,44,25,6,-1,-1,-1,75,15,100,95,-1,10,50,10,50,17,35,-1,30,40,30,-1,25,10,10,5,75,-1,-1,-1,0,0,4,45,75,134,60,30,10,35,17,15,64,,,,,,SD,,,fall river sd,25,75,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Fall River County 46047,9,Project Based Section 8,5,,Fall River County,46047,135,77,116,100,5,29,1.2,144,289,423,12788,10302,7,25,33,16,18,17,-1,78,28,88,60,-1,14,46,11,44,29,29,9,16,22,53,3,19,3,12,1,81,-1,3,1,3,3,-1,60,16,87,87,9,3,3,17,14,65,,,,,,SD,,,fall river sd,19,81,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Faulk County 46049,9,Summary of All HUD Programs,1,,Faulk County,46049,36,-5,14,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,SD,,,faulk sd,11,89,0,1
2017-12-31 00:00:00,County,SD South Dakota,SD Grant County 46051,9,Summary of All HUD Programs,1,,Grant County,46051,183,85,153,99,6,18,1.5,229,277,389,12808,8557,4,29,30,19,18,25,-1,66,28,93,61,3,16,70,17,41,31,25,8,25,20,47,9,7,1,3,-1,92,-1,1,3,4,0,6,61,38,91,73,18,8,3,7,4,83,,,,,,SD,,,grant sd,8,92,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Grant County 46051,9,Housing Choice Vouchers,3,,Grant County,46051,74,78,56,98,6,18,1.6,91,263,357,12044,7411,2,35,33,12,18,27,-1,63,25,98,70,5,18,71,20,45,50,31,4,39,25,32,5,9,-1,5,-1,91,-1,4,-1,4,0,6,66,64,89,66,21,13,2,7,4,84,,,,,,SD,,,grant sd,9,91,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Grant County 46051,9,Project Based Section 8,5,,Grant County,46051,109,89,97,100,5,18,1.4,138,285,408,13250,9313,5,25,29,23,18,24,-1,68,29,90,56,2,14,69,15,37,24,21,11,16,16,56,11,6,1,1,-1,92,-1,-1,4,4,0,-1,58,23,94,77,16,6,4,7,4,83,,,,,,SD,,,grant sd,8,92,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Gregory County 46053,9,Summary of All HUD Programs,1,,Gregory County,46053,93,71,67,100,7,16,1.5,98,271,341,13839,9461,8,22,25,32,14,10,1,85,30,91,49,4,12,73,15,43,13,15,6,16,10,67,19,7,-1,6,1,85,-1,-1,-1,0,1,4,56,30,69,76,19,4,7,16,10,81,,,,,,SD,,,gregory sd,7,93,0,1
2017-12-31 00:00:00,County,SD South Dakota,SD Gregory County 46053,9,Public Housing,2,,Gregory County,46053,22,68,15,100,6,20,1.2,18,322,249,18947,15790,-1,13,27,33,27,-1,-1,100,42,73,27,-1,-1,87,-1,100,7,11,-1,-1,7,93,7,0,-1,-1,-1,100,-1,-1,-1,0,0,4,50,-1,-1,80,20,-1,13,17,12,82,,,,,,SD,,,gregory sd,0,100,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Gregory County 46053,9,Project Based Section 8,5,,Gregory County,46053,70,71,51,100,7,16,1.5,78,256,368,12197,7975,10,24,24,33,8,14,2,80,27,96,57,6,16,71,20,40,16,17,8,22,12,59,22,10,-1,8,2,80,-1,-1,-1,0,2,-1,57,39,69,75,20,6,6,16,9,80,,,,,,SD,,,gregory sd,10,90,0,1
2017-12-31 00:00:00,County,SD South Dakota,SD Haakon County 46055,9,Summary of All HUD Programs,1,,Haakon County,46055,24,84,19,96,6,16,1.4,27,286,493,14967,10532,6,11,33,11,39,11,-1,79,31,89,53,-1,21,79,21,33,-1,7,-1,21,11,68,16,5,-1,5,-1,95,-1,-1,-1,0,0,-1,41,37,101,68,26,5,5,18,6,79,,,,,,SD,,,haakon sd,5,95,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Haakon County 46055,9,Project Based Section 8,5,,Haakon County,46055,24,84,19,96,6,16,1.4,27,286,493,14967,10532,6,11,33,11,39,11,-1,79,31,89,53,-1,21,79,21,33,-1,7,-1,21,11,68,16,5,-1,5,-1,95,-1,-1,-1,0,0,-1,41,37,101,68,26,5,5,18,6,79,,,,,,SD,,,haakon sd,5,95,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Hamlin County 46057,9,Summary of All HUD Programs,1,,Hamlin County,46057,32,90,28,98,5,25,1.2,34,265,329,15252,12561,4,38,19,15,23,36,-1,57,32,82,61,4,-1,43,-1,29,43,32,4,36,11,50,4,7,-1,4,-1,93,-1,-1,4,4,0,2,72,11,135,96,4,-1,-1,7,4,90,,,,,,SD,,,hamlin sd,7,93,0,0
2017-12-31 00:00:00,County,SD South Dakota,SD Hamlin County 46057,9,Public Housing,2,,Hamlin County,46057,18,100,18,100,5,17,1.2,22,311,286,19476,15935,6,22,17,22,33,50,-1,50,41,72,39,6,-1,44,-1,20,50,27,6,44,6,44,-1,6,-1,-1,-1,94,-1,-1,6,6,0,2,76,-1,-1,94,6,-1,-1,7,3,89,,,,,,SD,,,hamlin sd,6,94,0,0
