sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Aurora County,46003,-1,-1,8.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,aurora sd,-4.0,-4.0,-4.0,0,0
9,1,All HUD,-1,Beadle County,46005,-1,-1,372.0,-1.0,5.0,20.0,1.5,568.0,204.0,308.0,9.5,6.3,16.0,51.0,22.0,8.0,3.0,16.0,1.0,78.0,23.0,99.0,77.0,5.0,17.0,61.0,21.0,60.0,42.0,40.0,13.0,46.0,18.0,23.0,4.0,10.0,1.0,5.0,2.0,2.0,2.0,54.0,28.0,8.0,70.0,19.0,11.0,10.0,5,12,58,-1,-1,-1,-1,-1,SD,-1,-1,beadle sd,90.0,10.0,90.0,0,0
9,1,All HUD,-1,Bennett County,46007,-1,-1,31.0,-1.0,4.0,29.0,2.3,71.0,271.0,406.0,15.7,7.0,10.0,42.0,19.0,0.0,29.0,29.0,3.0,65.0,36.0,74.0,61.0,23.0,13.0,65.0,32.0,13.0,13.0,7.0,6.0,32.0,13.0,48.0,10.0,55.0,0.0,55.0,0.0,0.0,9.0,52.0,39.0,-2.0,52.0,29.0,19.0,10.0,2,1,1,-1,-1,-1,-1,-1,SD,-1,-1,bennett sd,45.0,55.0,45.0,0,0
9,1,All HUD,-1,Bon Homme County,46009,-1,-1,60.0,-1.0,5.0,3.0,1.1,64.0,215.0,271.0,11.9,11.2,3.0,43.0,25.0,18.0,10.0,0.0,0.0,100.0,33.0,92.0,52.0,0.0,0.0,77.0,0.0,100.0,19.0,28.0,0.0,3.0,10.0,87.0,28.0,2.0,0.0,0.0,2.0,0.0,-2.0,62.0,20.0,11.0,97.0,3.0,0.0,3.0,4,13,70,-1,-1,-1,-1,-1,SD,-1,-1,bon homme sd,98.0,2.0,98.0,0,0
9,1,All HUD,-1,Brookings County,46011,-1,-1,434.0,-1.0,4.0,24.0,1.6,699.0,240.0,322.0,11.4,7.0,21.0,31.0,23.0,15.0,9.0,36.0,0.0,56.0,22.0,98.0,74.0,8.0,22.0,69.0,26.0,32.0,21.0,19.0,23.0,41.0,11.0,26.0,8.0,8.0,4.0,4.0,0.0,0.0,1.0,43.0,67.0,22.0,68.0,22.0,10.0,1.0,4,16,40,-1,-1,-1,-1,-1,SD,-1,-1,brookings sd,92.0,8.0,92.0,0,0
9,1,All HUD,-1,Brown County,46013,-1,-1,740.0,-1.0,5.0,24.0,1.6,1220.0,233.0,318.0,11.1,6.8,15.0,36.0,31.0,12.0,6.0,26.0,1.0,67.0,24.0,97.0,70.0,5.0,25.0,74.0,27.0,39.0,21.0,21.0,14.0,39.0,12.0,35.0,9.0,11.0,2.0,6.0,1.0,3.0,4.0,52.0,47.0,14.0,55.0,32.0,13.0,13.0,5,13,46,-1,-1,-1,-1,-1,SD,-1,-1,brown sd,89.0,11.0,89.0,0,0
9,1,All HUD,-1,Brule County,46015,-1,-1,60.0,-1.0,5.0,22.0,2.2,133.0,164.0,480.0,7.7,3.3,47.0,23.0,20.0,7.0,3.0,42.0,2.0,43.0,16.0,98.0,87.0,13.0,53.0,78.0,60.0,13.0,50.0,8.0,43.0,43.0,7.0,7.0,0.0,52.0,0.0,22.0,28.0,2.0,-2.0,23.0,55.0,43.0,43.0,43.0,14.0,2.0,18,13,53,-1,-1,-1,-1,-1,SD,-1,-1,brule sd,48.0,52.0,48.0,0,0
9,1,All HUD,-1,Buffalo County,46017,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,buffalo sd,-4.0,-4.0,-4.0,0,0
9,1,All HUD,-1,Butte County,46019,-1,-1,176.0,-1.0,3.0,18.0,2.0,355.0,244.0,351.0,11.1,5.5,15.0,37.0,29.0,12.0,7.0,29.0,1.0,64.0,25.0,94.0,64.0,10.0,32.0,76.0,39.0,30.0,33.0,17.0,15.0,39.0,15.0,31.0,4.0,14.0,1.0,4.0,1.0,8.0,10.0,41.0,65.0,27.0,48.0,28.0,24.0,10.0,6,12,48,-1,-1,-1,-1,-1,SD,-1,-1,butte sd,86.0,14.0,86.0,0,0
9,1,All HUD,-1,Campbell County,46021,-1,-1,3.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,campbell sd,-4.0,-4.0,-4.0,0,0
