sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Aurora County,46003,-1,-1,5,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Beadle County,46005,-1,-1,417,-1,5,29,1.5,626,199,283,9.4,6.3,14,55,19,9,2,21,0,74,22,88,65,3,19,63,21,56,36,36,16,45,14,25,5,9,3,4,2,0,2,44,33,12,66,21,13,10,5,12,58,-1,-1,-1,-1,-1,SD,-1,-1,91,9,91,0,0
9,1,All HUD,-1,Bennett County,46007,-1,-1,34,-1,4,24,2.4,82,256,287,16.7,6.9,15,26,24,9,26,41,3,47,34,79,47,29,9,76,35,13,9,6,12,41,15,32,3,59,0,56,3,0,6,49,50,-2,47,29,24,12,2,1,1,-1,-1,-1,-1,-1,SD,-1,-1,41,59,41,0,0
9,1,All HUD,-1,Bon Homme County,46009,-1,-1,69,-1,5,7,1.1,75,199,262,11.4,10.5,7,41,32,13,7,0,0,100,32,83,48,0,1,74,1,90,14,23,1,6,7,86,29,0,0,0,0,0,-2,60,16,9,97,3,0,3,4,14,70,-1,-1,-1,-1,-1,SD,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Brookings County,46011,-1,-1,491,-1,5,23,1.5,748,213,297,10.8,7.1,25,32,22,14,7,32,1,57,20,88,64,5,22,69,23,32,19,20,27,35,10,28,10,7,2,3,1,1,1,43,63,18,70,21,9,3,5,17,39,-1,-1,-1,-1,-1,SD,-1,-1,93,7,93,0,0
9,1,All HUD,-1,Brown County,46013,-1,-1,806,-1,5,24,1.7,1341,216,288,10.4,6.3,17,40,28,9,5,27,1,66,20,85,63,5,26,72,29,34,17,17,18,37,10,34,10,9,2,4,1,2,4,50,49,14,54,33,13,13,5,13,46,-1,-1,-1,-1,-1,SD,-1,-1,91,9,91,0,0
9,1,All HUD,-1,Brule County,46015,-1,-1,56,-1,6,29,2.0,111,177,433,8.9,4.4,41,27,23,7,2,43,2,34,18,96,73,9,41,79,45,17,33,10,29,48,18,5,0,57,0,18,39,0,-2,17,46,39,54,32,14,4,18,13,53,-1,-1,-1,-1,-1,SD,-1,-1,43,57,43,0,0
9,1,All HUD,-1,Buffalo County,46017,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Butte County,46019,-1,-1,192,-1,3,24,2.0,383,224,348,10.3,5.1,20,43,22,9,5,27,1,62,23,92,64,13,28,73,34,30,34,17,17,38,15,31,4,11,1,1,1,9,7,30,65,26,46,34,20,11,6,11,47,-1,-1,-1,-1,-1,SD,-1,-1,89,11,89,0,0
9,1,All HUD,-1,Campbell County,46021,-1,-1,3,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,-4,-4,-4,0,0
