Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2021-12-31 00:00:00,County,SD South Dakota,SD Spink County 46115,9,Summary of All HUD Programs,1,,Spink County,46115,122,70,82,96,5,20,1.4,115,299,417,13340,9512,6,35,16,25,16,12,-1,84,26,96,62,1,17,65,13,52,37,36,7,35,11,46,6,9,1,5,-1,91,1,1,-1,2,1,1,64,65,126,56,35,9,20,9,5,72,,,,,,SD,,,spink sd,9,91,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Spink County 46115,9,Housing Choice Vouchers,3,,Spink County,46115,67,70,44,94,4,14,1.4,63,302,352,13406,9363,-1,38,17,33,12,9,-1,86,26,100,64,-1,14,68,11,55,36,38,7,32,11,50,7,9,2,7,-1,91,-1,-1,-1,0,0,1,59,55,153,57,34,9,18,9,5,72,,,,,,SD,,,spink sd,9,91,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Spink County 46115,9,Project Based Section 8,5,,Spink County,46115,55,69,38,100,6,26,1.4,52,295,496,13265,9694,14,32,16,16,22,16,-1,82,26,92,61,3,21,61,16,50,38,33,8,39,11,42,5,8,-1,3,-1,92,3,3,-1,5,3,-1,69,76,104,55,37,8,21,9,5,72,,,,,,SD,,,spink sd,8,92,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Stanley County 46117,9,Summary of All HUD Programs,1,,Stanley County,46117,20,77,16,100,5,6,1.7,27,468,389,18778,11128,-1,-1,50,13,38,13,-1,88,30,100,63,19,6,81,19,75,17,22,-1,13,19,69,6,25,-1,25,-1,75,-1,-1,-1,0,0,6,57,100,112,69,13,19,-1,5,10,58,,,,,,SD,,,stanley sd,25,75,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Stanley County 46117,9,Housing Choice Vouchers,3,,Stanley County,46117,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,stanley sd,-4,-4,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Stanley County 46117,9,Project Based Section 8,5,,Stanley County,46117,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,stanley sd,-4,-4,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Tripp County 46123,9,Summary of All HUD Programs,1,,Tripp County,46123,62,86,59,100,8,19,1.8,106,286,515,12559,6990,7,26,31,13,22,24,5,61,23,100,69,3,27,66,27,39,17,19,15,41,14,31,5,42,-1,41,2,54,-1,-1,-1,0,2,4,71,63,135,53,34,14,14,20,22,74,,,,,,SD,,,tripp sd,43,57,0,1
2021-12-31 00:00:00,County,SD South Dakota,SD Tripp County 46123,9,Housing Choice Vouchers,3,,Tripp County,46123,14,88,13,100,6,8,1.1,14,271,385,11272,10467,-1,38,54,8,-1,23,-1,77,23,100,92,-1,-1,38,-1,83,100,79,-1,69,23,8,-1,23,-1,23,-1,77,-1,-1,-1,0,0,4,84,92,92,77,23,-1,15,20,22,74,,,,,,SD,,,tripp sd,23,77,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Tripp County 46123,9,Project Based Section 8,5,,Tripp County,46123,48,86,46,100,8,22,2.0,92,290,554,12922,6461,10,22,24,15,29,24,7,57,23,100,63,4,35,74,35,21,12,10,20,33,11,37,7,48,-1,46,2,48,-1,-1,-1,0,2,-1,67,54,155,46,37,17,13,20,22,74,,,,,,SD,,,tripp sd,46,54,0,1
2021-12-31 00:00:00,County,SD South Dakota,SD Turner County 46125,9,Summary of All HUD Programs,1,,Turner County,46125,39,91,30,84,8,13,1.1,32,264,323,14712,13792,13,23,20,27,17,10,-1,90,24,90,80,-1,3,70,3,55,53,50,3,17,17,63,17,0,-1,-1,-1,100,-1,-1,-1,0,0,1,79,7,111,93,7,-1,-1,10,4,86,,,,,,SD,,,turner sd,0,100,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Turner County 46125,9,Public Housing,2,,Turner County,46125,23,100,15,65,8,13,1.1,16,336,262,20854,19551,-1,-1,27,40,33,7,-1,93,35,80,60,-1,-1,80,-1,67,58,56,-1,-1,20,80,27,0,-1,-1,-1,100,-1,-1,-1,0,0,1,89,-1,-1,93,7,-1,-1,9,4,87,,,,,,SD,,,turner sd,0,100,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Turner County 46125,9,Housing Choice Vouchers,3,,Turner County,46125,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,turner sd,-4,-4,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Turner County 46125,9,Project Based Section 8,5,,Turner County,46125,12,84,12,100,9,17,1.0,12,193,384,8219,8219,25,58,8,8,-1,8,-1,92,14,100,100,-1,-1,58,-1,67,33,50,-1,33,17,50,8,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,76,-1,-1,100,-1,-1,-1,13,2,84,,,,,,SD,,,turner sd,0,100,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Union County 46127,9,Summary of All HUD Programs,1,,Union County,46127,81,66,47,88,6,21,1.1,54,372,391,17763,15461,2,11,26,30,32,6,-1,94,33,89,40,-1,-1,68,-1,100,10,22,2,4,9,85,21,0,-1,-1,-1,96,-1,-1,-1,0,0,-1,56,47,100,89,11,-1,4,8,5,73,,,,,,SD,,,union sd,6,94,0,1
2021-12-31 00:00:00,County,SD South Dakota,SD Union County 46127,9,Project Based Section 8,5,,Union County,46127,41,72,27,92,5,26,1.2,33,378,480,17915,14658,-1,15,33,19,33,11,-1,89,33,85,52,-1,-1,59,-1,100,15,33,4,7,15,74,19,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,59,81,100,81,19,-1,7,8,4,82,,,,,,SD,,,union sd,0,100,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Union County 46127,9,202/PRAC,8,,Union County,46127,40,60,20,83,8,15,1.1,21,363,281,17559,16723,5,5,15,45,30,-1,-1,100,34,95,25,-1,-1,80,-1,-1,5,5,-1,-1,-1,100,25,0,-1,-1,-1,90,-1,-1,-1,0,0,-1,53,-1,-1,100,-1,-1,-1,10,7,62,,,,,,SD,,,union sd,7,93,0,1
2021-12-31 00:00:00,County,SD South Dakota,SD Walworth County 46129,9,Summary of All HUD Programs,1,,Walworth County,46129,222,73,161,100,6,25,1.9,305,202,534,9041,4773,24,24,29,13,9,18,1,60,17,97,85,4,31,68,27,22,45,17,14,47,16,24,5,65,-1,63,1,34,-1,-1,1,1,1,1,58,43,172,65,22,14,5,11,23,69,,,,,,SD,,,walworth sd,66,34,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Walworth County 46129,9,Housing Choice Vouchers,3,,Walworth County,46129,112,59,67,100,4,18,2.3,154,249,517,11388,4954,31,16,30,15,7,24,1,75,20,96,84,6,36,72,34,22,52,17,7,51,12,30,3,61,-1,60,1,39,-1,-1,-1,0,0,1,64,76,161,43,28,28,7,11,22,69,,,,,,SD,,,walworth sd,61,39,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Walworth County 46129,9,Mod Rehab,4,,Walworth County,46129,42,100,38,90,2,39,1.5,58,68,459,2820,1847,36,27,18,-1,18,11,-1,18,5,100,95,3,26,63,18,3,100,3,29,53,16,3,-1,97,-1,92,-1,3,-1,-1,5,5,0,2,46,-1,-1,97,3,-1,3,11,24,70,,,,,,SD,,,walworth sd,97,3,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Walworth County 46129,9,Project Based Section 8,5,,Walworth County,46129,68,80,56,100,7,23,1.7,93,237,613,10455,6296,12,33,31,14,10,16,2,70,20,96,80,2,29,66,23,42,33,26,11,38,20,32,11,48,-1,48,-1,50,-1,-1,-1,0,2,-1,59,34,203,68,27,5,4,11,24,70,,,,,,SD,,,walworth sd,50,50,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Yankton County 46135,9,Summary of All HUD Programs,1,,Yankton County,46135,511,80,435,100,5,28,1.5,641,286,505,12294,8343,11,30,28,16,14,20,1,74,23,96,75,1,22,60,20,58,68,43,7,45,22,26,1,18,4,12,0,80,-1,1,0,2,2,5,67,36,124,63,31,6,11,16,10,64,,,,,,SD,,,yankton sd,20,80,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Yankton County 46135,9,Housing Choice Vouchers,3,,Yankton County,46135,140,88,127,100,5,24,1.6,204,344,385,14411,8971,6,29,26,18,21,23,-1,76,26,94,68,-1,25,69,24,59,77,44,4,45,17,35,2,20,9,9,1,80,-1,1,-1,1,2,5,69,80,123,43,41,17,28,14,10,63,,,,,,SD,,,yankton sd,20,80,0,0
2021-12-31 00:00:00,County,SD South Dakota,SD Yankton County 46135,9,Project Based Section 8,5,,Yankton County,46135,371,77,308,100,5,29,1.4,437,262,556,11421,8050,13,30,29,16,11,18,1,73,22,97,78,2,20,57,19,57,61,42,8,44,24,23,1,18,3,13,0,79,-1,2,1,2,2,-1,66,18,125,72,27,1,4,16,10,64,,,,,,SD,,,yankton sd,21,79,0,0
2021-12-31 00:00:00,County,SD South Dakota,"SD Missing, South Dakota 46XXX",9,Summary of All HUD Programs,1,,Missing County,46XXX,41,89,36,98,6,6,2.4,88,5,530,8512,3482,23,30,33,10,3,14,-1,69,-1,-1,-1,6,50,67,50,48,67,23,6,72,14,8,-1,50,3,36,-1,50,-1,8,3,11,3,32,5,8,116,97,-1,3,-1,-1,-1,-1,,,,,,SD,,,nan sd,50,50,0,0
2021-12-31 00:00:00,County,SD South Dakota,"SD Missing, South Dakota 46XXX",9,Housing Choice Vouchers,3,,Missing County,46XXX,41,89,36,98,6,6,2.4,88,5,530,8512,3482,23,30,33,10,3,14,-1,69,-1,-1,-1,6,50,67,50,48,67,23,6,72,14,8,-1,50,3,36,-1,50,-1,8,3,11,3,32,5,8,116,97,-1,3,-1,-1,-1,-1,,,,,,SD,,,nan sd,50,50,0,0
