Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,SD South Dakota,SD Bennett County 46007,9,Project Based Section 8,5,,Bennett County,46007,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,bennett sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Bon Homme County 46009,9,Housing Choice Vouchers,3,,Bon Homme County,46009,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,bon homme sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Bon Homme County 46009,9,Project Based Section 8,5,,Bon Homme County,46009,32,72,25,100,4,12,1.1,27,296,239,14123,13077,-1,16,48,28,8,4,-1,96,28,100,64,-1,-1,60,-1,100,30,41,-1,12,8,80,20,0,-1,-1,-1,100,,-1,-1,-1,0,0,-1,58,28,62,100,-1,-1,-1,9,15,85,,,,,,SD,,,bon homme sd,0,100,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,Public Housing,2,,Brookings County,46011,20,100,20,100,6,20,1.1,22,312,295,15948,14498,6,17,17,22,39,30,-1,60,31,90,40,5,-1,45,-1,36,33,32,20,15,20,45,-1,5,-1,-1,-1,95,,-1,5,-1,5,0,-1,90,-1,-1,100,-1,-1,-1,6,4,83,,,,,,SD,,,brookings sd,5,95,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,Housing Choice Vouchers,3,,Brookings County,46011,349,62,213,98,4,30,2.2,460,329,437,14292,6618,12,22,23,20,23,27,0,69,23,97,70,8,34,77,35,39,39,21,5,57,16,22,3,20,7,8,1,80,,0,4,1,5,0,8,46,68,125,51,24,25,5,16,8,49,,,,,,SD,,,brookings sd,20,80,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,Mod Rehab,4,,Brookings County,46011,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,brookings sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,Project Based Section 8,5,,Brookings County,46011,134,85,118,100,6,23,1.4,163,304,424,13462,9746,10,23,27,22,17,34,1,63,24,97,69,2,22,67,20,42,48,33,18,44,10,28,4,14,3,3,3,82,,1,3,-1,4,2,-1,57,90,78,78,17,5,3,22,9,52,,,,,,SD,,,brookings sd,14,86,0,1
2019-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,202/PRAC,8,,Brookings County,46011,24,93,21,94,6,29,1.0,22,344,266,16143,15410,-1,29,14,19,38,-1,-1,100,31,100,52,-1,-1,67,-1,-1,19,18,-1,-1,-1,100,14,5,-1,-1,5,95,,-1,-1,-1,0,0,-1,36,100,40,100,-1,-1,-1,11,9,41,,,,,,SD,,,brookings sd,5,95,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Public Housing,2,,Brown County,46013,100,99,99,100,6,13,1.7,165,352,236,19655,11793,2,14,33,21,29,24,-1,76,34,84,57,3,19,69,16,50,23,21,-1,29,13,58,13,15,3,7,2,85,,-1,3,-1,3,1,9,64,24,214,73,6,21,4,18,8,45,,,,,,SD,,,brown sd,15,85,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Housing Choice Vouchers,3,,Brown County,46013,483,80,372,96,6,28,1.8,651,288,370,11864,6779,10,29,32,17,12,24,1,69,21,99,80,2,31,75,30,42,55,27,5,46,21,28,3,25,11,7,1,75,,1,3,1,5,2,27,60,57,99,53,30,17,12,16,9,54,,,,,,SD,,,brown sd,25,75,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Project Based Section 8,5,,Brown County,46013,304,95,299,100,5,20,1.7,504,297,442,13556,8042,7,28,29,20,17,23,1,73,24,98,69,3,30,70,28,49,30,26,9,40,14,36,6,15,1,10,1,83,,-1,1,2,4,2,-1,64,40,59,57,28,15,10,18,10,50,,,,,,SD,,,brown sd,17,83,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Brule County 46015,9,Project Based Section 8,5,,Brule County,46015,68,78,61,100,5,44,2.0,121,198,632,7943,4004,39,17,15,13,15,33,3,39,14,98,80,7,38,70,38,17,-1,8,34,54,10,2,-1,85,3,80,-1,8,,2,-1,-1,2,3,-1,23,43,116,57,30,13,3,16,18,63,,,,,,SD,,,brule sd,87,13,0,1
2019-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Housing Choice Vouchers,3,,Butte County,46019,107,77,83,100,3,19,2.3,188,343,442,13309,5876,4,32,29,18,17,25,1,67,23,99,75,8,36,73,40,40,96,29,1,41,31,27,1,8,1,5,-1,92,,-1,2,-1,2,0,9,64,78,204,43,28,29,11,13,8,68,,,,,,SD,,,butte sd,8,92,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Project Based Section 8,5,,Butte County,46019,121,91,119,100,5,22,1.4,169,273,442,11850,8344,15,24,35,16,10,27,-1,71,23,98,75,7,13,63,16,37,21,21,11,27,22,40,6,16,-1,12,1,84,,-1,3,1,3,6,-1,57,45,113,73,24,3,8,12,7,67,,,,,,SD,,,butte sd,16,84,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Campbell County 46021,9,Housing Choice Vouchers,3,,Campbell County,46021,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,campbell sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Charles Mix County 46023,9,Public Housing,2,,Charles Mix County,46023,24,87,21,100,7,19,3.4,71,267,590,12039,3561,13,6,25,19,38,48,5,24,20,100,67,10,62,86,71,12,-1,3,5,62,14,19,5,86,-1,86,-1,14,,-1,-1,-1,0,0,28,88,-1,-1,24,19,57,-1,32,55,85,,,,,,SD,,,charles mix sd,86,14,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Charles Mix County 46023,9,Housing Choice Vouchers,3,,Charles Mix County,46023,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,charles mix sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Charles Mix County 46023,9,Project Based Section 8,5,,Charles Mix County,46023,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,charles mix sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Clark County 46025,9,Housing Choice Vouchers,3,,Clark County,46025,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,clark sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Clay County 46027,9,Housing Choice Vouchers,3,,Clay County,46027,295,54,151,96,7,24,2.5,373,278,519,12307,4982,8,30,25,14,22,30,1,47,22,93,75,11,43,72,47,27,65,17,10,59,14,17,1,42,3,37,1,58,,-1,1,1,1,0,4,55,66,125,34,32,34,10,32,11,51,,,,,,SD,,,clay sd,42,58,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Clay County 46027,9,Project Based Section 8,5,,Clay County,46027,80,88,71,100,6,20,1.5,107,309,540,14019,9302,4,22,41,13,20,21,-1,76,27,94,66,4,15,55,17,57,48,36,11,30,18,41,10,13,1,11,-1,87,,-1,-1,-1,0,1,-1,65,32,55,62,32,6,11,36,12,51,,,,,,SD,,,clay sd,13,87,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Public Housing,2,,Codington County,46029,85,96,82,100,7,11,1.8,146,374,267,18971,10655,-1,21,21,19,39,22,-1,76,33,87,44,5,23,71,26,38,27,20,1,33,9,57,11,12,1,11,-1,88,,-1,-1,-1,0,1,9,73,30,180,67,15,18,6,16,8,55,,,,,,SD,,,codington sd,12,88,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Housing Choice Vouchers,3,,Codington County,46029,309,-5,150,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,SD,,,codington sd,16,84,0,1
2019-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Project Based Section 8,5,,Codington County,46029,202,94,199,100,6,21,1.5,294,280,435,12958,8771,7,29,34,17,14,19,1,79,24,98,75,3,20,70,21,51,23,27,9,37,9,45,8,11,1,8,-1,89,,-1,1,1,2,4,-1,62,27,102,72,21,7,4,17,7,57,,,,,,SD,,,codington sd,11,89,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,811/PRAC,9,,Codington County,46029,18,97,14,80,7,7,1.0,14,295,273,13560,13560,-1,57,-1,21,21,7,-1,93,27,100,57,-1,-1,64,-1,100,100,100,14,14,36,36,-1,21,-1,14,-1,79,,-1,-1,7,7,7,-1,70,100,33,79,21,-1,21,7,4,86,,,,,,SD,,,codington sd,21,79,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Corson County 46031,9,Housing Choice Vouchers,3,,Corson County,46031,15,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,corson sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Corson County 46031,9,Project Based Section 8,5,,Corson County,46031,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,corson sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Custer County 46033,9,Project Based Section 8,5,,Custer County,46033,23,88,21,100,5,38,1.3,27,131,411,5531,4302,23,46,15,15,-1,19,-1,43,11,100,90,5,10,52,14,25,40,22,14,24,38,24,-1,29,-1,24,-1,71,,-1,-1,5,5,0,-1,60,-1,-1,95,5,-1,-1,11,8,80,,,,,,SD,,,custer sd,29,71,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Housing Choice Vouchers,3,,Davison County,46035,121,60,73,100,7,19,2.0,149,352,361,14192,6953,8,25,26,25,15,26,3,70,26,100,67,4,36,73,36,59,93,35,8,53,19,19,1,12,3,10,-1,88,,-1,-1,-1,0,0,11,58,90,111,49,30,21,8,15,7,63,,,,,,SD,,,davison sd,12,88,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Project Based Section 8,5,,Davison County,46035,388,88,357,100,5,20,1.4,510,274,416,12135,8495,11,31,32,16,10,13,1,85,24,98,75,2,15,66,15,67,54,45,8,33,17,41,4,13,1,9,1,86,,-1,1,1,3,3,-1,62,17,133,77,16,7,4,15,6,62,,,,,,SD,,,davison sd,14,86,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Public Housing,2,,Day County,46037,32,94,30,100,5,30,1.1,32,261,344,14713,13794,-1,28,38,14,21,-1,-1,97,30,93,63,-1,-1,67,-1,67,33,38,-1,-1,20,80,23,7,-1,3,-1,93,,-1,3,-1,3,0,5,59,-1,-1,93,7,-1,3,17,5,74,,,,,,SD,,,day sd,7,93,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Housing Choice Vouchers,3,,Day County,46037,14,80,11,96,5,27,1.2,13,256,370,10077,8527,10,30,50,10,-1,9,-1,82,20,100,91,-1,9,64,9,40,100,62,-1,27,18,55,-1,0,-1,-1,-1,100,,-1,-1,-1,0,0,3,54,82,146,55,36,9,36,17,5,75,,,,,,SD,,,day sd,0,100,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Project Based Section 8,5,,Day County,46037,12,79,13,100,3,38,1.0,13,245,591,11820,11820,-1,46,46,-1,8,8,-1,92,24,92,92,-1,-1,85,-1,80,25,46,-1,15,23,62,38,0,-1,-1,-1,100,,-1,-1,-1,0,0,-1,60,-1,-1,100,-1,-1,-1,17,5,74,,,,,,SD,,,day sd,0,100,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Housing Choice Vouchers,3,,Deuel County,46039,13,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,deuel sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Project Based Section 8,5,,Deuel County,46039,34,75,24,94,6,21,1.3,30,250,438,10921,8737,5,48,14,24,10,21,-1,67,20,100,75,4,4,38,4,50,60,47,-1,25,38,38,-1,8,-1,4,-1,92,,-1,-1,4,4,0,-1,65,-1,-1,100,-1,-1,-1,11,4,88,,,,,,SD,,,deuel sd,8,92,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Dewey County 46041,9,Housing Choice Vouchers,3,,Dewey County,46041,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,dewey sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Douglas County 46043,9,Project Based Section 8,5,,Douglas County,46043,20,70,14,100,3,7,1.1,15,258,371,13812,12891,-1,29,50,7,14,-1,-1,100,28,93,79,-1,-1,93,-1,100,8,20,-1,7,7,86,14,0,-1,-1,-1,79,,-1,-1,-1,0,0,-1,63,-1,-1,100,-1,-1,-1,7,4,83,,,,,,SD,,,douglas sd,0,79,21,0
2019-12-31 00:00:00,County,SD South Dakota,SD Edmunds County 46045,9,Project Based Section 8,5,,Edmunds County,46045,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,edmunds sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Fall River County 46047,9,Public Housing,2,,Fall River County,46047,100,82,82,100,5,16,1.1,89,307,389,14797,13633,8,24,26,21,21,20,-1,78,30,90,56,-1,1,40,-1,49,40,42,6,16,21,57,10,16,4,10,-1,84,,-1,2,-1,2,0,1,63,-1,-1,100,-1,-1,-1,9,15,69,,,,,,SD,,,fall river sd,16,84,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Fall River County 46047,9,Housing Choice Vouchers,3,,Fall River County,46047,21,97,20,98,6,10,1.2,23,227,532,8716,7579,26,26,32,16,-1,5,-1,80,17,100,85,-1,5,45,5,46,14,30,-1,10,55,35,-1,20,-1,20,-1,80,,-1,-1,-1,0,5,3,57,70,118,70,25,5,20,9,15,69,,,,,,SD,,,fall river sd,20,80,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Fall River County 46047,9,Project Based Section 8,5,,Fall River County,46047,135,81,113,100,5,27,1.3,142,308,450,13815,10993,3,29,26,20,22,13,-1,81,27,93,63,3,9,47,7,52,28,31,7,15,19,59,4,14,-1,11,1,85,,-1,1,2,3,4,-1,62,14,93,89,7,4,1,11,14,68,,,,,,SD,,,fall river sd,15,85,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Faulk County 46049,9,Housing Choice Vouchers,3,,Faulk County,46049,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,faulk sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Faulk County 46049,9,Project Based Section 8,5,,Faulk County,46049,14,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,faulk sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Grant County 46051,9,Housing Choice Vouchers,3,,Grant County,46051,64,87,56,100,5,23,1.9,106,328,351,14107,7453,6,31,26,19,19,25,-1,71,26,89,68,5,32,75,32,43,37,24,2,46,18,34,2,11,-1,7,-1,89,,-1,4,-1,4,0,1,56,54,135,59,20,21,-1,8,4,84,,,,,,SD,,,grant sd,11,89,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Grant County 46051,9,Project Based Section 8,5,,Grant County,46051,110,86,99,100,6,25,1.4,140,313,425,14425,10201,5,19,33,19,23,24,1,73,29,97,60,3,16,70,16,31,26,20,8,22,12,58,5,6,2,2,-1,92,,-1,-1,2,2,1,-1,58,24,117,76,19,5,4,8,4,84,,,,,,SD,,,grant sd,8,92,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Gregory County 46053,9,Public Housing,2,,Gregory County,46053,22,82,18,100,6,6,1.2,21,350,288,19473,16691,-1,11,11,50,28,-1,-1,100,39,78,22,-1,-1,89,-1,100,6,10,-1,-1,6,94,17,0,-1,-1,-1,100,,-1,-1,-1,0,0,3,65,-1,-1,78,22,-1,17,15,12,81,,,,,,SD,,,gregory sd,0,100,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Gregory County 46053,9,Housing Choice Vouchers,3,,Gregory County,46053,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,gregory sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Gregory County 46053,9,Project Based Section 8,5,,Gregory County,46053,70,64,53,100,6,32,1.6,83,260,404,12192,7785,10,25,33,27,6,23,2,74,24,98,75,2,23,62,23,42,14,19,2,38,19,42,11,17,-1,15,2,75,,-1,-1,-1,0,2,-1,42,38,113,68,25,8,6,13,9,81,,,,,,SD,,,gregory sd,10,90,0,1
2019-12-31 00:00:00,County,SD South Dakota,SD Custer County 46033,9,Summary of All HUD Programs,1,,Custer County,46033,23,88,21,100,5,38,1.3,27,131,411,5531,4302,23,46,15,15,-1,19,-1,43,11,100,90,5,10,52,14,25,40,22,14,24,38,24,-1,29,-1,24,-1,71,100.0,-1,-1,5,5,0,-1,60,-1,-1,95,5,-1,-1,11,8,80,,,,,,SD,,,custer sd,29,71,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Haakon County 46055,9,Project Based Section 8,5,,Haakon County,46055,25,82,19,93,5,5,1.4,27,263,535,14138,9949,11,16,32,21,21,5,-1,89,28,95,58,-1,21,79,21,20,-1,4,-1,21,5,74,32,11,-1,11,-1,89,,-1,-1,-1,0,5,-1,55,37,107,68,26,5,5,13,6,69,,,,,,SD,,,haakon sd,11,89,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Jones County 46075,9,Summary of All HUD Programs,1,,Jones County,46075,32,87,28,100,7,7,1.4,39,306,300,16801,12062,4,4,25,29,38,39,-1,43,34,71,46,-1,18,61,14,24,9,13,14,29,18,39,11,29,-1,4,-1,71,100.0,-1,14,11,25,0,3,74,-1,-1,96,4,-1,-1,11,6,71,,,,,,SD,,,jones sd,29,71,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Hamlin County 46057,9,Public Housing,2,,Hamlin County,46057,18,94,17,100,7,24,1.2,20,339,354,22135,18815,-1,12,18,12,59,41,-1,59,44,76,29,-1,-1,53,-1,25,33,30,-1,29,18,53,6,6,-1,-1,-1,94,,-1,6,-1,6,0,1,80,-1,-1,88,12,-1,12,6,3,90,,,,,,SD,,,hamlin sd,6,94,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Hamlin County 46057,9,Housing Choice Vouchers,3,,Hamlin County,46057,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,hamlin sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Hamlin County 46057,9,202/PRAC,8,,Hamlin County,46057,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,hamlin sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lyman County 46085,9,Summary of All HUD Programs,1,,Lyman County,46085,25,68,17,99,7,24,1.7,29,244,566,12346,7237,7,43,21,14,14,24,-1,53,22,94,71,6,24,71,29,-1,20,7,12,29,-1,59,18,29,-1,29,-1,71,100.0,-1,-1,-1,0,0,1,51,-1,-1,53,29,18,12,8,8,81,,,,,,SD,,,lyman sd,29,71,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Hand County 46059,9,Public Housing,2,,Hand County,46059,36,81,29,100,5,10,1.0,30,344,272,21779,21053,-1,11,21,21,46,14,-1,83,41,69,41,-1,-1,59,-1,50,11,23,14,7,14,66,31,7,-1,-1,3,93,,-1,3,-1,3,0,1,55,-1,-1,93,7,-1,3,7,2,78,,,,,,SD,,,hand sd,7,93,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Hand County 46059,9,Housing Choice Vouchers,3,,Hand County,46059,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,hand sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Hand County 46059,9,Project Based Section 8,5,,Hand County,46059,26,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,hand sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Hughes County 46065,9,Public Housing,2,,Hughes County,46065,50,96,48,100,4,10,2.3,110,386,324,19246,8398,2,24,26,9,39,33,-1,63,24,96,71,21,19,67,35,42,65,22,2,42,23,33,6,42,-1,40,-1,58,,-1,-1,2,2,0,7,85,40,206,56,13,31,4,12,18,48,,,,,,SD,,,hughes sd,42,58,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Hughes County 46065,9,Housing Choice Vouchers,3,,Hughes County,46065,236,61,151,100,4,30,2.3,346,355,519,11105,4846,6,31,26,22,15,22,1,57,15,99,95,9,40,74,46,38,58,18,7,59,17,17,1,58,4,54,-1,42,,-1,-1,1,1,0,8,62,96,178,47,23,30,3,12,17,51,,,,,,SD,,,hughes sd,58,42,0,0
