Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2018-12-31 00:00:00,County,SD South Dakota,SD Bon Homme County 46009,9,Summary of All HUD Programs,1,,Bon Homme County,46009,61,78,46,97,4,9,1.1,50,272,255,13315,12250,-1,24,46,17,13,2,-1,98,28,100,67,-1,-1,65,-1,100,26,36,-1,7,11,83,30,2,-1,2,-1,98,-1,-1,-1,0,0,-1,74,20,69,98,2,-1,-1,11,9,84,,,,,,SD,,,bon homme sd,2,98,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Bon Homme County 46009,9,Housing Choice Vouchers,3,,Bon Homme County,46009,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,bon homme sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Bon Homme County 46009,9,Project Based Section 8,5,,Bon Homme County,46009,56,78,42,96,4,10,1.1,45,275,246,13294,12408,-1,24,45,19,12,2,-1,98,28,100,67,-1,-1,67,-1,100,26,38,-1,7,12,81,29,2,-1,2,-1,98,-1,-1,-1,0,0,-1,72,19,60,100,-1,-1,-1,10,10,84,,,,,,SD,,,bon homme sd,2,98,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,Summary of All HUD Programs,1,,Brookings County,46011,553,70,389,100,6,18,1.8,693,289,401,13341,7488,10,27,25,18,20,28,1,66,25,95,67,5,27,73,27,37,39,24,9,47,14,29,5,17,6,5,2,81,0,4,0,5,1,6,54,71,95,66,17,17,1,18,8,53,,,,,,SD,,,brookings sd,19,81,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,Public Housing,2,,Brookings County,46011,20,100,20,100,7,10,1.2,23,302,257,15585,13552,-1,12,24,29,35,25,-1,60,32,80,45,5,-1,40,-1,45,56,43,10,20,25,45,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,1,93,-1,-1,100,-1,-1,-1,6,4,84,,,,,,SD,,,brookings sd,0,100,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,Housing Choice Vouchers,3,,Brookings County,46011,321,62,193,97,4,16,2.4,456,300,444,13641,5773,15,25,22,15,23,35,2,59,24,93,70,8,44,78,45,30,63,19,5,65,14,16,1,26,8,9,2,74,1,7,1,8,0,6,46,78,121,44,24,32,1,18,8,52,,,,,,SD,,,brookings sd,26,74,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,Mod Rehab,4,,Brookings County,46011,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,brookings sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,Project Based Section 8,5,,Brookings County,46011,182,78,149,100,7,22,1.2,186,276,381,12664,10145,7,29,30,19,15,25,-1,71,26,99,66,1,14,71,13,47,28,33,16,34,14,36,9,9,4,1,1,87,-1,2,-1,2,1,-1,63,70,71,84,13,3,2,20,9,52,,,,,,SD,,,brookings sd,14,86,0,1
2018-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,202/PRAC,8,,Brookings County,46011,24,92,22,99,6,18,1.0,23,310,281,15077,14422,-1,27,18,27,27,-1,-1,100,31,95,45,-1,-1,77,-1,-1,27,30,-1,-1,-1,100,9,5,-1,-1,5,95,-1,-1,-1,0,0,-1,34,100,32,100,-1,-1,-1,11,9,43,,,,,,SD,,,brookings sd,5,95,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Summary of All HUD Programs,1,,Brown County,46013,883,83,743,100,6,18,1.7,1272,301,365,13622,7957,7,28,29,19,16,23,0,74,25,96,71,2,29,72,27,45,38,26,6,42,17,36,6,19,7,8,1,80,0,2,1,4,1,17,63,45,91,56,28,15,10,15,9,52,,,,,,SD,,,brown sd,20,80,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Public Housing,2,,Brown County,46013,100,99,99,100,6,15,1.7,167,343,219,18138,10753,1,16,40,12,31,19,-1,80,32,84,57,4,18,68,16,51,26,22,1,29,11,59,14,14,3,8,1,86,-1,2,-1,2,0,8,58,25,204,73,6,21,4,16,8,47,,,,,,SD,,,brown sd,14,86,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Housing Choice Vouchers,3,,Brown County,46013,480,71,334,99,6,15,1.7,582,292,359,12278,7046,11,30,30,16,13,22,0,74,22,98,78,1,32,75,31,43,54,28,4,46,22,29,3,24,11,7,2,76,0,3,1,4,2,22,66,55,99,51,34,16,14,14,9,55,,,,,,SD,,,brown sd,24,76,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Project Based Section 8,5,,Brown County,46013,303,97,310,100,5,22,1.7,523,298,422,13626,8077,5,29,25,25,15,25,-1,72,25,97,67,4,29,69,27,46,31,26,9,41,14,35,5,15,3,8,1,84,0,2,2,4,1,-1,62,40,57,56,30,14,9,16,10,50,,,,,,SD,,,brown sd,16,84,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brule County 46015,9,Summary of All HUD Programs,1,,Brule County,46015,68,75,61,100,6,48,2.1,130,199,634,7980,3745,28,26,20,13,13,38,-1,38,15,98,85,8,34,72,36,19,-1,8,30,56,11,3,-1,85,3,77,-1,13,2,2,2,5,3,-1,26,49,110,51,41,8,7,10,18,68,,,,,,SD,,,brule sd,87,13,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Brule County 46015,9,Project Based Section 8,5,,Brule County,46015,68,75,61,100,6,48,2.1,130,199,634,7980,3745,28,26,20,13,13,38,-1,38,15,98,85,8,34,72,36,19,-1,8,30,56,11,3,-1,85,3,77,-1,13,2,2,2,5,3,-1,26,49,110,51,41,8,7,10,18,68,,,,,,SD,,,brule sd,87,13,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Summary of All HUD Programs,1,,Butte County,46019,230,84,207,100,4,19,1.8,374,303,451,12219,6763,10,28,28,20,13,25,0,69,24,97,71,4,28,68,28,33,38,21,9,31,27,33,5,11,0,7,-1,88,-1,2,1,3,3,11,59,60,156,60,25,15,9,11,7,67,,,,,,SD,,,butte sd,12,88,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Housing Choice Vouchers,3,,Butte County,46019,108,77,86,100,4,17,2.4,203,333,458,12203,5170,8,32,25,18,17,21,1,66,22,97,74,3,43,76,43,36,100,24,3,40,35,22,2,8,1,5,-1,92,-1,2,-1,2,0,11,59,80,191,41,30,29,10,12,8,66,,,,,,SD,,,butte sd,8,92,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Project Based Section 8,5,,Butte County,46019,122,91,121,100,5,20,1.4,171,282,445,12230,8654,12,25,31,21,11,27,-1,70,25,97,69,5,17,63,17,31,12,16,13,26,21,40,7,12,-1,8,-1,86,-1,2,2,4,5,-1,59,45,111,74,21,5,7,11,7,67,,,,,,SD,,,butte sd,14,86,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Campbell County 46021,9,Summary of All HUD Programs,1,,Campbell County,46021,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,campbell sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Campbell County 46021,9,Housing Choice Vouchers,3,,Campbell County,46021,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,campbell sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Charles Mix County 46023,9,Summary of All HUD Programs,1,,Charles Mix County,46023,37,88,30,91,7,10,2.8,83,253,421,11733,4241,14,27,18,9,32,30,10,33,21,90,67,10,40,73,50,13,14,5,-1,53,23,23,3,87,-1,87,-1,13,-1,-1,-1,0,0,9,92,3,123,37,20,43,7,30,51,80,,,,,,SD,,,charles mix sd,87,13,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Charles Mix County 46023,9,Public Housing,2,,Charles Mix County,46023,24,100,24,100,7,13,3.2,77,260,464,12441,3878,13,13,25,6,44,33,8,25,21,88,63,13,50,79,63,5,-1,1,-1,63,17,21,4,92,-1,92,-1,8,-1,-1,-1,0,0,9,90,-1,-1,25,21,54,4,34,55,80,,,,,,SD,,,charles mix sd,92,8,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Charles Mix County 46023,9,Housing Choice Vouchers,3,,Charles Mix County,46023,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,charles mix sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Charles Mix County 46023,9,Project Based Section 8,5,,Charles Mix County,46023,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,charles mix sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Clark County 46025,9,Summary of All HUD Programs,1,,Clark County,46025,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,clark sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Clark County 46025,9,Housing Choice Vouchers,3,,Clark County,46025,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,clark sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Clay County 46027,9,Summary of All HUD Programs,1,,Clay County,46027,373,73,228,84,7,17,2.2,500,268,466,11944,5447,7,35,26,14,19,25,1,58,23,94,72,9,34,65,37,36,48,21,9,50,15,26,3,34,3,29,1,66,-1,1,0,1,0,3,60,58,116,46,30,24,9,34,12,50,,,,,,SD,,,clay sd,34,66,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Clay County 46027,9,Housing Choice Vouchers,3,,Clay County,46027,295,68,157,78,7,17,2.5,393,258,437,11451,4575,7,35,25,14,19,29,1,48,21,94,76,10,43,70,45,30,53,17,9,59,13,19,1,43,4,36,1,57,-1,1,1,2,0,3,56,69,130,39,27,33,7,34,12,50,,,,,,SD,,,clay sd,43,57,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Clay County 46027,9,Project Based Section 8,5,,Clay County,46027,78,91,71,100,7,18,1.5,107,289,548,13035,8649,9,34,26,13,19,15,1,80,26,96,65,7,14,55,18,56,43,36,10,28,20,42,7,15,1,13,1,85,-1,-1,-1,0,1,-1,68,32,49,61,35,4,13,37,12,50,,,,,,SD,,,clay sd,15,85,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Summary of All HUD Programs,1,,Codington County,46029,614,72,443,100,6,19,1.6,725,299,361,14051,8586,6,28,32,17,18,24,0,73,27,96,68,3,28,75,29,47,31,27,9,37,15,39,5,13,2,9,-1,86,0,2,0,2,3,3,63,51,125,56,31,13,13,16,7,59,,,,,,SD,,,codington sd,14,86,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Public Housing,2,,Codington County,46029,85,96,82,100,7,12,1.8,147,357,222,19783,11035,2,18,24,16,39,24,1,74,37,85,48,5,22,73,24,38,27,20,4,28,10,59,7,11,1,10,-1,89,-1,-1,-1,0,1,3,68,29,176,68,15,17,2,17,8,57,,,,,,SD,,,codington sd,11,89,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Housing Choice Vouchers,3,,Codington County,46029,309,50,151,97,5,21,1.9,283,317,378,13197,7042,7,29,34,14,15,32,-1,66,24,97,75,3,42,80,43,44,44,27,10,48,19,23,1,16,3,9,-1,84,1,3,-1,3,3,3,64,87,139,25,54,22,33,15,6,59,,,,,,SD,,,codington sd,16,84,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Project Based Section 8,5,,Codington County,46029,202,93,194,100,6,21,1.4,279,260,417,12297,8551,6,30,36,17,11,19,1,77,24,98,73,2,22,72,22,49,21,26,12,34,12,42,7,11,1,8,-1,88,-1,2,1,2,5,-1,61,27,96,73,22,5,3,17,7,58,,,,,,SD,,,codington sd,12,88,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,811/PRAC,9,,Codington County,46029,18,94,16,95,6,13,1.0,16,292,260,13999,13999,-1,44,-1,44,13,6,-1,94,29,100,44,-1,-1,69,-1,100,100,100,6,13,31,50,6,19,-1,13,-1,81,-1,-1,6,6,6,-1,52,100,31,88,13,-1,13,9,4,89,,,,,,SD,,,codington sd,19,81,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Corson County 46031,9,Summary of All HUD Programs,1,,Corson County,46031,28,52,14,96,5,7,2.6,37,216,436,11366,4301,21,29,29,14,7,14,29,57,20,100,79,14,21,79,21,10,50,8,7,21,43,29,7,93,-1,93,-1,7,-1,-1,-1,0,0,-1,92,100,131,29,43,29,14,48,75,74,,,,,,SD,,,corson sd,93,7,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Corson County 46031,9,Housing Choice Vouchers,3,,Corson County,46031,20,57,12,100,4,8,2.9,35,212,413,11616,3983,25,25,25,17,8,17,33,50,20,100,75,17,25,83,25,11,67,9,8,25,42,25,8,92,-1,92,-1,8,-1,-1,-1,0,0,-1,104,100,145,17,50,33,17,48,73,75,,,,,,SD,,,corson sd,92,8,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Corson County 46031,9,Project Based Section 8,5,,Corson County,46031,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,corson sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Custer County 46033,9,Summary of All HUD Programs,1,,Custer County,46033,20,88,16,90,4,6,1.1,18,194,397,7917,7037,-1,50,33,17,-1,25,-1,50,17,100,94,-1,13,63,13,38,33,33,6,19,56,19,-1,25,-1,19,-1,75,-1,-1,6,6,0,-1,71,-1,-1,94,6,-1,-1,12,8,78,,,,,,SD,,,custer sd,25,75,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Custer County 46033,9,Project Based Section 8,5,,Custer County,46033,20,88,16,90,4,6,1.1,18,194,397,7917,7037,-1,50,33,17,-1,25,-1,50,17,100,94,-1,13,63,13,38,33,33,6,19,56,19,-1,25,-1,19,-1,75,-1,-1,6,6,0,-1,71,-1,-1,94,6,-1,-1,12,8,78,,,,,,SD,,,custer sd,25,75,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Summary of All HUD Programs,1,,Davison County,46035,510,77,427,100,5,22,1.5,639,278,430,12015,8029,9,30,33,16,11,18,2,77,24,99,72,3,19,68,19,61,51,39,7,39,19,36,3,12,1,9,0,87,-1,1,1,2,3,21,55,29,116,73,18,9,4,14,6,65,,,,,,SD,,,davison sd,13,87,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Housing Choice Vouchers,3,,Davison County,46035,121,-5,78,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,SD,,,davison sd,13,87,0,1
2018-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Project Based Section 8,5,,Davison County,46035,389,85,349,100,5,21,1.4,481,266,419,11777,8545,10,31,34,15,10,15,1,81,24,99,73,2,15,67,15,64,48,43,7,34,19,40,4,11,1,8,0,88,-1,1,1,2,3,-1,56,16,124,79,16,6,3,14,6,65,,,,,,SD,,,davison sd,12,88,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Summary of All HUD Programs,1,,Day County,46037,55,85,47,100,5,6,1.1,52,247,358,13530,12229,2,30,43,9,17,-1,-1,100,29,94,72,-1,2,66,2,91,36,46,-1,6,17,77,26,2,-1,2,-1,96,-1,-1,-1,0,0,7,65,13,144,85,13,2,11,15,5,75,,,,,,SD,,,day sd,4,96,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Public Housing,2,,Day County,46037,32,94,30,100,5,3,1.1,33,267,291,15480,14073,-1,23,40,10,27,-1,-1,100,33,90,60,-1,-1,57,-1,100,33,45,-1,-1,20,80,20,3,-1,3,-1,97,-1,-1,-1,0,0,7,61,-1,-1,90,10,-1,7,15,5,74,,,,,,SD,,,day sd,3,97,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Housing Choice Vouchers,3,,Day County,46037,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,day sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Project Based Section 8,5,,Day County,46037,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,day sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Summary of All HUD Programs,1,,Deuel County,46039,42,66,31,100,5,32,1.3,40,227,432,10413,8070,4,54,18,21,4,16,-1,74,20,100,81,3,10,58,10,60,50,43,-1,26,23,52,3,10,3,3,-1,90,-1,-1,3,3,3,10,65,3,121,97,-1,3,-1,10,3,84,,,,,,SD,,,deuel sd,10,90,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Housing Choice Vouchers,3,,Deuel County,46039,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,deuel sd,-4,-4,0,0
2018-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Project Based Section 8,5,,Deuel County,46039,30,68,24,100,5,38,1.3,31,216,429,9627,7453,5,57,14,24,-1,17,-1,71,18,100,83,4,8,46,8,62,55,45,-1,29,25,46,-1,13,4,4,-1,88,-1,-1,4,4,4,-1,63,-1,-1,100,-1,-1,-1,11,4,87,,,,,,SD,,,deuel sd,13,87,0,0
