sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Aurora County,46003,-1,-1,7,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,aurora sd,-4,-4,-4,0,0
9,1,All HUD,-1,Beadle County,46005,-1,-1,403,-1,4,27,1.6,627,199,296,9.5,6.3,17,50,22,10,2,19,2,73,24,97,72,4,20,61,22,59,40,38,18,46,14,22,3,10,2,5,2,1,2,46,31,8,66,20,14,10,5,12,57,-1,-1,-1,-1,-1,SD,-1,-1,beadle sd,90,10,90,0,0
9,1,All HUD,-1,Bennett County,46007,-1,-1,34,-1,4,41,2.3,78,253,309,14.8,6.6,15,32,18,12,24,35,3,53,34,79,56,21,18,71,35,10,14,6,6,41,12,41,3,62,0,62,0,0,3,45,47,-2,47,26,26,12,2,1,1,-1,-1,-1,-1,-1,SD,-1,-1,bennett sd,38,62,38,0,0
9,1,All HUD,-1,Bon Homme County,46009,-1,-1,61,-1,5,11,1.1,67,192,286,11.5,10.4,7,39,31,16,7,0,0,100,33,85,49,0,0,70,0,89,15,24,2,3,10,85,34,0,0,0,0,0,-2,55,18,10,97,3,0,3,4,14,70,-1,-1,-1,-1,-1,SD,-1,-1,bon homme sd,100,0,100,0,0
9,1,All HUD,-1,Brookings County,46011,-1,-1,497,-1,5,24,1.5,750,230,294,10.9,7.3,21,33,24,15,6,39,1,52,23,98,70,6,19,68,22,31,20,19,26,39,9,26,7,8,4,3,1,0,1,40,62,22,71,19,10,2,4,16,36,-1,-1,-1,-1,-1,SD,-1,-1,brookings sd,92,8,92,0,0
9,1,All HUD,-1,Brown County,46013,-1,-1,776,-1,5,25,1.7,1291,226,292,10.9,6.6,14,38,31,11,6,27,1,67,25,96,68,5,26,72,28,37,18,19,15,38,12,34,10,10,2,5,1,2,3,50,47,14,55,32,13,14,5,13,46,-1,-1,-1,-1,-1,SD,-1,-1,brown sd,90,10,90,0,0
9,1,All HUD,-1,Brule County,46015,-1,-1,57,-1,5,32,2.0,114,159,469,8.4,4.0,53,21,18,5,4,32,2,39,15,100,75,11,46,79,49,15,33,9,32,49,14,5,0,54,0,16,39,0,-2,21,46,39,53,31,16,0,18,13,53,-1,-1,-1,-1,-1,SD,-1,-1,brule sd,46,54,46,0,0
9,1,All HUD,-1,Buffalo County,46017,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,buffalo sd,-4,-4,-4,0,0
9,1,All HUD,-1,Butte County,46019,-1,-1,187,-1,3,26,2.0,382,241,335,11.5,5.5,17,41,23,10,9,27,2,62,27,93,65,13,27,72,35,32,32,17,14,39,16,32,4,12,1,3,1,7,3,33,67,27,46,30,24,13,6,11,47,-1,-1,-1,-1,-1,SD,-1,-1,butte sd,88,12,88,0,0
9,1,All HUD,-1,Campbell County,46021,-1,-1,4,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,campbell sd,-4,-4,-4,0,0
9,1,All HUD,-1,Charles Mix County,46023,-1,-1,35,-1,4,29,2.5,87,177,398,8.7,3.6,40,26,20,9,6,23,29,37,19,97,74,17,43,71,57,7,43,6,17,49,14,20,3,83,0,77,0,6,4,71,11,7,46,14,40,6,45,35,59,-1,-1,-1,-1,-1,SD,-1,-1,charles mix sd,17,83,17,0,0
9,1,All HUD,-1,Clark County,46025,-1,-1,10,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,clark sd,-4,-4,-4,0,0
9,1,All HUD,-1,Clay County,46027,-1,-1,270,-1,4,29,2.1,573,237,444,9.2,4.4,30,35,19,9,7,37,3,52,21,96,76,18,32,74,42,28,51,16,20,51,9,20,4,12,2,8,1,1,5,35,58,9,41,34,24,7,9,29,35,-1,-1,-1,-1,-1,SD,-1,-1,clay sd,88,12,88,0,0
9,1,All HUD,-1,Codington County,46029,-1,-1,457,-1,4,23,1.7,757,256,300,12.0,7.4,11,33,31,15,9,23,2,71,28,95,61,5,25,74,27,47,22,24,14,37,12,38,7,5,0,4,0,1,3,45,51,16,54,33,14,14,5,11,52,-1,-1,-1,-1,-1,SD,-1,-1,codington sd,95,5,95,0,0
9,1,All HUD,-1,Corson County,46031,-1,-1,33,-1,2,42,4.2,137,224,439,10.8,2.8,24,24,33,15,3,15,33,45,22,100,73,45,27,88,67,15,14,5,0,67,12,21,6,85,0,85,0,0,6,38,100,25,24,12,64,0,27,16,16,-1,-1,-1,-1,-1,SD,-1,-1,corson sd,15,85,15,0,0
9,1,All HUD,-1,Custer County,46033,-1,-1,39,-1,3,18,1.0,40,152,320,8.8,8.8,36,46,13,5,0,10,0,62,17,100,87,0,0,33,0,38,23,33,8,31,28,33,5,13,0,13,0,0,-2,66,0,0,100,0,0,0,9,8,54,-1,-1,-1,-1,-1,SD,-1,-1,custer sd,87,13,87,0,0
9,1,All HUD,-1,Davison County,46035,-1,-1,456,-1,4,22,1.6,734,224,344,10.9,6.9,16,39,28,11,7,22,4,69,25,95,70,4,23,73,26,48,31,27,13,33,17,37,9,9,0,2,5,1,2,54,34,25,67,23,10,5,3,12,49,-1,-1,-1,-1,-1,SD,-1,-1,davison sd,91,9,91,0,0
9,1,All HUD,-1,Day County,46037,-1,-1,66,-1,5,15,1.3,88,227,278,11.0,8.3,6,45,30,15,3,15,3,82,31,91,56,2,15,68,12,35,20,20,3,15,12,70,27,2,0,0,0,2,2,53,32,0,65,27,8,18,5,12,65,-1,-1,-1,-1,-1,SD,-1,-1,day sd,98,2,98,0,0
9,1,All HUD,-1,Deuel County,46039,-1,-1,47,-1,5,32,1.3,61,195,301,11.0,9.4,19,36,28,17,0,30,0,55,27,94,60,4,4,62,11,29,17,18,13,21,2,64,15,4,0,0,0,4,2,28,4,0,91,6,2,0,3,10,70,-1,-1,-1,-1,-1,SD,-1,-1,deuel sd,96,4,96,0,0
9,1,All HUD,-1,Dewey County,46041,-1,-1,3,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,SD,-1,-1,dewey sd,-4,-4,-4,0,0
9,1,All HUD,-1,Douglas County,46043,-1,-1,12,-1,6,25,1.1,13,198,311,11.1,10.3,8,33,42,8,8,0,0,100,32,92,42,0,0,83,0,0,50,54,0,0,0,100,50,0,0,0,0,0,-2,105,0,0,100,0,0,0,2,15,74,-1,-1,-1,-1,-1,SD,-1,-1,douglas sd,100,0,100,0,0
9,1,All HUD,-1,Edmunds County,46045,-1,-1,12,-1,5,50,1.5,18,213,208,10.9,7.1,17,50,8,25,0,8,0,83,28,92,67,8,17,75,17,40,14,17,17,8,17,58,17,0,0,0,0,0,3,26,58,0,75,25,0,8,1,13,65,-1,-1,-1,-1,-1,SD,-1,-1,edmunds sd,100,0,100,0,0
9,1,All HUD,-1,Fall River County,46047,-1,-1,190,-1,5,18,1.2,237,268,277,12.4,9.9,2,36,37,17,8,4,1,95,35,87,39,3,6,46,8,80,17,35,5,16,18,61,14,13,1,9,1,3,1,58,14,10,88,8,4,3,13,14,49,-1,-1,-1,-1,-1,SD,-1,-1,fall river sd,87,13,87,0,0
9,1,All HUD,-1,Faulk County,46049,-1,-1,24,-1,5,8,1.2,28,257,267,13.1,11.3,0,29,38,21,13,17,0,83,38,75,33,4,4,58,8,40,5,11,4,8,8,79,25,0,0,0,0,0,-2,53,17,0,75,25,0,17,1,18,67,-1,-1,-1,-1,-1,SD,-1,-1,faulk sd,100,0,100,0,0
9,1,All HUD,-1,Grant County,46051,-1,-1,152,-1,5,14,1.5,221,237,343,11.7,8.2,14,36,30,11,10,19,0,74,29,89,55,3,14,66,17,41,16,22,6,33,13,49,12,3,0,1,1,1,1,48,38,18,60,28,13,18,1,10,67,-1,-1,-1,-1,-1,SD,-1,-1,grant sd,97,3,97,0,0
9,1,All HUD,-1,Gregory County,46053,-1,-1,76,-1,6,18,1.4,103,212,343,12.3,9.4,8,39,28,17,8,11,0,86,33,86,47,3,11,78,12,39,5,11,5,13,5,76,22,9,0,3,7,0,0,63,26,21,79,13,8,7,3,12,43,-1,-1,-1,-1,-1,SD,-1,-1,gregory sd,91,9,91,0,0
