Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2016-12-31 00:00:00,County,SD South Dakota,"SD Butte County, South Dakota 46019",9,Summary of All HUD Programs,1,,Butte County,46019,221,89,194,99,4,20,1.8,343,305,455,12462,7048,7,31,29,16,16,29,-1,63,27,94,63,4,26,68,26,34,32,20,8,35,26,32,5,8,1,4,1,92,-1,2,1,3,0,5,56,61,141,53,28,20,17,10,7,69,,,,,,SD,,,butte sd,8,92,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Butte County, South Dakota 46019",9,Housing Choice Vouchers,3,,Butte County,46019,100,86,84,97,4,11,2.3,196,342,500,12903,5530,6,31,26,18,18,33,-1,57,26,95,64,5,40,70,39,37,94,23,4,45,31,20,1,10,1,5,-1,90,-1,4,-1,4,0,5,51,83,172,25,35,40,29,10,8,69,,,,,,SD,,,butte sd,10,90,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Butte County, South Dakota 46019",9,Project Based Section 8,5,,Butte County,46019,121,91,110,100,4,27,1.3,147,277,420,12125,9073,8,31,32,15,15,26,-1,67,28,94,62,4,15,66,15,30,9,16,11,26,22,41,8,7,-1,4,1,93,-1,1,2,3,0,-1,60,45,96,74,23,4,8,11,7,70,,,,,,SD,,,butte sd,7,93,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Campbell County, South Dakota 46021",9,Summary of All HUD Programs,1,,Campbell County,46021,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,campbell sd,-4,-4,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Campbell County, South Dakota 46021",9,Housing Choice Vouchers,3,,Campbell County,46021,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,campbell sd,-4,-4,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Charles Mix County, South Dakota 46023",9,Summary of All HUD Programs,1,,Charles Mix County,46023,37,85,31,98,6,26,2.6,80,229,439,10750,4166,17,33,21,-1,29,32,10,35,22,87,68,13,32,65,39,13,29,9,10,45,23,23,3,87,-1,84,-1,13,-1,-1,3,3,0,7,74,3,100,45,19,35,6,31,50,79,,,,,,SD,,,charles mix sd,87,13,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Charles Mix County, South Dakota 46023",9,Public Housing,2,,Charles Mix County,46023,24,92,22,100,7,9,3.0,67,244,470,11860,3894,19,19,19,-1,44,36,14,23,23,82,55,14,41,68,45,6,20,6,5,59,14,23,5,91,-1,86,-1,9,-1,-1,5,5,0,7,82,-1,-1,27,23,50,5,35,55,79,,,,,,SD,,,charles mix sd,91,9,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Charles Mix County, South Dakota 46023",9,Housing Choice Vouchers,3,,Charles Mix County,46023,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,charles mix sd,-4,-4,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Charles Mix County, South Dakota 46023",9,Project Based Section 8,5,,Charles Mix County,46023,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,charles mix sd,-4,-4,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Clark County, South Dakota 46025",9,Summary of All HUD Programs,1,,Clark County,46025,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,clark sd,-4,-4,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Clark County, South Dakota 46025",9,Housing Choice Vouchers,3,,Clark County,46025,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,clark sd,-4,-4,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Clay County, South Dakota 46027",9,Summary of All HUD Programs,1,,Clay County,46027,411,67,261,94,6,30,2.2,563,263,546,11630,5392,12,30,29,16,14,30,2,57,22,97,74,6,35,66,36,40,51,21,9,51,13,27,2,28,3,22,1,72,1,1,-1,2,2,3,52,51,121,48,28,24,6,39,12,46,,,,,,SD,,,clay sd,28,72,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Clay County, South Dakota 46027",9,Housing Choice Vouchers,3,,Clay County,46027,295,59,171,99,5,36,2.5,420,277,583,12105,4928,12,29,30,13,15,38,2,50,22,96,75,6,43,68,43,38,56,19,7,59,13,21,1,34,3,29,2,66,-1,1,-1,1,1,3,47,65,136,41,25,35,6,38,12,46,,,,,,SD,,,clay sd,34,66,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Clay County, South Dakota 46027",9,Project Based Section 8,5,,Clay County,46027,116,90,90,87,8,18,1.6,143,237,484,10728,6752,11,30,25,22,11,13,2,71,22,99,70,6,21,60,23,45,47,29,13,37,12,38,6,16,2,10,-1,84,2,1,-1,3,3,-1,62,26,50,62,33,4,7,40,12,45,,,,,,SD,,,clay sd,16,84,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Codington County, South Dakota 46029",9,Summary of All HUD Programs,1,,Codington County,46029,614,70,434,100,6,22,1.7,740,295,379,13692,8030,4,30,32,17,16,25,-1,73,28,94,65,4,27,75,29,46,31,25,10,36,17,37,6,13,2,8,0,87,0,1,0,2,3,6,60,51,127,55,29,16,13,15,7,61,,,,,,SD,,,codington sd,13,87,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Codington County, South Dakota 46029",9,Public Housing,2,,Codington County,46029,85,95,81,100,6,22,1.8,143,348,181,18417,10432,1,16,30,21,31,22,-1,77,36,84,43,9,16,67,21,39,18,18,4,27,14,56,6,11,-1,11,-1,89,-1,-1,-1,0,1,9,58,30,186,68,14,19,4,19,8,58,,,,,,SD,,,codington sd,11,89,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Codington County, South Dakota 46029",9,Housing Choice Vouchers,3,,Codington County,46029,309,-5,151,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,SD,,,codington sd,10,90,0,1
2016-12-31 00:00:00,County,SD South Dakota,"SD Codington County, South Dakota 46029",9,Project Based Section 8,5,,Codington County,46029,202,90,186,100,6,22,1.4,263,266,387,12526,8858,6,34,33,16,11,19,-1,80,26,97,69,2,19,74,21,55,26,30,12,31,13,44,8,11,1,8,1,87,-1,2,-1,2,3,-1,59,25,97,74,20,6,3,16,7,59,,,,,,SD,,,codington sd,13,87,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Codington County, South Dakota 46029",9,811/PRAC,9,,Codington County,46029,18,94,16,94,5,6,1.0,16,292,250,13970,13970,-1,44,-1,44,13,-1,-1,100,31,94,44,-1,-1,69,-1,100,100,100,6,6,31,56,19,13,-1,6,-1,88,-1,-1,6,6,6,-1,46,100,30,94,6,-1,6,10,4,84,,,,,,SD,,,codington sd,13,87,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Corson County, South Dakota 46031",9,Summary of All HUD Programs,1,,Corson County,46031,31,56,18,100,4,11,2.9,52,220,551,10380,3593,14,29,21,14,21,17,11,50,20,94,72,28,39,89,56,21,75,17,6,33,39,22,6,94,-1,94,-1,6,-1,-1,-1,0,0,-1,82,89,137,22,22,56,17,43,62,80,,,,,,SD,,,corson sd,94,6,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Corson County, South Dakota 46031",9,Housing Choice Vouchers,3,,Corson County,46031,23,65,15,100,4,-1,3.2,48,208,530,10159,3175,9,27,27,18,18,13,13,47,19,100,73,33,40,87,60,18,75,17,7,33,33,27,7,93,-1,93,-1,7,-1,-1,-1,0,0,-1,87,87,158,7,27,67,20,41,59,81,,,,,,SD,,,corson sd,93,7,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Corson County, South Dakota 46031",9,Project Based Section 8,5,,Corson County,46031,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,corson sd,-4,-4,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Custer County, South Dakota 46033",9,Summary of All HUD Programs,1,,Custer County,46033,22,91,22,100,6,14,1.2,27,209,401,8838,7202,5,53,32,11,-1,27,-1,59,19,100,91,5,9,50,9,53,40,41,5,41,32,23,-1,14,-1,14,-1,86,-1,-1,-1,0,0,-1,60,-1,-1,95,5,-1,5,12,8,81,,,,,,SD,,,custer sd,14,86,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Custer County, South Dakota 46033",9,Project Based Section 8,5,,Custer County,46033,22,91,22,100,6,14,1.2,27,209,401,8838,7202,5,53,32,11,-1,27,-1,59,19,100,91,5,9,50,9,53,40,41,5,41,32,23,-1,14,-1,14,-1,86,-1,-1,-1,0,0,-1,60,-1,-1,95,5,-1,5,12,8,81,,,,,,SD,,,custer sd,14,86,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Davison County, South Dakota 46035",9,Summary of All HUD Programs,1,,Davison County,46035,405,83,332,99,6,19,1.6,533,278,421,12160,7574,9,35,30,14,12,20,1,76,25,97,71,4,23,65,23,64,62,41,9,42,19,30,4,15,1,11,1,84,0,1,2,3,3,4,63,34,108,69,20,11,3,14,6,72,,,,,,SD,,,davison sd,16,84,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Davison County, South Dakota 46035",9,Housing Choice Vouchers,3,,Davison County,46035,116,56,56,86,11,4,1.9,104,346,292,13626,7337,5,27,38,15,15,23,2,73,27,95,64,-1,36,63,34,57,78,35,9,52,23,16,5,13,4,9,-1,88,-1,-1,-1,0,0,4,63,86,99,59,21,20,4,14,6,71,,,,,,SD,,,davison sd,13,87,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Davison County, South Dakota 46035",9,Project Based Section 8,5,,Davison County,46035,289,94,276,100,4,22,1.6,429,264,452,11863,7632,10,37,28,13,12,19,1,77,25,97,72,5,20,66,21,65,61,42,9,39,18,33,4,16,0,11,1,83,0,1,2,4,4,-1,63,24,115,71,20,9,3,14,6,72,,,,,,SD,,,davison sd,17,83,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Day County, South Dakota 46037",9,Summary of All HUD Programs,1,,Day County,46037,58,84,49,100,5,18,1.1,53,239,338,12609,11657,2,38,40,6,15,2,-1,96,30,88,65,-1,2,65,2,70,33,40,-1,4,16,80,22,2,-1,2,-1,96,-1,-1,-1,0,0,9,61,16,133,82,16,2,14,24,5,71,,,,,,SD,,,day sd,4,96,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Day County, South Dakota 46037",9,Public Housing,2,,Day County,46037,32,91,29,100,5,17,1.1,31,258,233,14505,13569,-1,34,34,7,24,-1,-1,100,34,79,52,-1,-1,62,-1,100,32,42,-1,-1,14,86,10,3,-1,3,-1,97,-1,-1,-1,0,0,2,53,-1,-1,90,10,-1,7,24,5,70,,,,,,SD,,,day sd,3,97,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Day County, South Dakota 46037",9,Housing Choice Vouchers,3,,Day County,46037,14,79,11,100,6,27,1.2,13,225,431,8770,7421,10,50,30,10,-1,9,-1,82,20,100,91,-1,9,45,9,50,80,54,-1,18,36,45,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,20,52,73,133,45,45,9,45,23,7,73,,,,,,SD,,,day sd,0,100,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Day County, South Dakota 46037",9,Project Based Section 8,5,,Day County,46037,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,day sd,-4,-4,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Deuel County, South Dakota 46039",9,Summary of All HUD Programs,1,,Deuel County,46039,54,74,40,100,5,28,1.1,45,229,461,10622,9442,3,40,34,17,6,5,-1,83,23,100,78,-1,8,50,5,37,29,29,5,15,28,53,8,5,-1,5,-1,95,-1,-1,-1,0,0,2,67,10,106,95,5,-1,-1,8,3,85,,,,,,SD,,,deuel sd,5,95,0,0
2016-12-31 00:00:00,County,SD South Dakota,"SD Deuel County, South Dakota 46039",9,Housing Choice Vouchers,3,,Deuel County,46039,19,66,12,96,5,42,1.3,15,257,558,13648,10919,-1,42,25,17,17,8,-1,92,28,100,67,-1,17,92,17,40,43,33,8,17,17,58,8,8,-1,8,-1,92,-1,-1,-1,0,0,2,54,33,106,83,17,-1,-1,5,3,79,,,,,,SD,,,deuel sd,8,92,0,0
