State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
MO,Adair County,19500,22300,25100,27850,30100,32350,34550,36800,11770,15930,20090,24250,28410,32350,34550,36800,31200,35650,40100,44550,48150,51700,55250,58850
MO,Andrew County,21150,24150,27150,30150,32600,35000,37400,39800,12700,15930,20090,24250,28410,32570,36730,39800,33800,38600,43450,48250,52150,56000,59850,63700
MO,Atchison County,20750,23700,26650,29600,32000,34350,36750,39100,12450,15930,20090,24250,28410,32570,36730,39100,33150,37900,42650,47350,51150,54950,58750,62550
MO,Audrain County,19300,22050,24800,27550,29800,32000,34200,36400,11770,15930,20090,24250,28410,32000,34200,36400,30900,35300,39700,44100,47650,51200,54700,58250
MO,Barry County,16950,19400,21800,24200,26150,28100,30050,31950,11770,15930,20090,24200,26150,28100,30050,31950,27100,31000,34850,38700,41800,44900,48000,51100
MO,Barton County,17450,19950,22450,24900,26900,28900,30900,32900,11770,15930,20090,24250,26900,28900,30900,32900,27900,31900,35900,39850,43050,46250,49450,52650
MO,Bates County,18350,21000,23600,26200,28300,30400,32500,34600,11770,15930,20090,24250,28300,30400,32500,34600,29350,33550,37750,41900,45300,48650,52000,55350
MO,Benton County,16850,19250,21650,24050,26000,27900,29850,31750,11770,15930,20090,24050,26000,27900,29850,31750,26950,30800,34650,38500,41600,44700,47750,50850
MO,Bollinger County,19250,22000,24750,27500,29700,31900,34100,36300,11770,15930,20090,24250,28410,31900,34100,36300,30800,35200,39600,44000,47550,51050,54600,58100
MO,Boone County,25400,29000,32650,36250,39150,42050,44950,47850,15250,17400,20090,24250,28410,32570,36730,40890,40600,46400,52200,58000,62650,67300,71950,76600
MO,Buchanan County,21150,24150,27150,30150,32600,35000,37400,39800,12700,15930,20090,24250,28410,32570,36730,39800,33800,38600,43450,48250,52150,56000,59850,63700
MO,Butler County,16850,19250,21650,24050,26000,27900,29850,31750,11770,15930,20090,24050,26000,27900,29850,31750,26950,30800,34650,38500,41600,44700,47750,50850
MO,Caldwell County,25700,29350,33000,36650,39600,42550,45450,48400,15400,17600,20090,24250,28410,32570,36730,40890,41100,46950,52800,58650,63350,68050,72750,77450
MO,Callaway County,22650,25850,29100,32300,34900,37500,40100,42650,13600,15930,20090,24250,28410,32570,36730,40890,36200,41400,46550,51700,55850,60000,64150,68250
MO,Camden County,18450,21050,23700,26300,28450,30550,32650,34750,11770,15930,20090,24250,28410,30550,32650,34750,29500,33700,37900,42100,45500,48850,52250,55600
MO,Cape Girardeau County,19250,22000,24750,27500,29700,31900,34100,36300,11770,15930,20090,24250,28410,31900,34100,36300,30800,35200,39600,44000,47550,51050,54600,58100
MO,Carroll County,21050,24050,27050,30050,32500,34900,37300,39700,12650,15930,20090,24250,28410,32570,36730,39700,33700,38500,43300,48100,51950,55800,59650,63500
MO,Carter County,16850,19250,21650,24050,26000,27900,29850,31750,11770,15930,20090,24050,26000,27900,29850,31750,26950,30800,34650,38500,41600,44700,47750,50850
MO,Cass County,25700,29350,33000,36650,39600,42550,45450,48400,15400,17600,20090,24250,28410,32570,36730,40890,41100,46950,52800,58650,63350,68050,72750,77450
MO,Cedar County,16850,19250,21650,24050,26000,27900,29850,31750,11770,15930,20090,24050,26000,27900,29850,31750,26950,30800,34650,38500,41600,44700,47750,50850
MO,Chariton County,19950,22800,25650,28500,30800,33100,35350,37650,12000,15930,20090,24250,28410,32570,35350,37650,31950,36500,41050,45600,49250,52900,56550,60200
MO,Christian County,19600,22400,25200,27950,30200,32450,34700,36900,11770,15930,20090,24250,28410,32450,34700,36900,31300,35800,40250,44700,48300,51900,55450,59050
MO,Clark County,18600,21250,23900,26550,28700,30800,32950,35050,11770,15930,20090,24250,28410,30800,32950,35050,29750,34000,38250,42500,45900,49300,52700,56100
MO,Clay County,25700,29350,33000,36650,39600,42550,45450,48400,15400,17600,20090,24250,28410,32570,36730,40890,41100,46950,52800,58650,63350,68050,72750,77450
MO,Clinton County,25700,29350,33000,36650,39600,42550,45450,48400,15400,17600,20090,24250,28410,32570,36730,40890,41100,46950,52800,58650,63350,68050,72750,77450
MO,Cole County,22800,26050,29300,32550,35200,37800,40400,43000,13700,15930,20090,24250,28410,32570,36730,40890,36500,41700,46900,52100,56300,60450,64650,68800
MO,Cooper County,20150,23000,25900,28750,31050,33350,35650,37950,12100,15930,20090,24250,28410,32570,35650,37950,32200,36800,41400,46000,49700,53400,57050,60750
MO,Crawford County,16850,19250,21650,24050,26000,27900,29850,31750,11770,15930,20090,24050,26000,27900,29850,31750,26950,30800,34650,38500,41600,44700,47750,50850
