County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
San Luis Obispo County,38300,43800,49250,54700,59100,63500,67850,72250,23000,26250,29550,32800,35450,38050,41910,46630,61250,70000,78750,87500,94500,101500,108500,115500
San Mateo County,65250,74600,83900,93200,100700,108150,115600,123050,39150,44750,50350,55900,60400,64850,69350,73800,104400,119300,134200,149100,161050,173000,184900,196850
Santa Barbara County,48900,55900,62900,69850,75450,81050,86650,92250,29350,33550,37750,41900,45300,48650,52000,55350,78350,89550,100750,111900,120900,129850,138800,147750
Santa Clara County,59000,67400,75850,84250,91000,97750,104500,111250,35400,40450,45500,50550,54600,58650,62700,66750,92250,105400,118600,131750,142300,152850,163400,173950
Santa Cruz County,54450,62200,70000,77750,84000,90200,96450,102650,32700,37350,42000,46650,50400,54150,57850,61600,87350,99800,112300,124750,134750,144750,154700,164700
Shasta County,27800,31800,35750,39700,42900,46100,49250,52450,16700,19050,23030,27750,32470,37190,41910,46630,44450,50800,57150,63500,68600,73700,78750,83850
Sierra County,31500,36000,40500,45000,48600,52200,55800,59400,18900,21600,24300,27750,32470,37190,41910,46630,50400,57600,64800,72000,77800,83550,89300,95050
Siskiyou County,27300,31200,35100,38950,42100,45200,48300,51450,16350,18700,23030,27750,32470,37190,41910,46630,43650,49850,56100,62300,67300,72300,77300,82250
Solano County,38050,43450,48900,54300,58650,63000,67350,71700,22850,26100,29350,32600,35250,37850,41910,46630,60800,69450,78150,86800,93750,100700,107650,114600
Sonoma County,41600,47550,53500,59400,64200,68950,73700,78450,25000,28550,32100,35650,38550,41400,44250,47100,66550,76050,85550,95050,102700,110300,117900,125500
Stanislaus County,27900,31900,35900,39850,43050,46250,49450,52650,16750,19150,23030,27750,32470,37190,41910,46630,44650,51000,57400,63750,68850,73950,79050,84150
Sutter County,27300,31200,35100,38950,42100,45200,48300,51450,16350,18700,23030,27750,32470,37190,41910,46630,43650,49850,56100,62300,67300,72300,77300,82250
Tehama County,27300,31200,35100,38950,42100,45200,48300,51450,16350,18700,23030,27750,32470,37190,41910,46630,43650,49850,56100,62300,67300,72300,77300,82250
Trinity County,27300,31200,35100,38950,42100,45200,48300,51450,16350,18700,23030,27750,32470,37190,41910,46630,43650,49850,56100,62300,67300,72300,77300,82250
Tulare County,27300,31200,35100,38950,42100,45200,48300,51450,16350,18700,23030,27750,32470,37190,41910,46630,43650,49850,56100,62300,67300,72300,77300,82250
Tuolumne County,29150,33300,37450,41600,44950,48300,51600,54950,17500,20000,23030,27750,32470,37190,41910,46630,46600,53250,59900,66550,71900,77200,82550,87850
Ventura County,43900,50200,56450,62700,67750,72750,77750,82800,26350,30100,33850,37600,40650,43650,46650,49650,70250,80300,90350,100350,108400,116450,124450,132500
Yolo County,34700,39650,44600,49550,53550,57500,61450,65450,20850,23800,26800,29750,32470,37190,41910,46630,55550,63450,71400,79300,85650,92000,98350,104700
Yuba County,27300,31200,35100,38950,42100,45200,48300,51450,16350,18700,23030,27750,32470,37190,41910,46630,43650,49850,56100,62300,67300,72300,77300,82250
