fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
615,685,831,1164,1388,48,Anderson County,57745,TX,0
798,902,1079,1398,1625,48,Andrews County,17575,TX,0
737,741,881,1101,1195,48,Angelina County,87700,TX,0
730,844,986,1401,1440,48,Aransas County,24830,TX,0
641,707,878,1197,1362,48,Archer County,8795,TX,1
621,713,908,1230,1421,48,Armstrong County,1930,TX,1
640,801,913,1129,1505,48,Atascosa County,48140,TX,1
606,778,912,1258,1561,48,Austin County,29290,TX,1
560,600,757,996,1105,48,Bailey County,7100,TX,0
815,961,1165,1500,1849,48,Bandera County,21315,TX,1
1092,1236,1451,1867,2194,48,Bastrop County,80305,TX,1
560,650,757,1075,1105,48,Baylor County,3600,TX,0
715,735,967,1340,1529,48,Bee County,32730,TX,0
637,641,815,1158,1395,48,Bell County,336505,TX,1
815,961,1165,1500,1849,48,Bexar County,1892005,TX,1
719,770,972,1202,1344,48,Blanco County,11090,TX,0
608,652,822,1084,1200,48,Borden County,600,TX,0
574,590,776,1007,1052,48,Bosque County,17955,TX,0
669,670,838,1046,1344,48,Bowie County,93635,TX,1
783,1035,1179,1543,2018,48,Brazoria County,345995,TX,1
759,841,975,1385,1582,48,Brazos County,214230,TX,1
644,698,871,1081,1271,48,Brewster County,9220,TX,0
560,600,757,1075,1105,48,Briscoe County,1590,TX,0
560,600,757,937,1105,48,Brooks County,7250,TX,0
567,648,853,1138,1259,48,Brown County,37785,TX,0
759,841,975,1385,1582,48,Burleson County,17595,TX,1
696,779,908,1264,1269,48,Burnet County,45015,TX,0
1092,1236,1451,1867,2194,48,Caldwell County,40545,TX,1
548,724,825,1154,1205,48,Calhoun County,21820,TX,0
688,732,945,1288,1598,48,Callahan County,13660,TX,1
598,631,803,1043,1206,48,Cameron County,420200,TX,1
560,611,757,1075,1244,48,Camp County,12670,TX,0
621,713,908,1230,1421,48,Carson County,6035,TX,1
560,575,757,1061,1216,48,Cass County,30120,TX,0
560,664,757,1075,1105,48,Castro County,7890,TX,0
944,1014,1208,1603,2058,48,Chambers County,39285,TX,1
514,591,773,1044,1048,48,Cherokee County,51595,TX,0
652,670,881,1089,1286,48,Childress County,7065,TX,0
641,707,878,1197,1362,48,Clay County,10370,TX,1
560,600,757,936,1128,48,Cochran County,2930,TX,0
560,575,757,936,1105,48,Coke County,3240,TX,0
602,618,813,1009,1102,48,Coleman County,8420,TX,0
1076,1150,1362,1736,2280,48,Collin County,914075,TX,1
560,600,757,996,1105,48,Collingsworth County,3025,TX,0
602,618,813,1081,1187,48,Colorado County,20915,TX,0
815,961,1165,1500,1849,48,Comal County,129100,TX,1
560,664,757,1075,1148,48,Comanche County,13490,TX,0
