sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adair County,40001,-1,-1,109,-1,5,43,2.0,219,188,318,9.1,4.6,28,45,16,6,6,30,14,49,25,92,69,11,28,73,34,34,65,23,13,48,16,24,0,53,2,50,0,2,3,39,98,55,47,27,27,13,53,26,42,-1,-1,-1,-1,-1,OK,-1,-1,adair ok,47,53,47,0,0
9,1,All HUD,-1,Alfalfa County,40003,-1,-1,1,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,OK,-1,-1,alfalfa ok,-4,-4,-4,0,0
9,1,All HUD,-1,Atoka County,40005,-1,-1,137,-1,5,34,1.6,218,201,283,11.0,7.0,13,50,19,7,10,26,5,66,33,86,61,7,18,69,20,39,50,28,9,35,13,42,4,15,9,3,1,1,3,43,93,-2,66,23,11,9,28,22,56,-1,-1,-1,-1,-1,OK,-1,-1,atoka ok,85,15,85,0,0
9,1,All HUD,-1,Beaver County,40007,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,OK,-1,-1,beaver ok,-4,-4,-4,0,0
9,1,All HUD,-1,Beckham County,40009,-1,-1,388,-1,4,32,1.8,708,203,365,11.6,6.4,18,42,21,9,11,30,3,61,32,85,56,8,27,73,31,44,32,24,14,40,17,28,2,11,5,1,0,5,7,37,84,105,40,45,15,19,14,17,61,-1,-1,-1,-1,-1,OK,-1,-1,beckham ok,89,11,89,0,0
9,1,All HUD,-1,Blaine County,40011,-1,-1,101,-1,6,49,2.1,208,163,278,12.5,6.4,28,23,23,14,13,44,4,45,35,77,50,5,39,64,36,20,75,17,27,34,24,16,4,42,18,16,1,7,1,28,67,33,48,28,25,7,36,18,66,-1,-1,-1,-1,-1,OK,-1,-1,blaine ok,58,42,58,0,0
9,1,All HUD,-1,Bryan County,40013,-1,-1,308,-1,6,27,1.9,587,170,387,8.9,5.1,34,39,19,8,0,19,2,58,22,95,71,13,22,82,33,24,12,12,17,38,11,34,10,25,10,12,1,3,13,39,100,67,46,27,27,16,23,29,39,-1,-1,-1,-1,-1,OK,-1,-1,bryan ok,75,25,75,0,0
9,1,All HUD,-1,Caddo County,40015,-1,-1,265,-1,5,36,2.0,519,192,243,10.8,5.6,20,45,21,6,9,31,5,60,31,89,63,11,28,71,30,33,59,22,11,45,15,29,5,41,9,24,1,8,4,35,74,22,45,32,23,12,35,18,43,-1,-1,-1,-1,-1,OK,-1,-1,caddo ok,59,41,59,0,0
9,1,All HUD,-1,Canadian County,40017,-1,-1,435,-1,6,25,1.6,705,266,326,11.1,6.9,8,44,28,17,4,14,9,77,27,98,65,5,21,79,25,50,39,29,6,31,12,51,8,20,12,5,1,2,13,45,99,58,59,23,18,13,17,9,66,-1,-1,-1,-1,-1,OK,-1,-1,canadian ok,80,20,80,0,0
9,1,All HUD,-1,Carter County,40019,-1,-1,414,-1,6,27,2.0,825,194,385,9.7,4.9,21,45,25,7,2,21,3,64,25,97,68,7,32,86,36,31,13,14,12,39,13,36,8,33,21,9,1,2,15,42,99,55,47,25,27,12,21,13,47,-1,-1,-1,-1,-1,OK,-1,-1,carter ok,67,33,67,0,0
