sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,anderson County,48001,-1,-1,488,-1,5,34,2.2,1082,251,288,10.5,4.8,14,43,26,12,6,37,1,60,25,83,56,9,42,86,49,20,40,14,21,40,11,28,3,58,53,0,0,6,13,42,86,54,27,43,30,19,42,22,56,-1,-1,-1,-1,-1,TX,-1,-1,42,58,42,0,0
9,1,All HUD,-1,andrews County,48003,-1,-1,15,-1,5,67,2.9,44,269,315,10.1,3.4,13,40,13,33,0,47,0,53,22,93,60,13,47,100,60,33,67,18,7,60,13,20,0,80,20,0,7,53,3,7,93,-2,27,27,47,20,41,15,64,-1,-1,-1,-1,-1,TX,-1,-1,20,80,20,0,0
9,1,All HUD,-1,Angelina County,48005,-1,-1,1555,-1,6,25,2.5,3908,253,441,11.0,4.4,19,38,22,12,9,35,7,52,23,81,56,14,45,85,56,29,30,14,10,57,14,19,2,76,69,0,0,7,17,57,97,63,27,26,47,16,47,19,52,-1,-1,-1,-1,-1,TX,-1,-1,24,76,24,0,0
9,1,All HUD,-1,Aransas County,48007,-1,-1,150,-1,6,31,2.1,322,215,468,9.2,4.3,18,51,21,7,4,25,4,65,20,80,59,11,39,79,42,28,46,18,11,51,13,25,2,39,8,0,1,29,10,34,100,112,33,49,18,10,33,23,47,-1,-1,-1,-1,-1,TX,-1,-1,61,39,61,0,0
9,1,All HUD,-1,Archer County,48009,-1,-1,42,-1,3,33,1.3,56,225,265,10.6,7.9,0,55,36,5,5,17,0,83,29,95,64,5,10,71,10,47,15,21,5,21,10,64,12,0,0,0,0,0,1,75,98,66,76,21,2,10,-1,-1,-1,-1,-1,-1,-1,-1,TX,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Armstrong County,48011,-1,-1,3,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,TX,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Atascosa County,48013,-1,-1,331,-1,4,30,2.3,768,214,323,9.7,4.2,17,50,21,7,5,27,2,68,23,89,67,16,32,73,41,36,37,18,10,41,20,29,2,75,3,0,0,72,4,50,89,41,37,35,27,10,45,15,39,-1,-1,-1,-1,-1,TX,-1,-1,25,75,25,0,0
9,1,All HUD,-1,Austin County,48015,-1,-1,136,-1,6,15,1.4,194,205,443,11.3,7.9,2,47,35,10,6,13,1,86,25,90,67,5,6,80,10,53,19,23,1,16,14,68,13,41,28,0,0,13,19,62,92,73,82,12,6,4,26,9,60,-1,-1,-1,-1,-1,TX,-1,-1,59,41,59,0,0
9,1,All HUD,-1,Bailey County,48017,-1,-1,13,-1,8,23,1.0,13,215,287,11.3,11.3,0,38,46,15,0,0,0,100,31,69,31,0,0,69,0,100,0,23,0,8,15,77,23,8,0,0,0,8,-2,33,100,83,100,0,0,0,51,17,65,-1,-1,-1,-1,-1,TX,-1,-1,92,8,92,0,0
9,1,All HUD,-1,Bandera County,48019,-1,-1,1,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,TX,-1,-1,-4,-4,-4,0,0
