County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Baylor County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Bee County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Bell County,25350,28950,32550,36150,39050,41950,44850,47750,15200,18310,23030,27750,32470,37190,41910,46630,40500,46300,52100,57850,62500,67150,71750,76400
Bexar County,29050,33200,37350,41450,44800,48100,51400,54750,17400,19900,23030,27750,32470,37190,41910,46630,46450,53050,59700,66300,71650,76950,82250,87550
Blanco County,27550,31500,35450,39350,42500,45650,48800,51950,16550,18900,23030,27750,32470,37190,41910,46630,44100,50400,56700,62950,68000,73050,78100,83100
Borden County,36350,41550,46750,51900,56100,60250,64400,68550,21850,24950,28050,31150,33650,37190,41910,46630,58100,66400,74700,83000,89650,96300,102950,109600
Bosque County,24000,27400,30850,34250,37000,39750,42500,45250,14400,18310,23030,27750,32470,37190,41910,45250,38400,43850,49350,54800,59200,63600,68000,72350
Bowie County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Brazoria County,37450,42800,48150,53500,57800,62100,66350,70650,22500,25700,28900,32100,34700,37250,41910,46630,59950,68500,77050,85600,92450,99300,106150,113000
Brazos County,26950,30800,34650,38450,41550,44650,47700,50800,16150,18450,23030,27750,32470,37190,41910,46630,43050,49200,55350,61500,66450,71350,76300,81200
Brewster County,24200,27650,31100,34550,37350,40100,42850,45650,14550,18310,23030,27750,32470,37190,41910,45650,38750,44250,49800,55300,59750,64150,68600,73000
Briscoe County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Brooks County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Brown County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Burleson County,26950,30800,34650,38450,41550,44650,47700,50800,16150,18450,23030,27750,32470,37190,41910,46630,43050,49200,55350,61500,66450,71350,76300,81200
Burnet County,27550,31500,35450,39350,42500,45650,48800,51950,16550,18900,23030,27750,32470,37190,41910,46630,44100,50400,56700,62950,68000,73050,78100,83100
Caldwell County,38650,44150,49650,55150,59600,64000,68400,72800,23200,26500,29800,33100,35750,38400,41910,46630,61800,70600,79450,88250,95350,102400,109450,116500
Calhoun County,27550,31450,35400,39300,42450,45600,48750,51900,16550,18900,23030,27750,32470,37190,41910,46630,44050,50350,56650,62900,67950,73000,78000,83050
Callahan County,24850,28400,31950,35450,38300,41150,44000,46800,14900,18310,23030,27750,32470,37190,41910,46630,39700,45400,51050,56700,61250,65800,70350,74850
Cameron County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Camp County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Carson County,27050,30900,34750,38600,41700,44800,47900,51000,16250,18550,23030,27750,32470,37190,41910,46630,43250,49400,55600,61750,66700,71650,76600,81550
Cass County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Castro County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Chambers County,31050,35450,39900,44300,47850,51400,54950,58500,18650,21300,23950,27750,32470,37190,41910,46630,49600,56700,63800,70850,76550,82200,87900,93550
Cherokee County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Childress County,24100,27550,31000,34400,37200,39950,42700,45450,14500,18310,23030,27750,32470,37190,41910,45450,38550,44050,49550,55050,59500,63900,68300,72700
Clay County,26500,30300,34100,37850,40900,43950,46950,50000,15900,18310,23030,27750,32470,37190,41910,46630,42400,48450,54500,60550,65400,70250,75100,79950
Cochran County,24100,27550,31000,34400,37200,39950,42700,45450,14500,18310,23030,27750,32470,37190,41910,45450,38550,44050,49550,55050,59500,63900,68300,72700
Coke County,24800,28350,31900,35400,38250,41100,43900,46750,14900,18310,23030,27750,32470,37190,41910,46630,39700,45350,51000,56650,61200,65750,70250,74800
Coleman County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Collin County,34100,39000,43850,48700,52600,56500,60400,64300,20450,23400,26300,29200,32470,37190,41910,46630,54550,62350,70150,77900,84150,90400,96600,102850
Collingsworth County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Colorado County,24300,27750,31200,34650,37450,40200,43000,45750,14600,18310,23030,27750,32470,37190,41910,45750,38850,44400,49950,55450,59900,64350,68800,73200
Comal County,29050,33200,37350,41450,44800,48100,51400,54750,17400,19900,23030,27750,32470,37190,41910,46630,46450,53050,59700,66300,71650,76950,82250,87550
Comanche County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Concho County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Cooke County,28450,32500,36550,40600,43850,47100,50350,53600,17050,19500,23030,27750,32470,37190,41910,46630,45500,52000,58500,64950,70150,75350,80550,85750
Coryell County,25350,28950,32550,36150,39050,41950,44850,47750,15200,18310,23030,27750,32470,37190,41910,46630,40500,46300,52100,57850,62500,67150,71750,76400
Cottle County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Crane County,28300,32350,36400,40400,43650,46900,50100,53350,17000,19400,23030,27750,32470,37190,41910,46630,45300,51750,58200,64650,69850,75000,80200,85350
Crockett County,25400,29000,32650,36250,39150,42050,44950,47850,15250,18310,23030,27750,32470,37190,41910,46630,40600,46400,52200,58000,62650,67300,71950,76600
Crosby County,27550,31500,35450,39350,42500,45650,48800,51950,16550,18900,23030,27750,32470,37190,41910,46630,44100,50400,56700,62950,68000,73050,78100,83100
Culberson County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Dallam County,24200,27650,31100,34550,37350,40100,42850,45650,14550,18310,23030,27750,32470,37190,41910,45650,38750,44250,49800,55300,59750,64150,68600,73000
Dallas County,34100,39000,43850,48700,52600,56500,60400,64300,20450,23400,26300,29200,32470,37190,41910,46630,54550,62350,70150,77900,84150,90400,96600,102850
Dawson County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Deaf Smith County,24100,27550,31000,34400,37200,39950,42700,45450,14500,18310,23030,27750,32470,37190,41910,45450,38550,44050,49550,55050,59500,63900,68300,72700
Delta County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Denton County,34100,39000,43850,48700,52600,56500,60400,64300,20450,23400,26300,29200,32470,37190,41910,46630,54550,62350,70150,77900,84150,90400,96600,102850
DeWitt County,27550,31450,35400,39300,42450,45600,48750,51900,16550,18900,23030,27750,32470,37190,41910,46630,44050,50350,56650,62900,67950,73000,78000,83050
Dickens County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Dimmit County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Donley County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Duval County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Eastland County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Ector County,28900,33000,37150,41250,44550,47850,51150,54450,17350,19800,23030,27750,32470,37190,41910,46630,46200,52800,59400,66000,71300,76600,81850,87150
Edwards County,24100,27550,31000,34400,37200,39950,42700,45450,14500,18310,23030,27750,32470,37190,41910,45450,38550,44050,49550,55050,59500,63900,68300,72700
Ellis County,34100,39000,43850,48700,52600,56500,60400,64300,20450,23400,26300,29200,32470,37190,41910,46630,54550,62350,70150,77900,84150,90400,96600,102850
El Paso County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Erath County,26000,29700,33400,37100,40100,43050,46050,49000,15600,18310,23030,27750,32470,37190,41910,46630,41550,47500,53450,59350,64100,68850,73600,78350
Falls County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Fannin County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Fayette County,28250,32300,36350,40350,43600,46850,50050,53300,16950,19400,23030,27750,32470,37190,41910,46630,45200,51650,58100,64550,69750,74900,80050,85250
Fisher County,24150,27600,31050,34450,37250,40000,42750,45500,14500,18310,23030,27750,32470,37190,41910,45500,38600,44100,49600,55100,59550,63950,68350,72750
Floyd County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Foard County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Fort Bend County,31050,35450,39900,44300,47850,51400,54950,58500,18650,21300,23950,27750,32470,37190,41910,46630,49600,56700,63800,70850,76550,82200,87900,93550
Franklin County,25300,28900,32500,36100,39000,41900,44800,47700,15200,18310,23030,27750,32470,37190,41910,46630,40450,46200,52000,57750,62400,67000,71650,76250
Freestone County,24200,27650,31100,34550,37350,40100,42850,45650,14550,18310,23030,27750,32470,37190,41910,45650,38750,44250,49800,55300,59750,64150,68600,73000
Frio County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Gaines County,26600,30400,34200,37950,41000,44050,47100,50100,15950,18310,23030,27750,32470,37190,41910,46630,42500,48600,54650,60700,65600,70450,75300,80150
Galveston County,31050,35450,39900,44300,47850,51400,54950,58500,18650,21300,23950,27750,32470,37190,41910,46630,49600,56700,63800,70850,76550,82200,87900,93550
Garza County,24750,28250,31800,35300,38150,40950,43800,46600,14850,18310,23030,27750,32470,37190,41910,46600,39550,45200,50850,56500,61050,65550,70100,74600
Gillespie County,28600,32700,36800,40850,44150,47400,50700,53950,17150,19600,23030,27750,32470,37190,41910,46630,45750,52300,58850,65350,70600,75850,81050,86300
Glasscock County,30900,35300,39700,44100,47650,51200,54700,58250,18550,21200,23850,27750,32470,37190,41910,46630,49400,56450,63500,70550,76200,81850,87500,93150
Goliad County,26150,29900,33650,37350,40350,43350,46350,49350,15700,18310,23030,27750,32470,37190,41910,46630,41850,47800,53800,59750,64550,69350,74100,78900
Gonzales County,24300,27800,31250,34700,37500,40300,43050,45850,14600,18310,23030,27750,32470,37190,41910,45850,38850,44400,49950,55500,59950,64400,68850,73300
Gray County,24150,27600,31050,34500,37300,40050,42800,45550,14500,18310,23030,27750,32470,37190,41910,45550,38650,44200,49700,55200,59650,64050,68450,72900
Grayson County,27400,31300,35200,39100,42250,45400,48500,51650,16450,18800,23030,27750,32470,37190,41910,46630,43800,50050,56300,62550,67600,72600,77600,82600
Gregg County,24250,27700,31150,34600,37400,40150,42950,45700,14550,18310,23030,27750,32470,37190,41910,45700,38750,44300,49850,55350,59800,64250,68650,73100
Grimes County,24100,27550,31000,34400,37200,39950,42700,45450,14500,18310,23030,27750,32470,37190,41910,45450,38550,44050,49550,55050,59500,63900,68300,72700
Guadalupe County,29050,33200,37350,41450,44800,48100,51400,54750,17400,19900,23030,27750,32470,37190,41910,46630,46450,53050,59700,66300,71650,76950,82250,87550
Hale County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Hall County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Hamilton County,25750,29400,33100,36750,39700,42650,45600,48550,15450,18310,23030,27750,32470,37190,41910,46630,41200,47050,52950,58800,63550,68250,72950,77650
