State,County_Name,Ttl_Incarc,Ttl_Minority_Incarc,Ttl_White_Incarc
Texas,Hemphill County,0,0,0
Texas,Henderson County,0,0,0
Texas,Hidalgo County,2651,2088,563
Texas,Hill County,0,0,0
Texas,Hockley County,0,0,0
Texas,Hood County,0,0,0
Texas,Hopkins County,0,0,0
Texas,Houston County,2831,2056,775
Texas,Howard County,2919,1863,1056
Texas,Hudspeth County,0,0,0
Texas,Hunt County,0,0,0
Texas,Hutchinson County,0,0,0
Texas,Irion County,0,0,0
Texas,Jack County,1284,762,522
Texas,Jackson County,0,0,0
Texas,Jasper County,803,606,197
Texas,Jeff Davis County,0,0,0
Texas,Jefferson County,12766,9700,3066
Texas,Jim Hogg County,0,0,0
Texas,Jim Wells County,0,0,0
Texas,Johnson County,1044,775,269
Texas,Jones County,6143,4889,1254
Texas,Karnes County,3978,3452,526
Texas,Kaufman County,0,0,0
Texas,Kendall County,0,0,0
Texas,Kenedy County,0,0,0
Texas,Kent County,0,0,0
Texas,Kerr County,0,0,0
Texas,Kimble County,0,0,0
Texas,King County,0,0,0
Texas,Kinney County,31,31,0
Texas,Kleberg County,0,0,0
Texas,Knox County,0,0,0
Texas,Lamar County,0,0,0
Texas,Lamb County,0,0,0
Texas,Lampasas County,0,0,0
Texas,La Salle County,580,571,9
Texas,Lavaca County,0,0,0
Texas,Lee County,0,0,0
Texas,Leon County,0,0,0
Texas,Liberty County,5063,3409,1654
Texas,Limestone County,450,188,262
Texas,Lipscomb County,0,0,0
Texas,Live Oak County,1099,914,185
Texas,Llano County,0,0,0
Texas,Loving County,0,0,0
Texas,Lubbock County,968,576,392
Texas,Lynn County,47,33,14
Texas,McCulloch County,0,0,0
Texas,McLennan County,0,0,0
Texas,McMullen County,0,0,0
Texas,Madison County,2836,2234,602
Texas,Marion County,0,0,0
Texas,Martin County,0,0,0
Texas,Mason County,0,0,0
Texas,Matagorda County,0,0,0
Texas,Maverick County,0,0,0
Texas,Medina County,1834,1561,273
Texas,Menard County,0,0,0
Texas,Midland County,0,0,0
Texas,Milam County,0,0,0
Texas,Mills County,0,0,0
Texas,Mitchell County,3234,2737,497
Texas,Montague County,0,0,0
Texas,Montgomery County,0,0,0
Texas,Moore County,0,0,0
Texas,Morris County,0,0,0
Texas,Motley County,0,0,0
Texas,Nacogdoches County,0,0,0
Texas,Navarro County,0,0,0
Texas,Newton County,0,0,0
Texas,Nolan County,0,0,0
Texas,Nueces County,289,202,87
Texas,Ochiltree County,0,0,0
Texas,Oldham County,0,0,0
Texas,Orange County,0,0,0
Texas,Palo Pinto County,0,0,0
Texas,Panola County,0,0,0
Texas,Parker County,0,0,0
Texas,Parmer County,0,0,0
Texas,Pecos County,2123,1365,758
Texas,Polk County,3560,2749,811
Texas,Potter County,5312,3633,1679
Texas,Presidio County,0,0,0
Texas,Rains County,0,0,0
Texas,Randall County,0,0,0
Texas,Reagan County,0,0,0
Texas,Real County,0,0,0
Texas,Red River County,0,0,0
Texas,Reeves County,0,0,0
Texas,Refugio County,0,0,0
Texas,Roberts County,0,0,0
Texas,Robertson County,0,0,0
Texas,Rockwall County,0,0,0
Texas,Runnels County,0,0,0
Texas,Rusk County,2722,1611,1111
Texas,Sabine County,0,0,0
Texas,San Augustine County,0,0,0
Texas,San Jacinto County,0,0,0
Texas,San Patricio County,0,0,0
Texas,San Saba County,575,370,205
Texas,Schleicher County,0,0,0
Texas,Scurry County,1739,1223,516
Texas,Shackelford County,0,0,0
Texas,Shelby County,0,0,0
Texas,Sherman County,0,0,0
Texas,Smith County,0,0,0
Texas,Somervell County,0,0,0
Texas,Starr County,0,0,0
Texas,Stephens County,661,420,241
Texas,Sterling County,0,0,0
Texas,Stonewall County,0,0,0
Texas,Sutton County,0,0,0
Texas,Swisher County,578,432,146
Texas,Tarrant County,4211,2819,1392
Texas,Taylor County,0,0,0
Texas,Terrell County,0,0,0
Texas,Terry County,962,652,310
Texas,Throckmorton County,0,0,0
Texas,Titus County,0,0,0
Texas,Tom Green County,0,0,0
Texas,Travis County,1455,1202,253
Texas,Trinity County,0,0,0
Texas,Tyler County,2135,1612,523
Texas,Upshur County,0,0,0
Texas,Upton County,0,0,0
Texas,Uvalde County,0,0,0
Texas,Val Verde County,0,0,0
Texas,Van Zandt County,0,0,0
Texas,Victoria County,0,0,0
Texas,Walker County,14452,8813,5639
Texas,Waller County,105,15,90
Texas,Ward County,0,0,0
Texas,Washington County,262,77,185
Texas,Webb County,0,0,0
Texas,Wharton County,0,0,0
Texas,Wheeler County,0,0,0
Texas,Wichita County,4788,3732,1056
Texas,Wilbarger County,0,0,0
Texas,Willacy County,1072,959,113
Texas,Williamson County,1117,871,246
Texas,Wilson County,59,46,13
Texas,Winkler County,0,0,0
Texas,Wise County,895,634,261
Texas,Wood County,185,54,131
Texas,Yoakum County,0,0,0
Texas,Young County,0,0,0
Texas,Zapata County,0,0,0
