sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adams County,17001,-1,-1,1046.0,-1.0,6.0,28.0,1.8,1834.0,277.0,348.0,12.8,7.5,13.0,34.0,26.0,15.0,13.0,33.0,0.0,59.0,28.0,91.0,61.0,6.0,27.0,73.0,29.0,39.0,20.0,20.0,13.0,40.0,17.0,31.0,4.0,22.0,21.0,0.0,0.0,1.0,5.0,50.0,53.0,63.0,55.0,31.0,14.0,9.0,9,17,47,-1,-1,-1,-1,-1,IL,-1,-1,adams il,78.0,22.0,78.0,0,0
9,1,All HUD,-1,Alexander County,17003,-1,-1,501.0,-1.0,5.0,21.0,2.0,1013.0,189.0,529.0,10.0,4.9,32.0,35.0,15.0,7.0,11.0,30.0,11.0,56.0,23.0,90.0,76.0,6.0,37.0,75.0,42.0,23.0,61.0,17.0,21.0,45.0,15.0,20.0,1.0,84.0,83.0,0.0,0.0,0.0,2.0,70.0,8.0,208.0,47.0,21.0,32.0,12.0,70,37,43,-1,-1,-1,-1,-1,IL,-1,-1,alexander il,16.0,84.0,16.0,0,0
9,1,All HUD,-1,Bond County,17005,-1,-1,189.0,-1.0,5.0,23.0,1.6,296.0,221.0,348.0,12.0,7.9,4.0,50.0,22.0,15.0,10.0,16.0,1.0,82.0,28.0,92.0,64.0,8.0,10.0,76.0,13.0,66.0,26.0,33.0,2.0,30.0,26.0,41.0,8.0,13.0,10.0,0.0,1.0,2.0,6.0,63.0,82.0,73.0,77.0,10.0,14.0,2.0,19,12,65,-1,-1,-1,-1,-1,IL,-1,-1,bond il,87.0,13.0,87.0,0,0
9,1,All HUD,-1,Boone County,17007,-1,-1,507.0,-1.0,6.0,16.0,1.8,915.0,272.0,510.0,12.9,7.3,17.0,26.0,28.0,16.0,14.0,20.0,1.0,71.0,25.0,94.0,65.0,6.0,32.0,83.0,36.0,31.0,14.0,14.0,12.0,31.0,11.0,46.0,9.0,21.0,13.0,0.0,1.0,7.0,6.0,57.0,98.0,51.0,54.0,35.0,11.0,6.0,24,11,56,-1,-1,-1,-1,-1,IL,-1,-1,boone il,79.0,21.0,79.0,0,0
9,1,All HUD,-1,Brown County,17009,-1,-1,122.0,-1.0,6.0,17.0,1.3,157.0,227.0,242.0,11.1,8.8,8.0,46.0,29.0,11.0,7.0,20.0,0.0,78.0,29.0,93.0,62.0,2.0,13.0,50.0,13.0,69.0,26.0,48.0,14.0,52.0,15.0,19.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,64.0,50.0,7.0,85.0,11.0,3.0,2.0,36,10,63,-1,-1,-1,-1,-1,IL,-1,-1,brown il,98.0,2.0,98.0,0,0
9,1,All HUD,-1,Bureau County,17011,-1,-1,339.0,-1.0,5.0,26.0,1.5,502.0,249.0,305.0,12.6,8.6,10.0,34.0,30.0,14.0,12.0,19.0,2.0,76.0,28.0,92.0,62.0,5.0,12.0,70.0,14.0,48.0,11.0,24.0,4.0,35.0,20.0,41.0,10.0,5.0,2.0,0.0,1.0,3.0,3.0,56.0,23.0,15.0,79.0,9.0,12.0,3.0,4,6,67,-1,-1,-1,-1,-1,IL,-1,-1,bureau il,95.0,5.0,95.0,0,0
9,1,All HUD,-1,Calhoun County,17013,-1,-1,34.0,-1.0,2.0,26.0,2.4,81.0,204.0,489.0,10.2,4.5,26.0,41.0,15.0,12.0,6.0,41.0,0.0,47.0,17.0,97.0,88.0,29.0,24.0,71.0,44.0,24.0,80.0,15.0,26.0,41.0,18.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,37.0,49.0,100.0,-2.0,0.0,65.0,35.0,53.0,1,8,77,-1,-1,-1,-1,-1,IL,-1,-1,calhoun il,100.0,0.0,100.0,0,0
9,1,All HUD,-1,Carroll County,17015,-1,-1,88.0,-1.0,7.0,32.0,1.5,131.0,281.0,277.0,14.2,9.6,7.0,30.0,30.0,19.0,15.0,15.0,2.0,82.0,34.0,84.0,53.0,5.0,17.0,66.0,17.0,45.0,20.0,21.0,6.0,28.0,9.0,57.0,10.0,5.0,3.0,0.0,0.0,1.0,2.0,49.0,92.0,0.0,77.0,10.0,13.0,3.0,8,16,63,-1,-1,-1,-1,-1,IL,-1,-1,carroll il,95.0,5.0,95.0,0,0
9,1,All HUD,-1,Cass County,17017,-1,-1,84.0,-1.0,6.0,24.0,2.1,176.0,274.0,382.0,15.4,7.2,10.0,26.0,30.0,15.0,19.0,35.0,1.0,58.0,34.0,88.0,49.0,23.0,15.0,65.0,31.0,40.0,27.0,18.0,7.0,50.0,12.0,31.0,4.0,13.0,10.0,0.0,0.0,4.0,4.0,28.0,25.0,19.0,55.0,21.0,24.0,5.0,13,12,54,-1,-1,-1,-1,-1,IL,-1,-1,cass il,87.0,13.0,87.0,0,0
9,1,All HUD,-1,Champaign County,17019,-1,-1,2296.0,-1.0,6.0,12.0,2.3,5288.0,292.0,532.0,12.3,5.5,20.0,33.0,22.0,13.0,12.0,30.0,7.0,52.0,22.0,96.0,75.0,9.0,37.0,81.0,44.0,28.0,24.0,13.0,5.0,50.0,18.0,27.0,5.0,65.0,63.0,0.0,0.0,1.0,14.0,73.0,96.0,61.0,44.0,21.0,35.0,9.0,32,18,37,-1,-1,-1,-1,-1,IL,-1,-1,champaign il,35.0,65.0,35.0,0,0
