fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
890,991,1207,1492,1637,36,Albany County,308580,NY,1
569,613,757,969,1119,36,Allegany County,47400,NY,0
2018,2054,2340,2952,3173,36,Bronx County,1455845,NY,1
634,668,855,1136,1255,36,Broome County,196125,NY,1
614,618,757,1021,1102,36,Cattaraugus County,78175,NY,0
633,677,846,1072,1199,36,Cayuga County,78320,NY,0
518,613,757,979,1062,36,Chautauqua County,130845,NY,0
738,743,944,1241,1339,36,Chemung County,86885,NY,1
525,638,767,979,1044,36,Chenango County,48765,NY,0
682,686,884,1134,1219,36,Clinton County,81225,NY,0
790,860,1012,1302,1372,36,Columbia County,61480,NY,0
697,723,867,1072,1384,36,Cortland County,48335,NY,0
647,651,757,1029,1033,36,Delaware County,45950,NY,0
1033,1107,1412,1796,2022,36,Dutchess County,295685,NY,1
774,812,963,1190,1334,36,Erie County,923995,NY,1
691,739,844,1162,1166,36,Essex County,38235,NY,0
518,679,780,1016,1058,36,Franklin County,51055,NY,0
653,692,862,1066,1255,36,Fulton County,53955,NY,0
560,686,833,1124,1211,36,Genesee County,58535,NY,0
725,832,1030,1284,1397,36,Greene County,47790,NY,0
677,682,897,1109,1275,36,Hamilton County,4645,NY,0
676,680,863,1067,1238,36,Herkimer County,62945,NY,1
786,899,1183,1587,1864,36,Jefferson County,116565,NY,1
2018,2054,2340,2952,3173,36,Kings County,2635120,NY,1
647,658,838,1052,1266,36,Lewis County,26845,NY,0
727,828,1039,1284,1409,36,Livingston County,64375,NY,1
694,781,966,1198,1390,36,Madison County,71760,NY,1
727,828,1039,1284,1409,36,Monroe County,748680,NY,1
692,696,820,1028,1135,36,Montgomery County,49500,NY,0
1372,1695,2065,2642,2911,36,Nassau County,1363070,NY,1
2018,2054,2340,2952,3173,36,New York County,1653875,NY,1
774,812,963,1190,1334,36,Niagara County,212675,NY,1
676,680,863,1067,1238,36,Oneida County,232325,NY,1
694,781,966,1198,1390,36,Onondaga County,467670,NY,1
727,828,1039,1284,1409,36,Ontario County,109490,NY,1
1033,1107,1412,1796,2022,36,Orange County,378175,NY,1
727,828,1039,1284,1409,36,Orleans County,41585,NY,1
694,781,966,1198,1390,36,Oswego County,119835,NY,1
723,734,892,1151,1307,36,Otsego County,60750,NY,0
2018,2054,2340,2952,3173,36,Putnam County,99465,NY,1
2018,2054,2340,2952,3173,36,Queens County,2339280,NY,1
890,991,1207,1492,1637,36,Rensselaer County,159800,NY,1
2018,2054,2340,2952,3173,36,Richmond County,475950,NY,1
2018,2054,2340,2952,3173,36,Rockland County,325025,NY,1
594,677,827,1047,1186,36,St. Lawrence County,110815,NY,0
890,991,1207,1492,1637,36,Saratoga County,226630,NY,1
890,991,1207,1492,1637,36,Schenectady County,155240,NY,1
890,991,1207,1492,1637,36,Schoharie County,31610,NY,1
612,626,792,1089,1223,36,Schuyler County,18110,NY,0
682,686,851,1095,1284,36,Seneca County,34845,NY,0
623,651,769,1020,1231,36,Steuben County,97540,NY,0
1372,1695,2065,2642,2911,36,Suffolk County,1497595,NY,1
656,791,987,1246,1444,36,Sullivan County,75785,NY,0
634,668,855,1136,1255,36,Tioga County,49320,NY,1
1053,1127,1365,1743,1851,36,Tompkins County,104415,NY,1
938,1060,1364,1794,2018,36,Ulster County,180130,NY,1
715,850,1065,1383,1444,36,Warren County,64700,NY,1
715,850,1065,1383,1444,36,Washington County,62185,NY,1
727,828,1039,1284,1409,36,Wayne County,91440,NY,1
1353,1566,1883,2377,2682,36,Westchester County,975320,NY,1
572,575,757,994,1027,36,Wyoming County,40885,NY,0
571,686,860,1162,1166,36,Yates County,25085,NY,1
