State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
SC,Abbeville County,17200,19650,22100,24550,26550,28500,30450,32450,10350,11800,13300,14750,15950,17150,18300,19500,27550,31450,35400,39300,42450,45600,48750,51900
SC,Aiken County,19500,22250,25050,27800,30050,32250,34500,36700,11700,13400,15050,16700,18050,19400,20750,22050,31150,35600,40050,44500,48100,51650,55200,58750
SC,Allendale County,17200,19650,22100,24550,26550,28500,30450,32450,10350,11800,13300,14750,15950,17150,18300,19500,27550,31450,35400,39300,42450,45600,48750,51900
SC,Anderson County,19150,21850,24600,27300,29500,31700,33900,36050,11500,13150,14800,16400,17750,19050,20350,21650,30600,35000,39350,43700,47200,50700,54200,57700
SC,Bamberg County,17200,19650,22100,24550,26550,28500,30450,32450,10350,11800,13300,14750,15950,17150,18300,19500,27550,31450,35400,39300,42450,45600,48750,51900
SC,Barnwell County,19500,22250,25050,27800,30050,32250,34500,36700,11700,13400,15050,16700,18050,19400,20750,22050,31150,35600,40050,44500,48100,51650,55200,58750
SC,Beaufort County,23250,26600,29900,33200,35900,38550,41200,43850,13950,15950,17950,19900,21500,23100,24700,26300,37200,42500,47800,53100,57350,61600,65850,70100
SC,Berkeley County,21750,24850,27950,31050,33550,36050,38550,41000,13100,14950,16800,18650,20150,21650,23150,24650,34800,39800,44750,49700,53700,57700,61650,65650
SC,Calhoun County,21850,25000,28100,31200,33700,36200,38700,41200,13100,15000,16850,18700,20200,21700,23200,24700,34950,39950,44950,49900,53900,57900,61900,65900
SC,Charleston County,21750,24850,27950,31050,33550,36050,38550,41000,13100,14950,16800,18650,20150,21650,23150,24650,34800,39800,44750,49700,53700,57700,61650,65650
SC,Cherokee County,18300,20900,23500,26100,28200,30300,32400,34500,11000,12550,14100,15650,16950,18200,19450,20700,29250,33400,37600,41750,45100,48450,51800,55150
SC,Chester County,17200,19650,22100,24550,26550,28500,30450,32450,10350,11800,13300,14750,15950,17150,18300,19500,27550,31450,35400,39300,42450,45600,48750,51900
SC,Chesterfield County,17200,19650,22100,24550,26550,28500,30450,32450,10350,11800,13300,14750,15950,17150,18300,19500,27550,31450,35400,39300,42450,45600,48750,51900
SC,Clarendon County,17200,19650,22100,24550,26550,28500,30450,32450,10350,11800,13300,14750,15950,17150,18300,19500,27550,31450,35400,39300,42450,45600,48750,51900
SC,Colleton County,17200,19650,22100,24550,26550,28500,30450,32450,10350,11800,13300,14750,15950,17150,18300,19500,27550,31450,35400,39300,42450,45600,48750,51900
SC,Darlington County,17200,19650,22100,24550,26550,28500,30450,32450,10350,11800,13300,14750,15950,17150,18300,19500,27550,31450,35400,39300,42450,45600,48750,51900
SC,Dillon County,17200,19650,22100,24550,26550,28500,30450,32450,10350,11800,13300,14750,15950,17150,18300,19500,27550,31450,35400,39300,42450,45600,48750,51900
SC,Dorchester County,21750,24850,27950,31050,33550,36050,38550,41000,13100,14950,16800,18650,20150,21650,23150,24650,34800,39800,44750,49700,53700,57700,61650,65650
SC,Edgefield County,19500,22250,25050,27800,30050,32250,34500,36700,11700,13400,15050,16700,18050,19400,20750,22050,31150,35600,40050,44500,48100,51650,55200,58750
SC,Fairfield County,21850,25000,28100,31200,33700,36200,38700,41200,13100,15000,16850,18700,20200,21700,23200,24700,34950,39950,44950,49900,53900,57900,61900,65900
