sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,androscoggin County,23001,-1,-1,3655.0,-1.0,6.0,15.0,2.0,7390.0,269.0,516.0,11.7,5.8,10.0,41.0,29.0,12.0,8.0,14.0,13.0,68.0,25.0,93.0,68.0,13.0,22.0,73.0,30.0,46.0,25.0,21.0,8.0,42.0,15.0,35.0,6.0,14.0,13.0,0.0,0.0,1.0,10.0,62.0,70.0,28.0,49.0,29.0,22.0,12.0,6,25,21,-1,-1,-1,-1,-1,ME,-1,-1,androscoggin me,86.0,14.0,86.0,0,0
9,1,All HUD,-1,Aroostook County,23003,-1,-1,1695.0,-1.0,5.0,16.0,1.8,3001.0,263.0,487.0,11.5,6.5,9.0,46.0,25.0,11.0,8.0,16.0,10.0,71.0,28.0,88.0,61.0,10.0,21.0,73.0,26.0,52.0,31.0,29.0,8.0,40.0,18.0,35.0,6.0,2.0,0.0,1.0,0.0,1.0,13.0,68.0,48.0,17.0,47.0,32.0,21.0,19.0,4,15,54,-1,-1,-1,-1,-1,ME,-1,-1,aroostook me,98.0,2.0,98.0,0,0
9,1,All HUD,-1,Cumberland County,23005,-1,-1,7098.0,-1.0,5.0,12.0,1.9,13249.0,311.0,643.0,13.5,7.2,6.0,36.0,26.0,16.0,16.0,21.0,9.0,69.0,25.0,94.0,70.0,11.0,19.0,72.0,25.0,53.0,23.0,25.0,4.0,39.0,18.0,39.0,6.0,14.0,9.0,1.0,3.0,2.0,12.0,79.0,48.0,23.0,56.0,25.0,19.0,9.0,8,15,34,-1,-1,-1,-1,-1,ME,-1,-1,cumberland me,86.0,14.0,86.0,0,0
9,1,All HUD,-1,Franklin County,23007,-1,-1,325.0,-1.0,5.0,18.0,1.8,579.0,280.0,529.0,11.5,6.5,6.0,45.0,28.0,13.0,9.0,9.0,10.0,80.0,26.0,79.0,50.0,7.0,24.0,79.0,29.0,60.0,34.0,33.0,9.0,41.0,14.0,37.0,7.0,1.0,0.0,0.0,0.0,1.0,9.0,63.0,70.0,24.0,46.0,29.0,24.0,20.0,2,11,38,-1,-1,-1,-1,-1,ME,-1,-1,franklin me,99.0,1.0,99.0,0,0
9,1,All HUD,-1,Hancock County,23009,-1,-1,839.0,-1.0,5.0,20.0,1.6,1333.0,273.0,487.0,11.8,7.5,10.0,37.0,32.0,13.0,9.0,13.0,7.0,77.0,25.0,81.0,55.0,7.0,20.0,75.0,24.0,49.0,19.0,25.0,6.0,35.0,16.0,42.0,7.0,2.0,1.0,0.0,0.0,1.0,8.0,63.0,48.0,10.0,60.0,30.0,11.0,10.0,2,9,52,-1,-1,-1,-1,-1,ME,-1,-1,hancock me,98.0,2.0,98.0,0,0
9,1,All HUD,-1,Kennebec County,23011,-1,-1,2266.0,-1.0,5.0,13.0,1.6,3725.0,272.0,469.0,11.3,6.9,5.0,47.0,28.0,13.0,6.0,11.0,8.0,80.0,26.0,94.0,69.0,8.0,17.0,72.0,22.0,66.0,29.0,36.0,5.0,41.0,18.0,36.0,6.0,3.0,1.0,0.0,0.0,1.0,20.0,68.0,48.0,22.0,56.0,27.0,17.0,15.0,4,17,39,-1,-1,-1,-1,-1,ME,-1,-1,kennebec me,97.0,3.0,97.0,0,0
9,1,All HUD,-1,Knox County,23013,-1,-1,523.0,-1.0,5.0,13.0,1.6,858.0,271.0,583.0,11.3,6.9,6.0,44.0,28.0,16.0,6.0,11.0,10.0,78.0,27.0,94.0,65.0,7.0,20.0,74.0,24.0,54.0,28.0,29.0,5.0,35.0,17.0,44.0,9.0,1.0,0.0,0.0,0.0,0.0,29.0,59.0,54.0,59.0,61.0,24.0,15.0,9.0,2,13,49,-1,-1,-1,-1,-1,ME,-1,-1,knox me,99.0,1.0,99.0,0,0
9,1,All HUD,-1,Lincoln County,23015,-1,-1,283.0,-1.0,6.0,16.0,1.5,421.0,257.0,569.0,10.9,7.4,7.0,49.0,25.0,13.0,6.0,10.0,4.0,85.0,25.0,95.0,69.0,5.0,16.0,74.0,18.0,62.0,32.0,35.0,5.0,28.0,16.0,51.0,6.0,1.0,1.0,0.0,0.0,0.0,21.0,65.0,31.0,2.0,69.0,20.0,11.0,8.0,2,11,65,-1,-1,-1,-1,-1,ME,-1,-1,lincoln me,99.0,1.0,99.0,0,0
9,1,All HUD,-1,Oxford County,23017,-1,-1,876.0,-1.0,4.0,23.0,2.1,1801.0,265.0,549.0,10.6,5.1,15.0,43.0,24.0,11.0,7.0,13.0,16.0,67.0,25.0,92.0,65.0,11.0,30.0,74.0,37.0,47.0,37.0,26.0,10.0,51.0,17.0,22.0,3.0,1.0,0.0,0.0,0.0,1.0,8.0,57.0,72.0,43.0,38.0,34.0,28.0,17.0,2,13,52,-1,-1,-1,-1,-1,ME,-1,-1,oxford me,99.0,1.0,99.0,0,0
9,1,All HUD,-1,Penobscot County,23019,-1,-1,2802.0,-1.0,4.0,17.0,1.8,4998.0,282.0,534.0,12.4,6.9,7.0,45.0,25.0,13.0,11.0,20.0,9.0,70.0,26.0,89.0,65.0,11.0,23.0,75.0,31.0,53.0,27.0,27.0,8.0,43.0,16.0,33.0,4.0,4.0,1.0,1.0,0.0,1.0,12.0,63.0,26.0,32.0,54.0,24.0,21.0,10.0,5,19,37,-1,-1,-1,-1,-1,ME,-1,-1,penobscot me,96.0,4.0,96.0,0,0
