sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Baker County,41001,-1,-1,284,-1,5,31,1.9,528,252,352,10.4,5.6,10,50,25,7,8,22,10,65,24,86,63,10,24,70,27,56,33,29,6,45,21,28,3,6,0,2,1,3,10,54,77,2,37,38,25,26,5,15,54,-1,-1,-1,-1,-1,OR,-1,-1,94,6,94,0,0
9,1,All HUD,-1,Benton County,41003,-1,-1,976,-1,4,25,2.1,2035,275,454,11.5,5.5,10,45,23,12,10,23,14,59,20,99,82,13,30,76,37,52,37,26,6,55,17,22,3,10,2,2,2,5,15,54,75,17,38,38,24,14,17,20,35,-1,-1,-1,-1,-1,OR,-1,-1,90,10,90,0,0
9,1,All HUD,-1,Clackamas County,41005,-1,-1,2453,-1,5,18,2.2,5441,274,498,11.8,5.4,12,42,24,11,11,24,7,62,20,98,83,14,31,78,40,42,27,20,6,53,16,26,3,9,3,2,1,3,50,61,93,44,32,40,28,15,12,9,53,-1,-1,-1,-1,-1,OR,-1,-1,91,9,91,0,0
9,1,All HUD,-1,Clatsop County,41007,-1,-1,556,-1,4,17,1.7,930,257,389,10.3,6.2,11,48,24,12,5,20,7,68,23,95,74,7,18,73,22,56,36,31,3,41,26,31,2,5,0,1,1,2,19,53,68,40,61,28,11,8,11,16,47,-1,-1,-1,-1,-1,OR,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Columbia County,41009,-1,-1,541,-1,3,22,2.2,1190,284,499,11.7,5.3,12,40,25,13,9,27,12,56,20,99,82,14,32,79,41,41,39,20,5,58,14,23,3,3,0,0,0,3,19,39,93,0,39,37,24,12,7,10,53,-1,-1,-1,-1,-1,OR,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Coos County,41011,-1,-1,995,-1,5,25,1.8,1825,251,354,10.5,5.7,9,52,25,10,5,23,5,68,23,84,61,11,24,76,31,48,42,28,10,44,19,27,3,8,1,2,2,3,7,51,81,40,43,40,17,16,10,16,49,-1,-1,-1,-1,-1,OR,-1,-1,92,8,92,0,0
9,1,All HUD,-1,Crook County,41013,-1,-1,135,-1,5,24,2.0,270,230,386,10.4,5.2,14,43,26,13,4,21,6,67,24,96,64,9,30,79,38,45,36,23,7,47,17,29,4,4,0,3,0,1,5,42,73,37,44,26,30,12,9,11,51,-1,-1,-1,-1,-1,OR,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Curry County,41015,-1,-1,159,-1,6,26,1.5,238,267,310,10.6,7.0,5,55,26,9,5,13,3,83,24,82,55,6,14,72,18,70,24,37,4,36,21,39,2,4,1,0,3,0,7,45,73,12,43,42,15,31,6,7,31,-1,-1,-1,-1,-1,OR,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Deschutes County,41017,-1,-1,1146,-1,5,18,2.1,2369,253,461,11.0,5.4,14,39,27,11,7,27,8,59,21,92,73,13,30,80,39,46,35,24,7,52,14,28,4,5,1,1,1,2,9,53,91,28,36,37,27,17,8,11,51,-1,-1,-1,-1,-1,OR,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Douglas County,41019,-1,-1,1274,-1,5,29,1.9,2407,243,348,10.4,5.5,9,49,29,9,5,22,6,68,22,82,55,11,24,76,32,43,23,21,8,43,15,34,4,3,0,1,0,2,20,45,86,31,49,34,17,13,7,14,44,-1,-1,-1,-1,-1,OR,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Gilliam County,41021,-1,-1,5,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,OR,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Grant County,41023,-1,-1,109,-1,5,36,1.8,196,210,431,9.0,5.2,21,46,23,8,2,16,7,72,21,83,60,10,25,72,32,37,29,20,6,41,22,31,4,5,1,0,0,4,6,37,79,52,35,25,40,32,4,10,38,-1,-1,-1,-1,-1,OR,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Harney County,41025,-1,-1,98,-1,6,32,1.5,149,225,283,10.2,7.1,12,45,29,10,4,22,3,70,22,83,58,3,17,62,17,48,33,29,9,34,14,43,2,6,0,1,0,5,31,27,83,40,64,27,9,10,12,11,55,-1,-1,-1,-1,-1,OR,-1,-1,94,6,94,0,0
9,1,All HUD,-1,Hood River County,41027,-1,-1,154,-1,6,23,2.2,343,265,436,11.6,5.2,16,32,29,15,8,35,3,56,24,82,51,16,29,75,37,30,22,13,10,54,13,23,4,23,1,1,2,18,16,50,78,31,38,42,19,12,27,17,45,-1,-1,-1,-1,-1,OR,-1,-1,77,23,77,0,0
9,1,All HUD,-1,Jackson County,41029,-1,-1,2467,-1,4,12,2.0,4932,273,390,11.7,5.9,10,40,28,13,9,27,3,66,27,95,66,13,27,76,36,38,23,18,6,45,14,34,4,8,1,1,1,5,35,59,91,39,46,33,21,11,14,16,43,-1,-1,-1,-1,-1,OR,-1,-1,92,8,92,0,0
9,1,All HUD,-1,Jefferson County,41031,-1,-1,91,-1,5,24,2.2,201,248,465,11.1,5.1,16,35,26,15,7,25,3,68,25,86,57,14,31,86,42,35,16,17,9,43,14,34,8,18,0,7,1,10,12,49,73,35,32,38,30,14,21,9,28,-1,-1,-1,-1,-1,OR,-1,-1,82,18,82,0,0
