County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Belknap County,33300.0,38050.0,42800.0,47550.0,51400.0,55200.0,59000.0,62800.0,20000.0,22850.0,25700.0,28550.0,32470.0,37190.0,41910.0,46630.0,53300.0,60900.0,68500.0,76100.0,82200.0,88300.0,94400.0,100500.0
Carroll County,33100.0,37800.0,42550.0,47250.0,51050.0,54850.0,58600.0,62400.0,19850.0,22700.0,25550.0,28350.0,32470.0,37190.0,41910.0,46630.0,52950.0,60500.0,68050.0,75600.0,81650.0,87700.0,93750.0,99800.0
Cheshire County,33100.0,37800.0,42550.0,47250.0,51050.0,54850.0,58600.0,62400.0,19850.0,22700.0,25550.0,28350.0,32470.0,37190.0,41910.0,46630.0,52950.0,60500.0,68050.0,75600.0,81650.0,87700.0,93750.0,99800.0
Coos County,33100.0,37800.0,42550.0,47250.0,51050.0,54850.0,58600.0,62400.0,19850.0,22700.0,25550.0,28350.0,32470.0,37190.0,41910.0,46630.0,52950.0,60500.0,68050.0,75600.0,81650.0,87700.0,93750.0,99800.0
Grafton County,33100.0,37800.0,42550.0,47250.0,51050.0,54850.0,58600.0,62400.0,19850.0,22700.0,25550.0,28350.0,32470.0,37190.0,41910.0,46630.0,52950.0,60500.0,68050.0,75600.0,81650.0,87700.0,93750.0,99800.0
Hillsborough County,38350.0,43800.0,49300.0,54750.0,59150.0,63550.0,67900.0,72300.0,23000.0,26300.0,29600.0,32850.0,35500.0,38150.0,41910.0,46630.0,61350.0,70100.0,78850.0,87600.0,94650.0,101650.0,108650.0,115650.0
Merrimack County,36650.0,41900.0,47150.0,52350.0,56550.0,60750.0,64950.0,69150.0,22000.0,25150.0,28300.0,31400.0,33950.0,37190.0,41910.0,46630.0,58650.0,67000.0,75400.0,83750.0,90450.0,97150.0,103850.0,110550.0
Rockingham County,40750.0,46600.0,52400.0,58200.0,62900.0,67550.0,72200.0,76850.0,24450.0,27950.0,31450.0,34900.0,37700.0,40500.0,43300.0,46630.0,62600.0,71550.0,80500.0,89400.0,96600.0,103750.0,110900.0,118050.0
Strafford County,40750.0,46600.0,52400.0,58200.0,62900.0,67550.0,72200.0,76850.0,24450.0,27950.0,31450.0,34900.0,37700.0,40500.0,43300.0,46630.0,62600.0,71550.0,80500.0,89400.0,96600.0,103750.0,110900.0,118050.0
Sullivan County,33100.0,37800.0,42550.0,47250.0,51050.0,54850.0,58600.0,62400.0,19850.0,22700.0,25550.0,28350.0,32470.0,37190.0,41910.0,46630.0,52950.0,60500.0,68050.0,75600.0,81650.0,87700.0,93750.0,99800.0
