fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
459,521,685,973,1172,29,Adair County,25435,MO,0
547,626,824,1088,1171,29,Andrew County,17360,MO,1
489,521,685,847,929,29,Atchison County,5335,MO,0
497,529,696,884,944,29,Audrain County,25765,MO,0
517,521,685,960,972,29,Barry County,35400,MO,0
489,586,685,895,1160,29,Barton County,11940,MO,0
521,534,703,933,1100,29,Bates County,16405,MO,1
517,521,685,948,1172,29,Benton County,18920,MO,0
536,622,807,1146,1248,29,Bollinger County,12345,MO,1
658,718,878,1177,1392,29,Boone County,174590,MO,1
547,626,824,1088,1171,29,Buchanan County,89425,MO,1
498,530,698,944,1109,29,Butler County,42825,MO,0
762,875,1030,1365,1569,29,Caldwell County,9045,MO,1
581,585,770,962,1197,29,Callaway County,44795,MO,1
538,573,754,1035,1173,29,Camden County,44855,MO,0
536,622,807,1146,1248,29,Cape Girardeau County,78015,MO,1
489,521,685,960,1079,29,Carroll County,8910,MO,0
494,526,692,855,1071,29,Carter County,6255,MO,0
762,875,1030,1365,1569,29,Cass County,101890,MO,1
489,572,685,899,929,29,Cedar County,13860,MO,0
489,551,685,933,938,29,Chariton County,7585,MO,0
601,605,775,1101,1246,29,Christian County,83030,MO,1
489,521,685,870,1061,29,Clark County,6805,MO,0
762,875,1030,1365,1569,29,Clay County,236070,MO,1
762,875,1030,1365,1569,29,Clinton County,20495,MO,1
516,565,694,986,995,29,Cole County,76750,MO,1
534,543,713,957,1169,29,Cooper County,17620,MO,1
489,542,685,945,1066,29,Crawford County,24385,MO,0
689,745,947,1230,1449,29,Sullivan County,974,MO,1
489,521,685,865,1145,29,Dade County,7580,MO,0
568,580,685,925,929,29,Dallas County,16440,MO,1
489,521,685,973,1079,29,Daviess County,8300,MO,0
547,626,824,1088,1171,29,DeKalb County,12565,MO,1
489,521,685,912,1029,29,Dent County,15565,MO,0
489,521,685,847,1172,29,Douglas County,13390,MO,0
489,521,685,917,971,29,Dunklin County,30905,MO,0
689,745,947,1230,1449,29,Franklin County,102415,MO,1
489,521,685,847,1172,29,Gasconade County,14770,MO,0
489,521,685,898,998,29,Gentry County,6690,MO,0
601,605,775,1101,1246,29,Greene County,286760,MO,1
489,521,685,889,1061,29,Grundy County,10110,MO,0
489,536,685,862,1003,29,Harrison County,8615,MO,0
517,550,724,958,982,29,Henry County,21835,MO,0
459,525,691,854,1070,29,Hickory County,9350,MO,0
489,521,685,964,1172,29,Holt County,4500,MO,0
516,524,689,931,934,29,Howard County,10145,MO,1
489,521,685,896,929,29,Howell County,40140,MO,0
489,593,685,924,1108,29,Iron County,10285,MO,0
762,875,1030,1365,1569,29,Jackson County,688555,MO,1
562,604,765,989,1071,29,Jasper County,118520,MO,1
689,745,947,1230,1449,29,Jefferson County,222640,MO,1
573,611,761,1081,1303,29,Johnson County,53940,MO,0
489,521,685,847,1061,29,Knox County,3975,MO,0
508,521,685,946,1172,29,Laclede County,35490,MO,0
762,875,1030,1365,1569,29,Lafayette County,32655,MO,1
547,550,685,973,1114,29,Lawrence County,38130,MO,0
455,521,685,847,1061,29,Lewis County,10080,MO,0
689,745,947,1230,1449,29,Lincoln County,54800,MO,1
489,521,685,847,929,29,Linn County,12250,MO,0
515,548,721,891,978,29,Livingston County,15025,MO,0
591,601,685,953,1090,29,McDonald County,22755,MO,0
455,535,685,939,942,29,Macon County,15320,MO,0
489,548,685,932,1061,29,Madison County,12225,MO,0
489,601,685,852,1061,29,Maries County,8960,MO,0
539,557,704,1000,1042,29,Marion County,28705,MO,0
489,521,685,925,929,29,Mercer County,3670,MO,0
528,623,739,914,1002,29,Miller County,24945,MO,0
489,521,685,901,1113,29,Mississippi County,13915,MO,0
509,521,685,863,1033,29,Moniteau County,15905,MO,1
489,521,685,862,1065,29,Monroe County,8675,MO,0
491,523,688,964,968,29,Montgomery County,11620,MO,0
489,601,685,925,929,29,Morgan County,20095,MO,0
494,526,692,855,938,29,New Madrid County,18030,MO,0
562,604,765,989,1071,29,Newton County,58235,MO,1
561,569,742,951,1109,29,Nodaway County,22745,MO,0
489,521,685,973,1149,29,Oregon County,10780,MO,0
516,565,694,986,995,29,Osage County,13610,MO,1
550,585,770,952,1044,29,Ozark County,9330,MO,0
489,558,685,880,1086,29,Pemiscot County,17345,MO,0
510,543,714,1013,1222,29,Perry County,19135,MO,0
550,587,742,986,1043,29,Pettis County,42310,MO,0
560,601,791,978,1146,29,Phelps County,44875,MO,0
525,559,735,909,1138,29,Pike County,18515,MO,0
762,875,1030,1365,1569,29,Platte County,96900,MO,1
521,524,686,883,995,29,Polk County,31345,MO,1
592,637,829,1178,1419,29,Pulaski County,53130,MO,0
489,540,685,968,1061,29,Putnam County,4845,MO,0
560,597,785,970,1311,29,Ralls County,10210,MO,0
487,521,685,899,1015,29,Randolph County,24985,MO,0
762,875,1030,1365,1569,29,Ray County,22860,MO,1
489,521,685,847,1061,29,Reynolds County,6360,MO,0
489,521,685,865,933,29,Ripley County,13805,MO,0
689,745,947,1230,1449,29,St. Charles County,385115,MO,1
455,521,685,899,1054,29,St. Clair County,9395,MO,0
548,583,767,969,1125,29,Ste. Genevieve County,17880,MO,0
505,538,708,994,998,29,St. Francois County,66250,MO,0
689,745,947,1230,1449,29,St. Louis County,999540,MO,1
493,524,690,937,1009,29,Saline County,23010,MO,0
455,521,685,847,929,29,Schuyler County,4450,MO,0
489,521,685,935,1061,29,Scotland County,4885,MO,0
535,570,750,978,1017,29,Scott County,38860,MO,0
500,532,700,865,1084,29,Shannon County,8275,MO,0
455,521,685,847,1108,29,Shelby County,6085,MO,0
455,521,685,850,1022,29,Stoddard County,29635,MO,0
564,567,685,973,1172,29,Stone County,31530,MO,0
464,530,698,863,947,29,Sullivan County,6380,MO,0
543,620,779,1048,1284,29,Taney County,54310,MO,0
491,545,685,920,1172,29,Texas County,25715,MO,0
515,562,722,966,1236,29,Vernon County,20665,MO,0
689,745,947,1230,1449,29,Warren County,33555,MO,1
489,521,685,852,1061,29,Washington County,24970,MO,0
500,521,685,914,1170,29,Wayne County,13370,MO,0
601,605,775,1101,1246,29,Webster County,37560,MO,1
489,521,685,973,1061,29,Worth County,2055,MO,0
489,528,685,897,989,29,Wright County,18305,MO,0
689,745,947,1230,1449,29,St. Louis city County,314865,MO,1
