fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
1248,1428,1879,2323,2548,25,Barnstable County,44325,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,19815,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,9855,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,6150,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,13990,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,4910,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,31255,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,12145,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,14055,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,5825,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,2950,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,20415,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,1580,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,3170,MA,1
1248,1428,1879,2323,2548,25,Barnstable County,23460,MA,1
848,1013,1277,1623,1759,25,Berkshire County,8210,MA,1
940,1016,1337,1653,1877,25,Berkshire County,410,MA,1
940,1016,1337,1653,1877,25,Berkshire County,1850,MA,1
848,1013,1277,1623,1759,25,Berkshire County,3170,MA,1
940,1016,1337,1653,1877,25,Berkshire County,1720,MA,1
848,1013,1277,1623,1759,25,Berkshire County,6655,MA,1
940,1016,1337,1653,1877,25,Berkshire County,1255,MA,1
940,1016,1337,1653,1877,25,Berkshire County,815,MA,1
940,1016,1337,1653,1877,25,Berkshire County,6915,MA,1
940,1016,1337,1653,1877,25,Berkshire County,640,MA,1
848,1013,1277,1623,1759,25,Berkshire County,1970,MA,1
848,1013,1277,1623,1759,25,Berkshire County,3005,MA,1
848,1013,1277,1623,1759,25,Berkshire County,5795,MA,1
848,1013,1277,1623,1759,25,Berkshire County,4995,MA,1
940,1016,1337,1653,1877,25,Berkshire County,730,MA,1
940,1016,1337,1653,1877,25,Berkshire County,140,MA,1
940,1016,1337,1653,1877,25,Berkshire County,335,MA,1
940,1016,1337,1653,1877,25,Berkshire County,1370,MA,1
940,1016,1337,1653,1877,25,Berkshire County,13210,MA,1
940,1016,1337,1653,1877,25,Berkshire County,1575,MA,1
940,1016,1337,1653,1877,25,Berkshire County,810,MA,1
848,1013,1277,1623,1759,25,Berkshire County,43290,MA,1
848,1013,1277,1623,1759,25,Berkshire County,1520,MA,1
940,1016,1337,1653,1877,25,Berkshire County,860,MA,1
940,1016,1337,1653,1877,25,Berkshire County,765,MA,1
940,1016,1337,1653,1877,25,Berkshire County,3190,MA,1
848,1013,1277,1623,1759,25,Berkshire County,1980,MA,1
940,1016,1337,1653,1877,25,Berkshire County,440,MA,1
940,1016,1337,1653,1877,25,Berkshire County,500,MA,1
940,1016,1337,1653,1877,25,Berkshire County,1095,MA,1
