County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Knox County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Kosciusko County,28050,32050,36050,40050,43300,46500,49700,52900,16850,19250,23030,27750,32470,37190,41910,46630,44900,51300,57700,64100,69250,74400,79500,84650
Lagrange County,27800,31800,35750,39700,42900,46100,49250,52450,16700,19050,23030,27750,32470,37190,41910,46630,44450,50800,57150,63500,68600,73700,78750,83850
Lake County,29550,33800,38000,42200,45600,49000,52350,55750,17750,20250,23030,27750,32470,37190,41910,46630,47250,54000,60750,67500,72900,78300,83700,89100
La Porte County,26850,30650,34500,38300,41400,44450,47500,50600,16100,18400,23030,27750,32470,37190,41910,46630,42950,49050,55200,61300,66250,71150,76050,80950
Lawrence County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Madison County,26150,29900,33650,37350,40350,43350,46350,49350,15700,18310,23030,27750,32470,37190,41910,46630,41850,47800,53800,59750,64550,69350,74100,78900
Marion County,32000,36550,41100,45650,49350,53000,56650,60300,19200,21950,24700,27750,32470,37190,41910,46630,51150,58450,65750,73050,78900,84750,90600,96450
Marshall County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Martin County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Miami County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Monroe County,29900,34150,38400,42650,46100,49500,52900,56300,17950,20500,23050,27750,32470,37190,41910,46630,47800,54600,61450,68250,73750,79200,84650,90100
Montgomery County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Morgan County,32000,36550,41100,45650,49350,53000,56650,60300,19200,21950,24700,27750,32470,37190,41910,46630,51150,58450,65750,73050,78900,84750,90600,96450
Newton County,29550,33800,38000,42200,45600,49000,52350,55750,17750,20250,23030,27750,32470,37190,41910,46630,47250,54000,60750,67500,72900,78300,83700,89100
Noble County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Ohio County,33450,38200,43000,47750,51600,55400,59250,63050,20100,22950,25800,28650,32470,37190,41910,46630,53500,61150,68800,76400,82550,88650,94750,100850
Orange County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Owen County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Parke County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Perry County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Pike County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Porter County,29550,33800,38000,42200,45600,49000,52350,55750,17750,20250,23030,27750,32470,37190,41910,46630,47250,54000,60750,67500,72900,78300,83700,89100
Posey County,29300,33500,37700,41850,45200,48550,51900,55250,17600,20100,23030,27750,32470,37190,41910,46630,46900,53600,60300,66950,72350,77700,83050,88400
Pulaski County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Putnam County,28250,32300,36350,40350,43600,46850,50050,53300,16950,19400,23030,27750,32470,37190,41910,46630,45200,51650,58100,64550,69750,74900,80050,85250
Randolph County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Ripley County,27400,31300,35200,39100,42250,45400,48500,51650,16450,18800,23030,27750,32470,37190,41910,46630,43750,50000,56250,62500,67500,72500,77500,82500
Rush County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
St. Joseph County,27300,31200,35100,39000,42150,45250,48400,51500,16400,18750,23030,27750,32470,37190,41910,46630,43700,49950,56200,62400,67400,72400,77400,82400
Scott County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Shelby County,32000,36550,41100,45650,49350,53000,56650,60300,19200,21950,24700,27750,32470,37190,41910,46630,51150,58450,65750,73050,78900,84750,90600,96450
Spencer County,28950,33100,37250,41350,44700,48000,51300,54600,17400,19850,23030,27750,32470,37190,41910,46630,46350,52950,59550,66150,71450,76750,82050,87350
Starke County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Steuben County,27300,31200,35100,38950,42100,45200,48300,51450,16350,18700,23030,27750,32470,37190,41910,46630,43650,49850,56100,62300,67300,72300,77300,82250
Sullivan County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Switzerland County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Tippecanoe County,27700,31650,35600,39550,42750,45900,49050,52250,16650,19000,23030,27750,32470,37190,41910,46630,44350,50650,57000,63300,68400,73450,78500,83600
Tipton County,28750,32850,36950,41050,44350,47650,50950,54200,17300,19750,23030,27750,32470,37190,41910,46630,46000,52550,59100,65650,70950,76200,81450,86700
Union County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Vanderburgh County,29300,33500,37700,41850,45200,48550,51900,55250,17600,20100,23030,27750,32470,37190,41910,46630,46900,53600,60300,66950,72350,77700,83050,88400
Vermillion County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Vigo County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Wabash County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Warren County,27850,31800,35800,39750,42950,46150,49300,52500,16700,19100,23030,27750,32470,37190,41910,46630,44550,50900,57250,63600,68700,73800,78900,84000
Warrick County,29300,33500,37700,41850,45200,48550,51900,55250,17600,20100,23030,27750,32470,37190,41910,46630,46900,53600,60300,66950,72350,77700,83050,88400
Washington County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Wayne County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Wells County,27950,31950,35950,39900,43100,46300,49500,52700,16800,19200,23030,27750,32470,37190,41910,46630,44700,51100,57500,63850,69000,74100,79200,84300
White County,26100,29800,33550,37250,40250,43250,46200,49200,15650,18310,23030,27750,32470,37190,41910,46630,41750,47700,53650,59600,64400,69150,73950,78700
Whitley County,27700,31650,35600,39550,42750,45900,49050,52250,16650,19000,23030,27750,32470,37190,41910,46630,44350,50650,57000,63300,68400,73450,78500,83600
