State,County_Name,Ttl_Incarc,Ttl_Minority_Incarc,Ttl_White_Incarc
Georgia,Appling County,0,0,0
Georgia,Atkinson County,0,0,0
Georgia,Bacon County,0,0,0
Georgia,Baker County,0,0,0
Georgia,Baldwin County,1907,1103,804
Georgia,Banks County,0,0,0
Georgia,Barrow County,0,0,0
Georgia,Bartow County,0,0,0
Georgia,Ben Hill County,0,0,0
Georgia,Berrien County,0,0,0
Georgia,Bibb County,897,454,443
Georgia,Bleckley County,122,33,89
Georgia,Brantley County,0,0,0
Georgia,Brooks County,0,0,0
Georgia,Bryan County,0,0,0
Georgia,Bulloch County,0,0,0
Georgia,Burke County,0,0,0
Georgia,Butts County,2008,1337,671
Georgia,Calhoun County,1694,1246,448
Georgia,Camden County,0,0,0
Georgia,Candler County,0,0,0
Georgia,Carroll County,0,0,0
Georgia,Catoosa County,0,0,0
Georgia,Charlton County,1665,1231,434
Georgia,Chatham County,1658,1087,571
Georgia,Chattahoochee County,0,0,0
Georgia,Chattooga County,1735,1232,503
Georgia,Cherokee County,0,0,0
Georgia,Clarke County,438,317,121
Georgia,Clay County,0,0,0
Georgia,Clayton County,0,0,0
Georgia,Clinch County,0,0,0
Georgia,Cobb County,0,0,0
Georgia,Coffee County,1905,1290,615
Georgia,Colquitt County,0,0,0
Georgia,Columbia County,0,0,0
Georgia,Cook County,0,0,0
Georgia,Coweta County,0,0,0
Georgia,Crawford County,0,0,0
Georgia,Crisp County,0,0,0
Georgia,Dade County,0,0,0
Georgia,Dawson County,0,0,0
Georgia,Decatur County,0,0,0
Georgia,DeKalb County,740,426,314
Georgia,Dodge County,1235,858,377
Georgia,Dooly County,1791,1188,603
Georgia,Dougherty County,0,0,0
Georgia,Douglas County,0,0,0
Georgia,Early County,0,0,0
Georgia,Echols County,0,0,0
Georgia,Effingham County,502,371,131
Georgia,Elbert County,0,0,0
Georgia,Emanuel County,268,157,111
Georgia,Evans County,357,203,154
Georgia,Fannin County,0,0,0
Georgia,Fayette County,0,0,0
Georgia,Floyd County,0,0,0
Georgia,Forsyth County,0,0,0
Georgia,Franklin County,0,0,0
Georgia,Fulton County,2655,1889,766
Georgia,Gilmer County,0,0,0
Georgia,Glascock County,0,0,0
Georgia,Glynn County,0,0,0
Georgia,Gordon County,0,0,0
Georgia,Grady County,0,0,0
Georgia,Greene County,0,0,0
Georgia,Gwinnett County,829,448,381
Georgia,Habersham County,1549,661,888
Georgia,Hall County,1059,615,444
Georgia,Hancock County,1352,1053,299
Georgia,Haralson County,0,0,0
Georgia,Harris County,0,0,0
Georgia,Hart County,420,270,150
Georgia,Heard County,0,0,0
Georgia,Henry County,0,0,0
Georgia,Houston County,166,76,90
Georgia,Irwin County,0,0,0
Georgia,Jackson County,0,0,0
Georgia,Jasper County,0,0,0
Georgia,Jeff Davis County,0,0,0
Georgia,Jefferson County,179,127,52
Georgia,Jenkins County,0,0,0
Georgia,Johnson County,1571,836,735
Georgia,Jones County,0,0,0
Georgia,Lamar County,204,109,95
Georgia,Lanier County,213,124,89
Georgia,Laurens County,185,126,59
Georgia,Lee County,640,458,182
Georgia,Liberty County,0,0,0
Georgia,Lincoln County,0,0,0
Georgia,Long County,235,142,93
Georgia,Lowndes County,1462,1017,445
Georgia,Lumpkin County,0,0,0
Georgia,McDuffie County,0,0,0
Georgia,McIntosh County,0,0,0
Georgia,Macon County,1746,1433,313
Georgia,Madison County,0,0,0
Georgia,Marion County,0,0,0
Georgia,Meriwether County,0,0,0
Georgia,Miller County,0,0,0
Georgia,Mitchell County,1793,1294,499
Georgia,Monroe County,794,511,283
Georgia,Montgomery County,409,281,128
Georgia,Morgan County,0,0,0
Georgia,Murray County,0,0,0
Georgia,Muscogee County,1182,814,368
Georgia,Newton County,0,0,0
Georgia,Oconee County,0,0,0
Georgia,Oglethorpe County,0,0,0
Georgia,Paulding County,137,72,65
Georgia,Peach County,0,0,0
Georgia,Pickens County,0,0,0
Georgia,Pierce County,0,0,0
Georgia,Pike County,186,90,96
Georgia,Polk County,0,0,0
Georgia,Pulaski County,1150,578,572
Georgia,Putnam County,0,0,0
Georgia,Quitman County,0,0,0
Georgia,Rabun County,0,0,0
Georgia,Randolph County,0,0,0
Georgia,Richmond County,1101,679,422
Georgia,Rockdale County,0,0,0
Georgia,Schley County,0,0,0
Georgia,Screven County,0,0,0
Georgia,Seminole County,0,0,0
Georgia,Spalding County,0,0,0
Georgia,Stephens County,0,0,0
Georgia,Stewart County,0,0,0
Georgia,Sumter County,0,0,0
Georgia,Talbot County,0,0,0
Georgia,Taliaferro County,0,0,0
Georgia,Tattnall County,4653,3307,1346
Georgia,Taylor County,211,164,47
Georgia,Telfair County,3539,3214,325
Georgia,Terrell County,0,0,0
Georgia,Thomas County,0,0,0
Georgia,Tift County,0,0,0
Georgia,Toombs County,0,0,0
Georgia,Towns County,0,0,0
Georgia,Treutlen County,280,184,96
Georgia,Troup County,353,231,122
Georgia,Turner County,215,161,54
Georgia,Twiggs County,0,0,0
Georgia,Union County,173,33,140
Georgia,Upson County,0,0,0
Georgia,Walker County,622,303,319
Georgia,Walton County,0,0,0
Georgia,Ware County,1556,1155,401
Georgia,Warren County,0,0,0
Georgia,Washington County,1569,1102,467
Georgia,Wayne County,2097,1623,474
Georgia,Webster County,0,0,0
Georgia,Wheeler County,1937,1306,631
Georgia,White County,0,0,0
Georgia,Whitfield County,0,0,0
Georgia,Wilcox County,1866,1350,516
Georgia,Wilkes County,0,0,0
Georgia,Wilkinson County,0,0,0
Georgia,Worth County,0,0,0
