sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Belknap County,33001,-1,-1,953.0,-1.0,5.0,12.0,1.7,1664.0,310.0,597.0,13.4,7.8,5.0,34.0,31.0,17.0,13.0,13.0,6.0,78.0,25.0,93.0,68.0,8.0,19.0,78.0,25.0,61.0,22.0,29.0,4.0,36.0,18.0,41.0,7.0,3.0,1.0,1.0,0.0,1.0,21.0,71.0,57.0,29.0,60.0,23.0,17.0,8.0,4,9,46,-1,-1,-1,-1,-1,NH,-1,-1,belknap nh,97.0,3.0,97.0,0,0
9,1,All HUD,-1,Carroll County,33003,-1,-1,387.0,-1.0,6.0,10.0,1.6,636.0,299.0,691.0,12.7,7.8,5.0,39.0,29.0,17.0,10.0,12.0,5.0,80.0,20.0,77.0,55.0,8.0,17.0,75.0,23.0,68.0,23.0,33.0,2.0,36.0,18.0,43.0,7.0,1.0,1.0,0.0,0.0,0.0,41.0,87.0,56.0,41.0,63.0,23.0,14.0,11.0,2,8,50,-1,-1,-1,-1,-1,NH,-1,-1,carroll nh,99.0,1.0,99.0,0,0
9,1,All HUD,-1,Cheshire County,33005,-1,-1,1254.0,-1.0,6.0,38.0,1.7,2075.0,312.0,643.0,15.2,9.2,2.0,30.0,30.0,17.0,22.0,18.0,3.0,78.0,27.0,84.0,57.0,4.0,11.0,52.0,13.0,36.0,18.0,19.0,32.0,23.0,11.0,34.0,7.0,1.0,0.0,0.0,0.0,0.0,33.0,78.0,46.0,26.0,75.0,16.0,10.0,3.0,3,10,44,-1,-1,-1,-1,-1,NH,-1,-1,cheshire nh,99.0,1.0,99.0,0,0
9,1,All HUD,-1,Coos County,33007,-1,-1,960.0,-1.0,5.0,16.0,1.5,1424.0,277.0,456.0,12.4,8.4,5.0,37.0,33.0,18.0,8.0,13.0,5.0,79.0,24.0,95.0,71.0,4.0,16.0,68.0,17.0,63.0,27.0,33.0,6.0,31.0,16.0,46.0,9.0,2.0,0.0,1.0,0.0,1.0,9.0,65.0,38.0,2.0,62.0,28.0,10.0,13.0,2,12,46,-1,-1,-1,-1,-1,NH,-1,-1,coos nh,98.0,2.0,98.0,0,0
9,1,All HUD,-1,Grafton County,33009,-1,-1,905.0,-1.0,5.0,12.0,1.5,1363.0,312.0,532.0,13.9,9.4,3.0,30.0,34.0,18.0,15.0,11.0,3.0,84.0,24.0,88.0,61.0,5.0,12.0,72.0,16.0,65.0,20.0,29.0,3.0,28.0,13.0,56.0,10.0,3.0,1.0,1.0,0.0,2.0,22.0,75.0,45.0,9.0,73.0,15.0,11.0,6.0,5,9,43,-1,-1,-1,-1,-1,NH,-1,-1,grafton nh,97.0,3.0,97.0,0,0
9,1,All HUD,-1,Hillsborough County,33011,-1,-1,7253.0,-1.0,5.0,16.0,1.9,13917.0,341.0,637.0,15.1,8.0,4.0,28.0,28.0,17.0,22.0,20.0,6.0,72.0,23.0,97.0,76.0,10.0,23.0,73.0,29.0,55.0,22.0,25.0,3.0,42.0,15.0,40.0,6.0,17.0,4.0,0.0,1.0,12.0,34.0,73.0,57.0,6.0,52.0,25.0,23.0,11.0,15,14,26,-1,-1,-1,-1,-1,NH,-1,-1,hillsborough nh,83.0,17.0,83.0,0,0
9,1,All HUD,-1,Merrimack County,33013,-1,-1,2159.0,-1.0,5.0,14.0,1.8,3813.0,328.0,594.0,14.5,8.3,4.0,28.0,30.0,19.0,19.0,19.0,4.0,76.0,26.0,94.0,67.0,10.0,19.0,76.0,25.0,58.0,23.0,28.0,5.0,38.0,16.0,42.0,6.0,6.0,4.0,0.0,1.0,1.0,22.0,68.0,40.0,6.0,59.0,29.0,12.0,8.0,5,10,37,-1,-1,-1,-1,-1,NH,-1,-1,merrimack nh,94.0,6.0,94.0,0,0
9,1,All HUD,-1,Rockingham County,33015,-1,-1,2816.0,-1.0,5.0,12.0,1.6,4616.0,351.0,625.0,15.4,9.5,3.0,26.0,30.0,18.0,23.0,18.0,4.0,77.0,24.0,89.0,67.0,8.0,16.0,76.0,21.0,59.0,21.0,28.0,2.0,34.0,16.0,48.0,8.0,4.0,2.0,0.0,0.0,1.0,31.0,80.0,60.0,6.0,61.0,25.0,13.0,10.0,5,8,42,-1,-1,-1,-1,-1,NH,-1,-1,rockingham nh,96.0,4.0,96.0,0,0
9,1,All HUD,-1,Strafford County,33017,-1,-1,2718.0,-1.0,5.0,16.0,1.9,5255.0,343.0,637.0,15.1,7.9,5.0,28.0,27.0,18.0,21.0,21.0,7.0,70.0,23.0,90.0,69.0,12.0,23.0,77.0,31.0,50.0,21.0,24.0,5.0,43.0,14.0,38.0,5.0,4.0,2.0,0.0,0.0,1.0,19.0,70.0,73.0,14.0,51.0,27.0,22.0,9.0,5,9,37,-1,-1,-1,-1,-1,NH,-1,-1,strafford nh,96.0,4.0,96.0,0,0
9,1,All HUD,-1,Sullivan County,33019,-1,-1,949.0,-1.0,5.0,15.0,1.6,1495.0,319.0,520.0,14.3,9.1,3.0,29.0,30.0,19.0,18.0,15.0,3.0,80.0,28.0,91.0,62.0,6.0,17.0,71.0,20.0,58.0,17.0,26.0,5.0,30.0,14.0,51.0,9.0,1.0,0.0,0.0,0.0,1.0,18.0,72.0,47.0,17.0,65.0,22.0,13.0,8.0,3,11,46,-1,-1,-1,-1,-1,NH,-1,-1,sullivan nh,99.0,1.0,99.0,0,0
