sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Belknap County,33001,-1,-1,912,-1,5,13,1.7,1571,306,542,13.1,7.7,5,34,33,16,12,14,4,80,25,91,64,9,18,78,25,62,20,30,4,36,18,42,7,2,0,1,0,1,17,67,56,28,61,22,17,7,4,8,46,-1,-1,-1,-1,-1,NH,-1,-1,belknap nh,98,2,98,0,0
9,1,All HUD,-1,Carroll County,33003,-1,-1,376,-1,5,7,1.6,616,302,619,12.6,7.8,5,41,29,15,10,12,4,82,20,74,54,9,16,74,22,68,23,33,4,35,17,44,7,1,1,0,0,0,40,84,56,40,63,24,13,11,2,8,50,-1,-1,-1,-1,-1,NH,-1,-1,carroll nh,99,1,99,0,0
9,1,All HUD,-1,Cheshire County,33005,-1,-1,1255,-1,5,39,1.6,2052,311,588,15.2,9.3,2,29,29,19,21,18,2,78,27,83,54,5,10,54,13,37,17,19,29,24,10,36,7,1,0,0,0,0,20,74,41,22,77,13,9,3,3,10,43,-1,-1,-1,-1,-1,NH,-1,-1,cheshire nh,99,1,99,0,0
9,1,All HUD,-1,Coos County,33007,-1,-1,968,-1,5,16,1.5,1448,263,438,11.9,8.0,7,38,33,15,7,14,4,78,24,94,71,5,17,69,19,55,28,30,7,31,15,46,9,2,0,1,0,1,6,63,39,2,61,28,11,14,2,12,46,-1,-1,-1,-1,-1,NH,-1,-1,coos nh,98,2,98,0,0
9,1,All HUD,-1,Grafton County,33009,-1,-1,857,-1,5,10,1.5,1299,312,477,13.8,9.2,3,31,34,16,16,13,3,83,26,85,56,5,13,72,16,65,22,29,4,28,12,56,11,3,0,1,0,2,13,75,46,9,73,16,12,6,5,10,43,-1,-1,-1,-1,-1,NH,-1,-1,grafton nh,97,3,97,0,0
9,1,All HUD,-1,Hillsborough County,33011,-1,-1,6918,-1,5,13,1.9,13101,338,597,14.9,7.9,4,30,28,17,21,21,5,72,23,96,74,9,23,73,28,55,20,24,3,41,15,41,7,16,4,0,1,11,32,72,54,5,55,24,21,9,14,14,25,-1,-1,-1,-1,-1,NH,-1,-1,hillsborough nh,84,16,84,0,0
9,1,All HUD,-1,Merrimack County,33013,-1,-1,2076,-1,5,14,1.7,3589,325,543,14.1,8.2,4,30,30,19,17,19,4,76,26,95,69,8,19,76,25,58,21,28,5,37,15,43,7,5,3,0,0,1,14,66,37,5,59,29,12,8,5,10,37,-1,-1,-1,-1,-1,NH,-1,-1,merrimack nh,95,5,95,0,0
9,1,All HUD,-1,Rockingham County,33015,-1,-1,2794,-1,5,12,1.6,4532,350,567,15.4,9.6,3,27,29,17,24,19,3,78,25,89,62,7,16,75,21,59,20,28,2,35,15,48,8,3,2,0,0,1,22,76,59,6,62,25,13,9,5,7,42,-1,-1,-1,-1,-1,NH,-1,-1,rockingham nh,97,3,97,0,0
9,1,All HUD,-1,Strafford County,33017,-1,-1,2679,-1,5,16,1.9,5188,341,574,15.0,7.8,5,29,28,16,22,22,6,70,23,86,62,12,25,77,32,49,19,23,4,44,13,38,5,4,2,0,0,1,16,65,73,13,50,27,22,9,5,9,38,-1,-1,-1,-1,-1,NH,-1,-1,strafford nh,96,4,96,0,0
9,1,All HUD,-1,Sullivan County,33019,-1,-1,894,-1,5,13,1.6,1408,311,492,13.8,8.8,3,33,30,17,17,15,3,82,28,90,60,5,16,69,19,61,17,28,4,31,14,51,9,1,0,0,0,0,9,73,46,17,66,21,13,8,3,11,46,-1,-1,-1,-1,-1,NH,-1,-1,sullivan nh,99,1,99,0,0
9,1,All HUD,-1,Missing County,33999,-1,-1,5,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,NH,-1,-1,nan nh,-4,-4,-4,0,0
9,5,S8 NC/SR,-1,Belknap County,33001,246,97,237,99,5,9,1.3,306,277,712,13.1,10.3,2,30,43,16,10,5,3,89,28,96,62,3,10,80,12,63,8,20,4,15,11,70,12,1,0,0,0,1,-1,73,44,30,84,12,4,2,4,7,51,-1,-1,-1,-1,-1,NH,-1,-1,belknap nh,99,1,99,0,0
9,6,S236,-1,Belknap County,33001,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,NH,-1,-1,belknap nh,-4,-4,-4,0,0
9,7,MF/Other,-1,Belknap County,33001,140,100,60,100,5,7,1.4,83,263,424,12.4,9.0,3,32,43,8,13,7,0,93,19,65,48,2,13,82,13,24,5,8,5,15,8,72,10,0,0,0,0,0,-1,54,33,18,75,20,5,7,4,6,48,-1,-1,-1,-1,-1,NH,-1,-1,belknap nh,100,0,100,0,0
9,5,S8 NC/SR,-1,Carroll County,33003,219,97,214,100,6,7,1.3,278,258,693,12.1,9.4,2,43,32,14,8,6,1,93,19,72,55,4,7,72,9,81,15,33,4,19,17,60,10,1,1,0,0,0,-1,79,42,42,84,14,2,3,2,9,52,-1,-1,-1,-1,-1,NH,-1,-1,carroll nh,99,1,99,0,0
9,6,S236,-1,Carroll County,33003,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,NH,-1,-1,carroll nh,-4,-4,-4,0,0
9,7,MF/Other,-1,Carroll County,33003,12,100,10,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,NH,-1,-1,carroll nh,-4,-4,-4,0,0
9,5,S8 NC/SR,-1,Cheshire County,33005,493,97,480,100,6,8,1.3,613,298,636,13.9,10.9,1,29,37,18,16,5,1,94,24,80,53,3,6,74,7,74,13,26,4,17,10,69,12,0,0,0,0,0,-1,73,21,20,90,6,4,1,3,10,44,-1,-1,-1,-1,-1,NH,-1,-1,cheshire nh,100,0,100,0,0
9,6,S236,-1,Cheshire County,33005,75,67,43,100,6,23,2.4,105,327,258,14.5,5.9,2,26,26,26,21,63,2,35,27,100,67,7,70,88,67,18,0,8,12,72,9,7,0,0,0,0,0,0,-1,83,100,47,0,58,42,23,3,9,57,-1,-1,-1,-1,-1,NH,-1,-1,cheshire nh,100,0,100,0,0
9,7,MF/Other,-1,Cheshire County,33005,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,NH,-1,-1,cheshire nh,-4,-4,-4,0,0
9,5,S8 NC/SR,-1,Coos County,33007,365,95,354,100,5,9,1.2,428,260,560,12.3,10.3,3,36,38,15,8,5,1,94,26,90,64,2,4,68,6,71,22,32,6,12,13,69,17,1,0,0,0,0,-1,69,10,4,88,10,3,3,2,10,45,-1,-1,-1,-1,-1,NH,-1,-1,coos nh,99,1,99,0,0
9,6,S236,-1,Coos County,33007,120,94,119,100,5,12,1.8,217,243,479,11.4,6.2,17,38,23,17,6,29,7,54,21,99,76,5,38,75,39,34,13,17,18,43,14,25,3,2,0,0,0,2,-1,58,0,0,11,65,24,39,2,16,38,-1,-1,-1,-1,-1,NH,-1,-1,coos nh,98,2,98,0,0
9,7,MF/Other,-1,Coos County,33007,61,97,46,79,4,11,1.1,51,260,623,12.8,11.5,0,33,41,15,11,2,0,98,28,98,65,0,0,70,0,67,58,57,0,0,13,87,20,2,0,2,0,0,-1,45,0,0,100,0,0,0,2,9,60,-1,-1,-1,-1,-1,NH,-1,-1,coos nh,98,2,98,0,0
9,5,S8 NC/SR,-1,Grafton County,33009,317,99,317,100,6,7,1.1,342,279,614,13.5,12.5,1,29,40,19,11,3,0,97,24,76,45,0,0,70,0,102,13,28,1,7,9,82,18,2,0,0,0,1,-1,71,26,6,97,3,0,1,4,9,44,-1,-1,-1,-1,-1,NH,-1,-1,grafton nh,98,2,98,0,0
9,6,S236,-1,Grafton County,33009,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,NH,-1,-1,grafton nh,-4,-4,-4,0,0
9,7,MF/Other,-1,Grafton County,33009,73,76,64,100,7,33,2.5,159,305,540,13.4,5.6,16,23,33,11,17,39,13,42,23,94,67,20,38,78,53,15,24,7,23,42,8,27,6,5,0,0,0,5,-1,29,75,26,31,44,25,3,4,11,48,-1,-1,-1,-1,-1,NH,-1,-1,grafton nh,95,5,95,0,0
9,5,S8 NC/SR,-1,Hillsborough County,33011,1245,99,1186,100,5,8,1.1,1350,298,754,14.6,12.8,1,26,35,20,18,3,0,96,25,98,72,0,2,72,2,87,11,23,1,9,9,80,16,4,1,1,0,2,-1,80,23,7,92,8,0,1,12,12,35,-1,-1,-1,-1,-1,NH,-1,-1,hillsborough nh,96,4,96,0,0
9,6,S236,-1,Hillsborough County,33011,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,NH,-1,-1,hillsborough nh,-4,-4,-4,0,0
9,7,MF/Other,-1,Hillsborough County,33011,934,96,504,97,6,13,1.5,743,328,363,15.9,10.8,3,17,30,24,26,19,2,78,26,99,67,4,18,78,19,28,5,8,5,18,7,69,9,13,1,0,0,12,-1,51,0,0,71,24,5,5,18,11,22,-1,-1,-1,-1,-1,NH,-1,-1,hillsborough nh,87,13,87,0,0
9,5,S8 NC/SR,-1,Merrimack County,33013,710,101,715,100,5,7,1.2,872,298,599,14.3,11.8,1,25,37,21,16,5,0,94,28,94,63,2,3,77,5,78,13,25,2,10,12,76,14,1,0,0,0,0,-1,78,23,7,87,13,0,3,5,10,43,-1,-1,-1,-1,-1,NH,-1,-1,merrimack nh,99,1,99,0,0
9,6,S236,-1,Merrimack County,33013,150,94,132,100,5,12,2.4,319,307,713,13.5,5.6,17,28,17,17,20,42,8,45,21,99,73,15,48,83,58,24,50,13,25,52,11,12,3,18,13,0,1,5,-1,53,0,0,27,61,11,4,7,12,22,-1,-1,-1,-1,-1,NH,-1,-1,merrimack nh,82,18,82,0,0
9,7,MF/Other,-1,Merrimack County,33013,252,100,237,100,6,18,1.9,444,297,551,13.8,7.4,8,29,26,19,17,20,2,75,24,99,71,11,24,78,31,48,10,19,9,41,7,43,5,9,6,0,2,0,-1,54,0,0,53,38,9,8,5,9,40,-1,-1,-1,-1,-1,NH,-1,-1,merrimack nh,91,9,91,0,0
9,5,S8 NC/SR,-1,Rockingham County,33015,521,99,532,100,6,6,1.1,585,306,772,15.0,13.7,0,24,39,18,20,3,0,96,26,86,61,0,0,70,0,98,15,34,1,14,11,74,14,2,1,0,0,1,-1,87,24,8,95,5,0,1,5,7,46,-1,-1,-1,-1,-1,NH,-1,-1,rockingham nh,98,2,98,0,0
9,6,S236,-1,Rockingham County,33015,104,95,69,75,9,9,1.0,71,296,303,15.1,14.7,0,16,41,22,22,0,0,100,3,9,1,0,0,90,0,100,6,11,0,0,6,94,20,3,0,0,0,3,-1,87,0,0,100,0,0,0,6,7,32,-1,-1,-1,-1,-1,NH,-1,-1,rockingham nh,97,3,97,0,0
9,7,MF/Other,-1,Rockingham County,33015,179,93,143,100,6,15,1.6,233,304,282,15.0,9.6,8,22,29,16,25,16,2,77,22,85,58,8,20,81,26,34,1,9,9,24,8,59,6,3,0,1,0,2,-1,45,0,0,67,23,10,2,6,6,56,-1,-1,-1,-1,-1,NH,-1,-1,rockingham nh,97,3,97,0,0
9,5,S8 NC/SR,-1,Strafford County,33017,312,98,259,100,7,10,1.2,310,309,681,14.5,12.2,2,27,32,19,19,5,1,93,25,88,62,0,6,76,7,82,7,28,2,18,12,68,11,2,0,0,1,1,-1,75,29,16,92,7,2,0,5,12,35,-1,-1,-1,-1,-1,NH,-1,-1,strafford nh,98,2,98,0,0
