sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Barbour County,54001,-1,-1,251,-1,5,20,1.9,470,203,307,9.2,5.1,14,55,22,8,1,16,6,69,23,83,62,14,20,73,29,57,22,28,9,47,18,26,4,8,2,4,0,1,8,54,55,11,51,25,24,16,4,24,45,-1,-1,-1,-1,-1,WV,-1,-1,92,8,92,0,0
9,1,All HUD,-1,Berkeley County,54003,-1,-1,907,-1,5,22,1.7,1520,224,368,10.6,6.5,18,39,27,10,6,16,7,70,21,96,81,5,23,68,26,44,19,21,8,37,17,38,4,22,21,0,0,0,6,54,58,49,59,26,15,8,12,14,38,-1,-1,-1,-1,-1,WV,-1,-1,78,22,78,0,0
9,1,All HUD,-1,Boone County,54005,-1,-1,333,-1,5,36,1.9,629,214,277,9.1,4.7,23,45,24,7,1,12,13,62,22,82,59,11,24,71,28,50,77,33,8,49,20,24,2,1,0,0,0,0,9,46,98,-2,31,47,22,30,1,14,34,-1,-1,-1,-1,-1,WV,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Braxton County,54007,-1,-1,116,-1,5,33,1.9,221,209,351,8.8,4.8,17,49,30,3,0,11,14,69,23,85,57,14,17,83,27,60,55,33,7,40,21,33,3,2,1,0,0,1,10,49,68,8,49,30,21,12,1,20,49,-1,-1,-1,-1,-1,WV,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Brooke County,54009,-1,-1,427,-1,7,26,1.5,656,251,387,11.1,7.2,7,39,33,17,3,17,2,80,29,95,59,6,16,76,20,49,8,21,4,31,16,48,9,3,3,0,0,0,4,57,58,15,76,14,10,1,3,13,64,-1,-1,-1,-1,-1,WV,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Cabell County,54011,-1,-1,2992,-1,5,31,1.9,5629,201,377,9.0,4.8,27,42,20,7,3,20,11,59,23,95,74,9,28,71,31,39,45,24,12,47,16,24,3,17,16,0,0,1,11,52,68,22,46,32,22,14,12,28,43,-1,-1,-1,-1,-1,WV,-1,-1,83,17,83,0,0
9,1,All HUD,-1,Calhoun County,54013,-1,-1,108,-1,6,26,1.9,208,181,345,8.3,4.3,23,54,19,4,1,13,5,76,22,88,70,13,22,70,30,48,26,24,9,47,19,25,3,0,0,0,0,0,6,41,69,45,36,31,33,27,2,25,54,-1,-1,-1,-1,-1,WV,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Clay County,54015,-1,-1,52,-1,6,31,2.3,121,159,367,7.6,3.3,29,52,19,0,0,19,13,52,13,83,83,17,35,77,46,42,71,21,10,62,15,13,0,0,0,0,0,0,11,39,81,86,19,40,40,33,1,19,40,-1,-1,-1,-1,-1,WV,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Doddridge County,54017,-1,-1,12,-1,5,25,2.4,29,186,330,7.9,3.1,25,50,25,0,0,33,8,50,16,83,75,33,17,75,50,42,0,21,17,50,33,0,0,0,0,0,0,0,5,26,100,42,8,33,58,42,4,23,65,-1,-1,-1,-1,-1,WV,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Fayette County,54019,-1,-1,687,-1,5,25,2.0,1380,195,381,8.6,4.3,28,46,20,5,2,18,10,59,21,89,69,14,29,76,38,42,37,23,12,49,20,20,1,17,15,1,0,1,10,53,77,23,37,36,27,17,9,20,50,-1,-1,-1,-1,-1,WV,-1,-1,83,17,83,0,0
