sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Apache County,4001,-1,-1,112.0,-1.0,6.0,21.0,3.0,336.0,235.0,618.0,10.4,3.5,10.0,51.0,19.0,16.0,4.0,14.0,26.0,56.0,28.0,89.0,61.0,34.0,23.0,81.0,51.0,13.0,2.0,4.0,11.0,42.0,10.0,38.0,4.0,68.0,0.0,64.0,0.0,4.0,18.0,60.0,70.0,51.0,31.0,14.0,54.0,13.0,6,3,18,-1,-1,-1,-1,-1,AZ,-1,-1,apache az,32.0,68.0,32.0,0,0
9,1,All HUD,-1,Cochise County,4003,-1,-1,960.0,-1.0,5.0,17.0,2.2,2150.0,228.0,439.0,9.8,4.4,20.0,44.0,22.0,8.0,6.0,25.0,14.0,57.0,25.0,95.0,74.0,13.0,33.0,79.0,42.0,29.0,29.0,14.0,7.0,44.0,16.0,34.0,4.0,64.0,6.0,0.0,2.0,55.0,15.0,56.0,94.0,60.0,35.0,33.0,32.0,17.0,51,22,44,-1,-1,-1,-1,-1,AZ,-1,-1,cochise az,36.0,64.0,36.0,0,0
9,1,All HUD,-1,Coconino County,4005,-1,-1,769.0,-1.0,4.0,17.0,2.7,2047.0,289.0,603.0,15.7,5.9,12.0,29.0,22.0,13.0,24.0,43.0,4.0,48.0,29.0,87.0,63.0,20.0,40.0,83.0,54.0,31.0,51.0,15.0,6.0,60.0,16.0,18.0,2.0,62.0,6.0,34.0,0.0,21.0,15.0,70.0,67.0,34.0,25.0,32.0,43.0,14.0,37,22,34,-1,-1,-1,-1,-1,AZ,-1,-1,coconino az,38.0,62.0,38.0,0,0
9,1,All HUD,-1,Gila County,4007,-1,-1,102.0,-1.0,4.0,25.0,2.1,217.0,243.0,554.0,10.1,4.8,11.0,47.0,32.0,6.0,4.0,16.0,12.0,71.0,27.0,97.0,65.0,6.0,36.0,84.0,37.0,35.0,21.0,15.0,14.0,33.0,12.0,41.0,3.0,43.0,2.0,1.0,2.0,38.0,12.0,53.0,70.0,26.0,43.0,33.0,24.0,14.0,27,11,51,-1,-1,-1,-1,-1,AZ,-1,-1,gila az,57.0,43.0,57.0,0,0
9,1,All HUD,-1,Graham County,4009,-1,-1,49.0,-1.0,6.0,22.0,1.6,76.0,245.0,543.0,10.3,6.6,4.0,65.0,16.0,8.0,6.0,10.0,4.0,86.0,32.0,92.0,57.0,2.0,18.0,69.0,20.0,55.0,14.0,21.0,2.0,22.0,16.0,59.0,2.0,39.0,2.0,4.0,0.0,33.0,17.0,42.0,39.0,0.0,71.0,14.0,14.0,8.0,40,14,67,-1,-1,-1,-1,-1,AZ,-1,-1,graham az,61.0,39.0,61.0,0,0
9,1,All HUD,-1,Greenlee County,4011,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,AZ,-1,-1,greenlee az,-4.0,-4.0,-4.0,0,0
9,1,All HUD,-1,La Paz County,4012,-1,-1,1.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,AZ,-1,-1,la paz az,-4.0,-4.0,-4.0,0,0
9,1,All HUD,-1,Maricopa County,4013,-1,-1,21491.0,-1.0,5.0,17.0,2.4,52590.0,269.0,595.0,12.1,5.0,17.0,36.0,23.0,11.0,13.0,22.0,13.0,61.0,21.0,95.0,77.0,14.0,32.0,79.0,43.0,39.0,31.0,18.0,5.0,49.0,15.0,30.0,4.0,61.0,26.0,2.0,2.0,31.0,31.0,67.0,65.0,22.0,43.0,24.0,33.0,7.0,53,22,39,-1,-1,-1,-1,-1,AZ,-1,-1,maricopa az,39.0,61.0,39.0,0,0
9,1,All HUD,-1,Mohave County,4015,-1,-1,472.0,-1.0,5.0,13.0,1.6,738.0,267.0,508.0,11.6,7.5,4.0,41.0,33.0,15.0,6.0,10.0,4.0,85.0,26.0,98.0,72.0,7.0,13.0,78.0,18.0,73.0,27.0,33.0,1.0,28.0,19.0,52.0,6.0,13.0,2.0,1.0,0.0,9.0,30.0,55.0,72.0,16.0,55.0,26.0,19.0,23.0,16,12,49,-1,-1,-1,-1,-1,AZ,-1,-1,mohave az,87.0,13.0,87.0,0,0
9,1,All HUD,-1,Navajo County,4017,-1,-1,230.0,-1.0,5.0,21.0,2.5,580.0,249.0,469.0,11.5,4.6,16.0,34.0,23.0,18.0,8.0,30.0,10.0,56.0,31.0,87.0,54.0,16.0,35.0,82.0,47.0,32.0,13.0,11.0,7.0,48.0,21.0,24.0,0.0,43.0,3.0,29.0,0.0,11.0,30.0,44.0,75.0,17.0,30.0,35.0,35.0,14.0,49,21,49,-1,-1,-1,-1,-1,AZ,-1,-1,navajo az,57.0,43.0,57.0,0,0
9,1,All HUD,-1,Pima County,4019,-1,-1,7908.0,-1.0,6.0,16.0,2.4,19200.0,238.0,471.0,10.7,4.4,21.0,39.0,20.0,11.0,9.0,26.0,10.0,59.0,22.0,97.0,76.0,14.0,34.0,80.0,45.0,35.0,41.0,17.0,6.0,49.0,17.0,28.0,3.0,67.0,11.0,2.0,1.0,53.0,24.0,78.0,66.0,7.0,42.0,29.0,29.0,6.0,55,24,35,-1,-1,-1,-1,-1,AZ,-1,-1,pima az,33.0,67.0,33.0,0,0
